iteration,trainRMSE
0,"[258.8988652773865, 258.5278571896501, 257.7899002690131, 257.4311911574854, 257.2318544773683, 257.1303756535822, 257.03878711421214, 256.97506644054687, 255.96389423165613, 255.9359925338967, 255.95922694130192, 256.0066247970004]"
10,"[219.1937820860349, 161.94479277154704, 158.50186453906403, 158.12869018996932, 158.00258240006085, 158.12068684817726, 158.26164729974238, 158.36248048853332, 157.28052194984235, 157.27891452923996, 157.2607243290258, 157.2787607681873]"
20,"[203.26412710439905, 141.82752213053982, 144.18853560416196, 145.31256348664257, 145.5523953786476, 145.13440983712968, 144.65787627577708, 144.3041637208113, 142.9591741726926, 142.95152081099081, 143.01408653685527, 143.10120263572378]"
30,"[180.46952172340414, 129.40619113008776, 136.72916865511937, 141.03983306263854, 142.35024578784217, 141.8583598355558, 140.89000445516854, 139.94909356774582, 137.87799639679514, 137.7264971680366, 138.0041491676093, 138.2159405754241]"
40,"[164.3436122498498, 123.33915794387674, 133.1303294113755, 138.53466479949756, 139.8802380466016, 139.11352214290397, 137.85499084741235, 136.9025257037518, 134.5817183075977, 134.55796661400726, 134.94619964667308, 135.23739849347945]"
50,"[156.36519929250557, 120.99893816896753, 128.49188711975285, 132.23810076172413, 132.96382997420272, 132.2446897556509, 131.58541288676517, 131.57669747699657, 130.3509899271919, 131.07111276339984, 131.8077135255838, 132.42070468377892]"
60,"[150.1700526270002, 119.68570784356085, 123.9526463695524, 124.39917054579246, 123.60707982412276, 123.31279378721827, 124.32760625642337, 126.38146666376308, 126.72786162509564, 128.6690022686515, 130.01926213956656, 131.0026460433996]"
70,"[144.30865833135118, 119.77544998690195, 122.12474941862236, 119.88236031033625, 117.84346113373344, 117.77482856102449, 119.78541729110074, 123.05885500525648, 124.24693211112486, 126.96763066064607, 128.5220159756926, 129.19902446394158]"
80,"[140.18059175053838, 115.59779028691415, 115.79245187991968, 113.1573540713712, 112.33726174762566, 114.35239015148063, 118.13801060462828, 122.33076644839475, 123.40614372496705, 125.67832639340112, 126.64581931773432, 127.26106466147648]"
90,"[137.56167661697143, 113.94466672004118, 112.80859219904606, 110.02665627264383, 109.65032003018554, 112.57339772653307, 117.17053455024828, 121.31505354083959, 122.17363315319156, 124.55044479479014, 126.52486310523311, 127.93840271032882]"
