iteration,trainRMSE
0,"[657.3939359867404, 656.8134112918757, 656.3005316125694, 655.8265921260079, 655.3452367558892, 655.3363776677581, 655.3813891116448, 655.34091123454, 655.3400221074988, 655.3479636452435, 655.3351235583895, 655.3110592025811]"
5,"[581.8748678543245, 578.9632993879926, 577.9112144544112, 577.170807503378, 576.4938399163132, 576.3494147772075, 576.2857027950008, 576.1636234157728, 576.1026419994421, 576.0754419750169, 576.0426722137263, 575.9999153069161]"
10,"[570.0759631726195, 567.706096201257, 566.7095509295149, 565.978575806486, 565.3045915478576, 565.1653073566756, 565.1054619023593, 564.9867014207017, 564.9283456405508, 564.9045772568425, 564.8758289638592, 564.8363422879172]"
15,"[559.0182932026125, 556.5586409650233, 555.5599786769446, 554.8356156993719, 554.167298631551, 554.0355012409788, 553.9811992878546, 553.8669091334542, 553.8117884036931, 553.7918802458559, 553.7675082679742, 553.7316750442427]"
20,"[547.3949961138426, 544.7725943556428, 543.7540423323165, 543.0291932978752, 542.3635972308717, 542.2382004146766, 542.1889374685077, 542.0791957838387, 542.0279308106766, 542.0126833224871, 541.9933529068765, 541.9616029569398]"
25,"[535.375984991069, 532.5868676368567, 531.5449348313324, 530.8179817246798, 530.154769060978, 530.035995272761, 529.9920129835687, 529.8868883963239, 529.8389807947233, 529.8281792336776, 529.814094472259, 529.7867593450093]"
30,"[522.9783142156673, 519.9744143245172, 518.9032503611941, 518.1741008234383, 517.514135084397, 517.4030313918288, 517.3651030325043, 517.2653626290368, 517.2215976296937, 517.2160096969766, 517.2078887341694, 517.1855310800978]"
35,"[510.26145390817686, 507.09701606045695, 506.00551265076416, 505.2760361104717, 504.6204069742706, 504.51788732258706, 504.4866864444689, 504.3929965921794, 504.35383227911, 504.354000192361, 504.35246529899047, 504.33562651092967]"
40,"[497.1084169951705, 493.8581367648301, 492.7463952181567, 492.0121828650764, 491.35902747481686, 491.26476787980624, 491.24045614228004, 491.1533267729194, 491.1192490413072, 491.1258387060827, 491.1316945377867, 491.1210655131023]"
45,"[483.98801333683815, 480.6437546521629, 479.5328800503998, 478.80845996371994, 478.16566741210426, 478.08375384859954, 478.0684948197784, 477.98937089573406, 477.96120789155066, 477.97495987863033, 477.98897724962484, 477.9851894331218]"
50,"[470.9768283326949, 467.5053420353703, 466.3863895860068, 465.6665729760566, 465.03263407492557, 464.9628493928344, 464.95687470304256, 464.88633664944996, 464.86460490191087, 464.88620318326906, 464.90919628298855, 464.91297960652]"
55,"[458.0849721697949, 454.61997904498907, 453.51281095066724, 452.8019596844186, 452.17922971604526, 452.12298733323917, 452.1272318195671, 452.0663052035907, 452.0517060688055, 452.0818977027519, 452.1147318231518, 452.12684445316546]"
60,"[445.31528154580343, 442.1166447814443, 441.0619570881755, 440.3676060795168, 439.75934417832434, 439.71821399865064, 439.7337348687075, 439.68353219265856, 439.6768135143247, 439.71640504617454, 439.76000716576004, 439.78126808230417]"
65,"[433.26694360258364, 430.26536471481154, 429.2543736160215, 428.5777041500137, 427.9866058809947, 427.9621749028167, 427.9900463378267, 427.95176737264643, 427.95370595274017, 428.00351856569523, 428.0588334863157, 428.0900872111275]"
70,"[422.15787098282317, 419.2999642447344, 418.32898266608936, 417.6723222391535, 417.1017598041425, 417.0956373997509, 417.1369180760041, 417.11182378982994, 417.1232735855912, 417.184113759827, 417.25207043185776, 417.29416019536546]"
75,"[411.9268856298243, 409.44021200639446, 408.5463829838381, 407.91801663904386, 407.37250024456034, 407.3864240113046, 407.4422112790097, 407.43153318943075, 407.4532769836435, 407.5258943575764, 407.60735821333134, 407.66108697227384]"
80,"[403.02285542489403, 400.9910537549525, 400.20069142625874, 399.607573798392, 399.0918546681769, 399.12743536736383, 399.1986211812113, 399.20362727186824, 399.23641096317385, 399.3214428696783, 399.4171518976776, 399.48322877585815]"
85,"[395.3848200922012, 393.9545691749194, 393.30860774128274, 392.745702595673, 392.24809682283814, 392.3070115706589, 392.3986190804934, 392.42686796214224, 392.47758443263706, 392.5832263635931, 392.7002279882839, 392.7912635910618]"
90,"[389.2745930221667, 388.98230915636486, 388.61493890696534, 388.13544497716305, 387.69477401526535, 387.7847060078018, 387.8985236572092, 387.9433092858239, 388.00213532484497, 388.11815899574674, 388.25454612318947, 388.36552993791867]"
95,"[383.7284970251396, 384.2851799259801, 384.09106142658226, 383.72052383001113, 383.39634576615, 383.56272504107363, 383.7270097177135, 383.8453783645728, 383.989193805847, 384.2091041585066, 384.4550538286984, 384.70690299913673]"
100,"[380.4803436020684, 382.85822001119027, 382.9905550766416, 382.53667311329434, 382.08199115341307, 382.18471165449455, 382.34168560469556, 382.44798164394115, 382.56603948830826, 382.7734509113038, 383.00368143748, 383.1962477968278]"
105,"[377.9039448569059, 380.49346931541095, 380.61812661992553, 380.12026655092336, 379.6730336370249, 379.7196352987198, 379.75323561805664, 379.72217009662336, 379.77790655683225, 379.95967168269425, 380.2182276511626, 380.50160948186556]"
110,"[375.33491749253255, 378.18825302968594, 378.3671859660606, 377.9299359191698, 377.5274849869943, 377.70814016689127, 377.96739316856986, 378.13239482244995, 378.3007006845646, 378.5762819422494, 378.8956782904509, 379.15112109180444]"
115,"[375.19726719361904, 377.24672209158166, 376.9562484977036, 376.20621940777914, 375.5009759492024, 375.367667557079, 375.3140050281137, 375.2360327298329, 375.2857313166252, 375.53340901431864, 375.81529466899207, 376.148995921351]"
120,"[374.4951051023205, 376.60816316136817, 376.17494221827957, 375.25734941647397, 374.3471896952691, 374.13738347484866, 374.1998748199042, 374.25280133555, 374.3496249204617, 374.5933786802872, 374.90717090656767, 375.1571350922009]"
125,"[369.4665365088165, 372.6888583047337, 372.7434337352005, 372.2721282207529, 371.79179852726963, 371.93344351279654, 372.1616866875777, 372.34073944936466, 372.5882187387308, 373.031359142687, 373.61501771970325, 374.1209453986457]"
130,"[368.7955947968055, 371.33874181168335, 371.10564556392154, 370.4890392184521, 370.01555411925295, 370.18554431637193, 370.45714106702604, 370.60080292069057, 370.82725185926984, 371.21636859868335, 371.5909821824317, 371.93287336994894]"
135,"[365.5463407223218, 369.19050778038456, 369.4902201586467, 369.19991243759034, 368.9125786985774, 369.1608875458779, 369.439739740927, 369.52868318956314, 369.72586016736545, 370.0616022940165, 370.49315618707016, 370.99344083470675]"
140,"[365.6654047811692, 369.4821802393627, 369.6184558729043, 369.1374598640892, 368.7231690855501, 368.9606790630074, 369.291620341813, 369.4358096457454, 369.65523135687965, 370.0265038180985, 370.4087019586517, 370.76652543598675]"
145,"[364.01529791440163, 366.8409916364054, 367.0177549314758, 366.5763174304863, 366.08451273077793, 366.35062745205704, 366.76063799355967, 367.15197902045355, 367.60816534565043, 368.1761341569788, 368.7137722446747, 369.10238024155734]"
150,"[359.6086523632318, 362.2097356520524, 362.1826619971106, 361.7975258088894, 361.39322569998933, 361.7008998226703, 362.26257093870873, 362.6912847900139, 363.15837073806694, 363.79878429034324, 364.393304487822, 364.89629274351717]"
155,"[361.7980943136842, 363.30857686550405, 363.0866538980396, 362.7395932087958, 362.26452745994794, 362.37432789694725, 362.8617405446713, 363.240935564592, 363.4355374409119, 363.92312703354594, 364.4702357559161, 364.8820710182748]"
160,"[353.4403002284087, 356.8729755680577, 357.7574017465974, 357.81731970484765, 357.6207738715806, 358.2197215814874, 358.9760378234782, 359.5911686075039, 360.35809382609494, 361.35994563847066, 362.262525145579, 362.94246874457684]"
165,"[347.57571625791087, 349.91040781495735, 350.4856518589316, 350.5845460457278, 350.39776089190485, 350.9586033998951, 351.98693778900673, 352.9479696414075, 354.091942523324, 355.21879210179907, 356.1045170833448, 356.742768115833]"
170,"[335.66238148744975, 340.8324242466569, 342.6438066764868, 343.9049094506618, 344.9639599156639, 346.54706237682143, 348.02439119230263, 349.04462203520626, 350.1714805161909, 351.3129408133881, 352.4334025295385, 353.36373406698]"
175,"[331.1339930160733, 334.3122076887511, 335.9868330869697, 336.77389457781584, 337.1992082747468, 338.4672064385166, 340.250654407885, 342.0612641500542, 343.57687907348594, 345.31096076895176, 346.8598420842168, 348.3102560810032]"
180,"[324.8140249177744, 326.57411205672673, 327.3209443226953, 327.38408151206283, 327.23831084516405, 327.52918271962807, 328.630279218252, 330.2371343732704, 331.91300197264127, 334.40106111576824, 336.6175397201206, 338.60555099630255]"
185,"[312.84819034411044, 317.82884734148524, 319.7101900112726, 320.61491220552307, 321.2546041197773, 322.09216913343425, 323.35247184499497, 325.35387824286767, 327.9924470056476, 331.01551220721797, 333.9202770677384, 336.7235606255374]"
190,"[307.11605143887687, 315.40473231578034, 318.0158706246142, 318.8268145784085, 319.2419718107058, 320.0293992825061, 321.3317387772751, 323.1707621130317, 325.55574649783966, 328.79645362776466, 331.5743395698988, 334.03298385691846]"
195,"[304.61517468529945, 312.00461348228714, 314.4839750047108, 315.41650477769537, 315.4889066872538, 315.82083422583094, 316.65031161500536, 318.1941999224659, 320.1977990736905, 323.40618685264417, 326.03603557886663, 328.97288215631517]"
200,"[297.2087060742187, 308.9210094347897, 312.42338555133017, 312.47775973345404, 312.2534731202061, 312.80063151910355, 314.088913920383, 316.54911080672207, 319.3431458883541, 322.3389803156887, 326.00185455595897, 329.0291378279858]"
205,"[292.69499821345664, 303.951529184341, 307.55133844076823, 307.65999541716633, 307.15700736937646, 306.7190662213109, 307.74453401180693, 309.69384206248805, 312.66596793986633, 316.808563850109, 320.1679166927582, 324.38739361985944]"
