0,trainLoss,trainRMSE-avg,testRMSE-avg
1,299994.5,233.38220000000001,200.7741
2,179396.92000000001,233.39349999999999,200.74549999999999
3,132122.32000000001,233.40639999999999,200.7242
4,117827.87,233.40880000000001,200.7176
5,112956.13,233.40270000000001,200.7056
6,110681.58,233.4008,200.71789999999999
7,109353.10000000001,233.405,200.7158
8,108473.78999999999,233.405,200.72370000000001
9,107833.38,233.405,200.733
