iteration,trainLoss,trainRMSE-avg
0,144566.97,380.22
10,118995.35,344.89
20,110029.33,331.61
30,101129.77,317.88
40,93850.766,306.22
50,88083.54,296.69
60,84408.484,290.49
70,83039.24,288.15
80,81846.414,286.08
90,79210.83,281.43
100,76325.76,276.24
110,71973.69,268.22
120,70482.7,265.44
130,65844.695,256.5
140,62647.734,250.17
150,58083.312,240.86
160,57657.227,240.03
170,54915.33,234.25
180,51216.336,226.16
190,49624.977,222.64
200,48479.543,220.06
210,46689.336,215.85
220,44065.57,209.71
230,45989.17,214.29
240,47027.113,216.72
250,44058.086,209.75
260,42287.17,205.34
270,41485.35,203.51
280,40445.39,200.94
290,38601.56,196.24
300,38756.71,196.71
310,38867.51,197.05
320,39999.98,199.62
330,38145.805,195.2
340,39187.266,197.71
350,35149.234,187.35
360,33552.53,183.01
370,35180.93,187.41
380,32289.959,179.52
390,34586.727,185.85
400,29913.076,172.7
410,31198.822,176.46
420,36074.934,189.63
430,35592.008,188.47
440,32005.588,178.75
450,29653.854,171.96
460,28284.525,167.86
470,30445.705,174.32
480,26899.318,163.66
490,28231.572,167.8
500,31338.71,176.84
510,28253.373,167.83
520,29879.092,172.74
530,26333.027,161.97
540,30150.635,173.54
550,25545.023,159.56
560,28243.992,167.93
570,24994.93,157.83
580,23782.447,153.87
590,24723.402,157.0
600,27953.598,167.11
610,23089.252,151.57
620,25688.717,160.12
630,25900.303,160.8
640,24940.506,157.72
650,23247.992,152.18
660,22791.688,150.63
670,27490.623,165.65
680,23043.04,151.4
690,23441.361,152.77
700,22213.557,148.68
710,21848.61,147.43
720,20613.318,143.06
730,21590.258,146.59
740,20623.08,143.09
750,19387.94,138.63
760,19120.16,137.65
770,18811.432,136.49
780,19444.088,138.86
790,19688.916,139.87
800,20599.533,143.19
810,19668.062,139.79
820,21801.14,147.3
830,24234.324,155.45
840,18285.014,134.62
850,26234.92,161.81
860,17731.89,132.49
870,19150.3,137.99
880,17680.65,132.38
890,17668.889,132.27
900,16429.105,127.37
910,18886.807,137.06
920,16753.61,128.73
930,17647.553,132.36
940,16499.613,127.74
950,16954.521,129.59
960,15967.696,125.54
970,15207.189,122.4
980,15673.302,124.5
990,14867.362,121.06
