49.0,72.0,95.0,155.0,185.0,229.0,349.0,349.0,290.0,245.0,379.0,289.0,
72.0,95.0,155.0,185.0,229.0,349.0,349.0,290.0,245.0,379.0,289.0,326.0,
95.0,155.0,185.0,229.0,349.0,349.0,290.0,245.0,379.0,289.0,326.0,245.0,
155.0,185.0,229.0,349.0,349.0,290.0,245.0,379.0,289.0,326.0,245.0,372.0,
185.0,229.0,349.0,349.0,290.0,245.0,379.0,289.0,326.0,245.0,372.0,327.0,
229.0,349.0,349.0,290.0,245.0,379.0,289.0,326.0,245.0,372.0,327.0,154.0,
349.0,349.0,290.0,245.0,379.0,289.0,326.0,245.0,372.0,327.0,154.0,56.0,
349.0,290.0,245.0,379.0,289.0,326.0,245.0,372.0,327.0,154.0,56.0,56.0,
290.0,245.0,379.0,289.0,326.0,245.0,372.0,327.0,154.0,56.0,56.0,72.0,
245.0,379.0,289.0,326.0,245.0,372.0,327.0,154.0,56.0,56.0,72.0,57.0,
379.0,289.0,326.0,245.0,372.0,327.0,154.0,56.0,56.0,72.0,57.0,64.0,
289.0,326.0,245.0,372.0,327.0,154.0,56.0,56.0,72.0,57.0,64.0,49.0,
326.0,245.0,372.0,327.0,154.0,56.0,56.0,72.0,57.0,64.0,49.0,65.0,
245.0,372.0,327.0,154.0,56.0,56.0,72.0,57.0,64.0,49.0,65.0,49.0,
372.0,327.0,154.0,56.0,56.0,72.0,57.0,64.0,49.0,65.0,49.0,72.0,
327.0,154.0,56.0,56.0,72.0,57.0,64.0,49.0,65.0,49.0,72.0,178.0,
154.0,56.0,56.0,72.0,57.0,64.0,49.0,65.0,49.0,72.0,178.0,177.0,
56.0,56.0,72.0,57.0,64.0,49.0,65.0,49.0,72.0,178.0,177.0,297.0,
56.0,72.0,57.0,64.0,49.0,65.0,49.0,72.0,178.0,177.0,297.0,223.0,
72.0,57.0,64.0,49.0,65.0,49.0,72.0,178.0,177.0,297.0,223.0,364.0,
57.0,64.0,49.0,65.0,49.0,72.0,178.0,177.0,297.0,223.0,364.0,253.0,
64.0,49.0,65.0,49.0,72.0,178.0,177.0,297.0,223.0,364.0,253.0,297.0,
49.0,65.0,49.0,72.0,178.0,177.0,297.0,223.0,364.0,253.0,297.0,215.0,
65.0,49.0,72.0,178.0,177.0,297.0,223.0,364.0,253.0,297.0,215.0,304.0,
49.0,72.0,178.0,177.0,297.0,223.0,364.0,253.0,297.0,215.0,304.0,184.0,
72.0,178.0,177.0,297.0,223.0,364.0,253.0,297.0,215.0,304.0,184.0,274.0,
178.0,177.0,297.0,223.0,364.0,253.0,297.0,215.0,304.0,184.0,274.0,282.0,
177.0,297.0,223.0,364.0,253.0,297.0,215.0,304.0,184.0,274.0,282.0,230.0,
297.0,223.0,364.0,253.0,297.0,215.0,304.0,184.0,274.0,282.0,230.0,95.0,
223.0,364.0,253.0,297.0,215.0,304.0,184.0,274.0,282.0,230.0,95.0,57.0,
364.0,253.0,297.0,215.0,304.0,184.0,274.0,282.0,230.0,95.0,57.0,72.0,
253.0,297.0,215.0,304.0,184.0,274.0,282.0,230.0,95.0,57.0,72.0,64.0,
297.0,215.0,304.0,184.0,274.0,282.0,230.0,95.0,57.0,72.0,64.0,64.0,
215.0,304.0,184.0,274.0,282.0,230.0,95.0,57.0,72.0,64.0,64.0,72.0,
304.0,184.0,274.0,282.0,230.0,95.0,57.0,72.0,64.0,64.0,72.0,110.0,
184.0,274.0,282.0,230.0,95.0,57.0,72.0,64.0,64.0,72.0,110.0,79.0,
274.0,282.0,230.0,95.0,57.0,72.0,64.0,64.0,72.0,110.0,79.0,49.0,
282.0,230.0,95.0,57.0,72.0,64.0,64.0,72.0,110.0,79.0,49.0,49.0,
230.0,95.0,57.0,72.0,64.0,64.0,72.0,110.0,79.0,49.0,49.0,35.0,
95.0,57.0,72.0,64.0,64.0,72.0,110.0,79.0,49.0,49.0,35.0,36.0,
57.0,72.0,64.0,64.0,72.0,110.0,79.0,49.0,49.0,35.0,36.0,184.0,
72.0,64.0,64.0,72.0,110.0,79.0,49.0,49.0,35.0,36.0,184.0,140.0,
64.0,64.0,72.0,110.0,79.0,49.0,49.0,35.0,36.0,184.0,140.0,200.0,
64.0,72.0,110.0,79.0,49.0,49.0,35.0,36.0,184.0,140.0,200.0,304.0,
72.0,110.0,79.0,49.0,49.0,35.0,36.0,184.0,140.0,200.0,304.0,215.0,
110.0,79.0,49.0,49.0,35.0,36.0,184.0,140.0,200.0,304.0,215.0,244.0,
79.0,49.0,49.0,35.0,36.0,184.0,140.0,200.0,304.0,215.0,244.0,275.0,
49.0,49.0,35.0,36.0,184.0,140.0,200.0,304.0,215.0,244.0,275.0,245.0,
49.0,35.0,36.0,184.0,140.0,200.0,304.0,215.0,244.0,275.0,245.0,177.0,
35.0,36.0,184.0,140.0,200.0,304.0,215.0,244.0,275.0,245.0,177.0,275.0,
36.0,184.0,140.0,200.0,304.0,215.0,244.0,275.0,245.0,177.0,275.0,335.0,
184.0,140.0,200.0,304.0,215.0,244.0,275.0,245.0,177.0,275.0,335.0,281.0,
140.0,200.0,304.0,215.0,244.0,275.0,245.0,177.0,275.0,335.0,281.0,79.0,
200.0,304.0,215.0,244.0,275.0,245.0,177.0,275.0,335.0,281.0,79.0,42.0,
304.0,215.0,244.0,275.0,245.0,177.0,275.0,335.0,281.0,79.0,42.0,49.0,
215.0,244.0,275.0,245.0,177.0,275.0,335.0,281.0,79.0,42.0,49.0,57.0,
244.0,275.0,245.0,177.0,275.0,335.0,281.0,79.0,42.0,49.0,57.0,64.0,
275.0,245.0,177.0,275.0,335.0,281.0,79.0,42.0,49.0,57.0,64.0,80.0,
245.0,177.0,275.0,335.0,281.0,79.0,42.0,49.0,57.0,64.0,80.0,94.0,
177.0,275.0,335.0,281.0,79.0,42.0,49.0,57.0,64.0,80.0,94.0,56.0,
275.0,335.0,281.0,79.0,42.0,49.0,57.0,64.0,80.0,94.0,56.0,42.0,
335.0,281.0,79.0,42.0,49.0,57.0,64.0,80.0,94.0,56.0,42.0,28.0,
281.0,79.0,42.0,49.0,57.0,64.0,80.0,94.0,56.0,42.0,28.0,43.0,
79.0,42.0,49.0,57.0,64.0,80.0,94.0,56.0,42.0,28.0,43.0,35.0,
42.0,49.0,57.0,64.0,80.0,94.0,56.0,42.0,28.0,43.0,35.0,139.0,
49.0,57.0,64.0,80.0,94.0,56.0,42.0,28.0,43.0,35.0,139.0,155.0,
57.0,64.0,80.0,94.0,56.0,42.0,28.0,43.0,35.0,139.0,155.0,245.0,
64.0,80.0,94.0,56.0,42.0,28.0,43.0,35.0,139.0,155.0,245.0,289.0,
80.0,94.0,56.0,42.0,28.0,43.0,35.0,139.0,155.0,245.0,289.0,229.0,
94.0,56.0,42.0,28.0,43.0,35.0,139.0,155.0,245.0,289.0,229.0,244.0,
56.0,42.0,28.0,43.0,35.0,139.0,155.0,245.0,289.0,229.0,244.0,192.0,
42.0,28.0,43.0,35.0,139.0,155.0,245.0,289.0,229.0,244.0,192.0,312.0,
28.0,43.0,35.0,139.0,155.0,245.0,289.0,229.0,244.0,192.0,312.0,305.0,
43.0,35.0,139.0,155.0,245.0,289.0,229.0,244.0,192.0,312.0,305.0,244.0,
35.0,139.0,155.0,245.0,289.0,229.0,244.0,192.0,312.0,305.0,244.0,328.0,
139.0,155.0,245.0,289.0,229.0,244.0,192.0,312.0,305.0,244.0,328.0,253.0,
155.0,245.0,289.0,229.0,244.0,192.0,312.0,305.0,244.0,328.0,253.0,57.0,
245.0,289.0,229.0,244.0,192.0,312.0,305.0,244.0,328.0,253.0,57.0,57.0,
289.0,229.0,244.0,192.0,312.0,305.0,244.0,328.0,253.0,57.0,57.0,79.0,
229.0,244.0,192.0,312.0,305.0,244.0,328.0,253.0,57.0,57.0,79.0,87.0,
244.0,192.0,312.0,305.0,244.0,328.0,253.0,57.0,57.0,79.0,87.0,80.0,
