iteration,trainLoss,trainRMSE-avg
0,78648.1,280.44
10,57956.63,240.74
20,55148.758,234.84
30,52813.98,229.81
40,50875.32,225.55
50,49395.83,222.25
60,48266.46,219.7
70,47777.46,218.58
80,47471.18,217.88
90,46971.082,216.73
100,46848.28,216.44
110,45344.15,212.94
120,44027.715,209.82
130,41406.54,203.47
140,40071.438,200.15
150,38569.3,196.37
160,37483.633,193.59
170,36243.535,190.34
180,36213.906,190.28
190,34673.906,186.13
200,33814.043,183.84
210,32721.088,180.85
220,32227.094,179.44
230,31522.738,177.5
240,31159.062,176.48
250,31134.633,176.35
260,29783.031,172.55
270,29021.566,170.33
280,28527.975,168.85
290,27780.12,166.66
300,27291.049,165.16
310,26677.91,163.33
320,26285.87,162.12
330,25770.254,160.52
340,25056.25,158.28
350,24532.598,156.61
360,24408.58,156.21
370,23435.596,153.07
380,23198.617,152.29
390,22780.67,150.92
400,21894.102,147.94
410,22594.854,150.3
420,21498.766,146.6
430,21388.041,146.22
440,20821.547,144.26
450,20303.568,142.45
460,20664.922,143.74
470,20987.412,144.85
480,19794.766,140.66
490,19641.988,140.12
500,19010.85,137.84
510,19357.256,139.1
520,18524.316,136.07
530,18149.49,134.68
540,18056.963,134.34
550,17659.17,132.84
560,17349.945,131.67
570,17538.271,132.39
580,16891.63,129.92
590,17379.643,131.81
600,16395.795,127.99
610,16350.731,127.83
620,16358.233,127.86
630,15919.831,126.13
640,15572.774,124.74
650,15717.658,125.33
660,16049.441,126.66
670,15332.881,123.78
680,15365.566,123.91
690,15809.81,125.69
700,14977.163,122.34
710,14974.994,122.33
720,15160.243,123.09
730,14512.854,120.43
740,14256.417,119.36
750,13856.029,117.66
760,13874.127,117.75
770,13609.428,116.62
780,13470.946,116.02
790,13493.202,116.1
800,13284.903,115.22
810,13077.474,114.31
820,13654.499,116.82
830,12885.796,113.47
840,14077.51,118.62
850,12820.006,113.19
860,12691.142,112.62
870,12749.855,112.88
880,12230.824,110.54
890,12271.804,110.74
900,11911.281,109.08
910,11992.302,109.47
920,11783.624,108.48
930,12250.661,110.66
940,11908.803,109.07
950,11485.274,107.11
960,11575.351,107.54
970,11718.6455,108.21
980,12042.741,109.71
990,12024.956,109.63
