iteration,trainRMSE
0,"[459.0135203338263, 467.40880235782834, 467.63559835433136, 467.8420932191769, 468.04849867546574, 468.10508514262415, 468.1572399376867, 468.20691393076834, 468.2784011797363, 468.3442223352182, 468.3632371487187, 468.39128431633304]"
10,"[425.1368255545922, 343.39317946109094, 330.4641981235742, 328.66803898424587, 328.08832045520455, 327.92322778174787, 328.0529017872218, 328.21437407545255, 328.4438880793469, 328.61859552374614, 328.6652581473703, 328.752653751344]"
20,"[410.416021611983, 305.9365107112571, 300.9998576301732, 298.8260868653582, 297.05864818942194, 296.1792238901236, 296.0162748195126, 296.1209809716476, 296.32997360042395, 296.5710527923547, 296.697972340756, 297.07683247839344]"
30,"[395.90080853674283, 278.1760647184528, 272.437433855692, 270.4813656446706, 270.0881889948739, 270.3543594279465, 270.81231655084275, 271.1830915084995, 271.52541488480546, 271.8273184157509, 272.15681793607564, 272.85927649593515]"
40,"[378.1754501603215, 253.27873840712502, 249.22359699904595, 249.3138559117162, 250.25566015788706, 251.02326733796718, 251.62417918115105, 252.22280804659437, 252.6064141049383, 252.78837970647191, 252.87161428234108, 253.27296756676736]"
50,"[368.0100280206981, 239.42826700143857, 228.98923184736176, 227.99986947334702, 230.39178730209318, 233.61380543954698, 236.04473759814482, 237.40280165978072, 238.1299032458056, 238.51195775238605, 238.53450826990573, 239.0260664752887]"
60,"[354.23140275350005, 228.36239487022118, 210.34596024468115, 204.03305804594137, 209.14759848475197, 218.82603901520318, 226.97505013556298, 231.7705807008787, 234.28284228902146, 235.24120900845966, 235.34783369878497, 235.8503379230216]"
70,"[344.43326690712206, 217.2916601838396, 201.58540383094572, 192.71857794868293, 195.0615699825988, 205.85002901077155, 218.4816336741759, 227.43416945043134, 232.37046598803585, 235.33307005822877, 236.8571142643678, 237.6609306202963]"
80,"[339.26868287152064, 214.43127249339247, 202.08642560120495, 190.66981939168272, 188.36867792088898, 196.05363330807924, 208.5768702687606, 219.82571059168214, 228.58515096874675, 234.85605666766614, 238.25301151889823, 239.77087584646304]"
90,"[336.0187338359475, 210.45219418678022, 198.17489554808046, 187.12714884569453, 186.2060525078826, 194.0744796781592, 205.5438965714653, 216.69404255859584, 226.81295912610597, 234.89641274233057, 238.85978214250056, 240.3484903515353]"
100,"[331.9025574499868, 209.0952950692867, 201.6131445234764, 191.01813529456854, 186.63173364169322, 191.10624581492294, 201.32838148213094, 214.1085167139918, 225.57741773958796, 232.3566309621813, 236.22391254414376, 238.77490650430383]"
110,"[328.5785519795146, 209.072217894864, 201.3989799558878, 191.70632706413744, 185.17947190525962, 186.4779794529064, 191.95674262680748, 200.26133338469273, 212.83137322335804, 226.34696013102067, 235.2597533468728, 240.33795114916447]"
120,"[324.94765887101806, 209.1533749039001, 202.5216992131776, 192.39473849820223, 185.02958123418117, 183.7296223021258, 188.38818287572502, 196.488011887895, 207.93922623560005, 221.8910174393495, 234.01143672072328, 242.5134209026024]"
130,"[325.3131400026868, 213.79228432737392, 217.7588882227743, 214.86402467532764, 206.16790338526854, 199.08763453039134, 192.72165427007772, 188.42219883881833, 189.86901654760504, 198.63343631726767, 213.3746062343932, 229.043257516854]"
140,"[320.6965410864893, 207.55445383413112, 203.66370202702933, 195.67766727366293, 190.63871815681165, 186.57444613057424, 181.29533093819444, 178.26512392179205, 183.00589080715696, 195.61702191812236, 214.03584729500545, 233.372797061279]"
150,"[317.2045507462832, 204.88372891165932, 199.45733562021192, 190.11889582598204, 182.9192209072029, 181.2328452095714, 183.44627207755937, 187.32647112976665, 195.58518688532473, 208.05404026494628, 222.45429703951115, 237.32620007154787]"
160,"[314.71890356382846, 208.40684005620878, 203.90682860931142, 198.35940564584834, 196.18691736687438, 195.45921896309733, 193.77510838459315, 187.13738486341265, 183.1794940143797, 186.67537023092746, 198.53858047359066, 216.3412877540798]"
