0,trainLoss,trainRMSE-avg,testRMSE-avg
1,278846.39000000001,272.52109999999999,131.01929999999999
2,239602.10000000001,271.58359999999999,129.02879999999999
3,224898.76999999999,270.67680000000001,127.1966
4,217273.28,270.58260000000001,127.142
5,213194.91,270.65929999999997,127.3579
6,210992.10999999999,270.16050000000001,126.4554
7,209792.89000000001,269.96850000000001,126.1097
8,209126.03,269.75729999999999,125.7362
9,208743.41,269.68779999999998,125.6738
