iteration,trainLoss,trainRMSE-avg
0,67057.695,258.96
10,41893.77,204.68
20,35158.09,187.5
30,29273.78,171.09
40,24480.207,156.46
50,21382.29,146.22
60,20166.713,141.99
70,19462.906,139.47
80,18716.775,136.75
90,17957.732,133.92
100,16986.28,130.27
110,16317.304,127.68
120,15423.347,124.08
130,14862.533,121.76
140,14640.994,120.88
150,14019.077,118.32
160,13514.817,116.16
170,13196.806,114.8
180,13113.413,114.46
190,12465.943,111.6
200,12187.172,110.36
210,11934.852,109.21
220,11732.05,108.28
230,11872.101,108.93
240,12129.139,110.02
250,11541.279,107.4
260,12114.095,109.98
270,11807.468,108.59
280,11236.038,105.97
290,11337.646,106.44
300,11148.94,105.53
310,11086.531,105.26
320,10893.563,104.35
330,10684.649,103.34
340,12167.926,110.01
350,10929.878,104.47
360,10760.582,103.69
370,11930.717,109.11
380,11024.797,104.93
390,10676.1455,103.27
400,10373.668,101.82
410,10332.35,101.6
420,10174.114,100.84
430,10134.125,100.62
440,9876.56,99.34
450,9746.206,98.68
460,9585.984,97.88
470,9722.734,98.54
480,9736.218,98.6
490,10110.437,100.44
500,9576.626,97.81
510,9386.576,96.85
520,9120.373,95.47
530,10257.465,101.03
540,9416.202,96.97
550,9066.406,95.18
560,8766.329,93.6
570,9323.834,96.48
580,9612.34,97.96
590,8800.141,93.76
600,9029.144,94.97
610,8795.42,93.75
620,8818.453,93.87
630,8776.08,93.66
640,8530.202,92.32
650,8275.697,90.94
660,8406.686,91.64
670,8607.104,92.74
680,8735.945,93.41
690,9419.085,96.9
700,8770.356,93.58
710,8463.784,91.93
720,9059.284,95.14
730,10317.909,101.34
740,8602.375,92.68
750,8082.789,89.87
760,8215.0205,90.61
770,8659.452,92.98
780,8048.6143,89.69
790,7948.243,89.13
800,7895.4272,88.82
810,8018.603,89.49
820,7568.4355,86.98
830,9566.689,97.61
840,7543.8267,86.81
850,7590.8022,87.1
860,7208.5703,84.88
870,7658.27,87.45
880,7711.8384,87.77
890,7563.185,86.9
900,7905.5195,88.86
910,7230.184,84.98
920,7248.7305,85.1
930,6777.1724,82.3
940,7094.0093,84.2
950,7524.419,86.69
960,6748.681,82.12
970,6617.581,81.33
980,7125.0107,84.31
990,6531.6865,80.79
