iteration,trainLoss,trainRMSE-avg
0,44048.08,209.87
10,33351.617,182.58
20,31982.113,178.81
30,30489.766,174.59
40,29373.83,171.37
50,28274.004,168.11
60,27560.326,165.97
70,27795.24,166.69
80,26541.307,162.87
90,25146.889,158.52
100,24470.174,156.35
110,24906.94,157.75
120,24980.953,157.98
130,22891.037,151.22
140,21840.81,147.68
150,21046.928,144.96
160,19807.871,140.59
170,19873.56,140.86
180,18762.053,136.8
190,18070.115,134.21
200,17026.516,130.24
210,16542.963,128.39
220,15616.138,124.67
230,14871.871,121.62
240,15601.769,124.66
250,14444.838,119.85
260,14389.898,119.64
270,13839.548,117.32
280,12852.608,113.02
290,12615.047,112.0
300,11985.736,109.08
310,12466.983,111.39
320,11763.143,108.1
330,10852.826,103.71
340,11129.948,105.14
350,13695.722,116.8
360,10632.671,102.72
370,9686.043,97.93
380,9828.817,98.71
390,9239.792,95.67
400,9445.237,96.77
410,9538.879,97.28
420,8125.4126,89.58
430,8638.44,92.57
440,8148.498,89.81
450,7485.275,85.93
460,7726.5947,87.48
470,6972.394,82.95
480,6660.3164,81.05
490,6821.0996,82.11
500,7181.928,84.36
510,6440.4834,79.79
520,5815.8496,75.66
530,6527.5176,80.37
540,5393.954,72.76
550,5280.5923,72.02
560,5173.8916,71.27
570,4666.1143,67.53
580,4662.0747,67.57
590,4646.8926,67.5
600,4570.8276,66.95
610,4091.4968,63.12
620,3965.031,62.15
630,3761.2505,60.49
640,3766.0051,60.68
650,3650.4734,59.64
660,3558.4756,58.94
670,4028.5315,62.85
680,3315.4016,56.76
690,3115.8333,54.88
700,3032.8403,54.08
710,2884.6987,52.8
720,2784.1328,51.79
730,2613.801,50.12
740,2479.7446,48.67
750,2736.0186,51.41
760,2765.9636,51.7
770,2608.9321,50.13
780,2528.822,49.36
790,2172.2966,45.32
800,2146.8247,45.14
810,1971.5149,43.05
820,1800.577,40.98
830,2231.2053,46.31
840,1724.105,40.02
850,1831.7166,41.51
860,1604.4932,38.42
870,1665.5155,39.43
880,1507.8762,37.03
890,1681.0702,39.4
900,1613.2905,38.55
910,1447.8925,36.53
920,1330.4208,34.9
930,1229.3468,33.46
940,1359.952,35.26
950,1219.8075,33.43
960,1095.0541,31.23
970,1154.5668,32.41
980,1044.0846,30.56
990,1278.2434,34.43
