iteration,trainRMSE
0,"[210.38039176311324, 210.4122434162912, 210.420970296604, 210.42024771712056, 210.41665328861896, 210.39908887936286, 210.3445539476348, 210.06486378603358, 209.5634638447376, 209.06928397174215, 208.5581202405335, 208.4494165777788]"
10,"[195.30704272919917, 180.8289670232857, 180.95967845109334, 181.49875220939023, 181.84666515058854, 181.86291928716858, 181.98152300950008, 182.02776252506604, 181.73059000626233, 181.29804019861712, 180.8812188107486, 180.7669496463272]"
20,"[187.7105066078483, 174.36812145720464, 176.89534538181533, 177.68599223073033, 178.1640452476935, 178.4947672306029, 178.53462360366373, 178.54912542308202, 178.58072876577577, 178.88140845424408, 178.87397024817184, 178.9815504108255]"
30,"[182.0605640085286, 170.15731731606843, 172.60430402744217, 173.73757254638107, 173.83604136879268, 174.04813170920866, 173.5438936639849, 173.70705696722632, 174.08236394095906, 174.8624747076014, 175.79685506867233, 176.6536150966907]"
40,"[178.20259517251276, 167.75582893427688, 169.67347481142684, 170.32184302830046, 170.49692691976506, 170.6876268193522, 170.04863225466067, 170.1621630503966, 170.53174952720298, 171.3898619313943, 173.06273593070986, 174.07702244186356]"
50,"[175.90491150601224, 164.91831450736345, 165.77035703226028, 165.9918293418622, 166.14789286796838, 165.87558906182335, 165.46214117636367, 165.94340494870767, 166.42520974918926, 168.89793099043976, 172.05596756991022, 173.91670505106703]"
60,"[174.7148599393785, 163.72449841056448, 163.53888287164847, 163.23830194216794, 163.17821502908143, 162.78829636852166, 163.09106595182922, 164.0123424224197, 164.6289553297782, 167.0555576481526, 169.73798311301007, 171.89665802030026]"
70,"[173.11631167685422, 163.27294407975197, 163.43278140785392, 163.91680350609448, 164.74137131546576, 165.09900040440326, 165.58007627718894, 166.0750616569483, 165.98328843945714, 167.76999016554953, 169.85198945556124, 171.43116332316188]"
80,"[172.45176623938517, 162.03589813881345, 161.05922718699455, 161.25306832837748, 161.35821921789682, 160.50540673611596, 159.87823927036996, 159.86206186305836, 159.66279058286136, 162.72321009299128, 165.694893785971, 167.96012027699456]"
90,"[169.88310300835886, 158.5251706877218, 156.80680772271901, 156.60252421693963, 156.7523064138606, 155.87317887578536, 154.9349546999762, 154.5952943583302, 154.7475638258921, 159.24316660549613, 160.92129630746194, 163.3405614615725]"
100,"[168.42377966314558, 156.77327500654485, 154.42646427287735, 153.69955388908417, 153.2521658701501, 152.71695258694655, 151.30647529831728, 151.97955289127822, 153.14222343169573, 158.24614971027907, 160.06468913749148, 162.1874796133474]"
110,"[167.8259328382974, 157.5540308356436, 154.97965302488925, 154.10642752123132, 153.851908229081, 154.37011509074262, 153.8287409634832, 154.48656288305236, 155.84857981904372, 159.7569113744582, 162.1857131357245, 164.2406638599004]"
120,"[167.34732572659198, 159.7265392589634, 157.73244545957635, 156.05320443585262, 154.5943021988653, 153.97945057580034, 153.16227160549806, 152.95525249998707, 153.58437408179643, 159.1654681012211, 162.30245009088696, 165.18987427913703]"
130,"[164.58117429384134, 152.85370973237005, 150.24331443252584, 149.04100071661304, 147.862019888311, 147.8366295041792, 146.6596204261345, 147.1984744127977, 147.95829450191715, 152.73789202176502, 152.9104488200336, 154.75856096235418]"
140,"[162.7282689598023, 151.11792083359316, 147.4396740320101, 145.21021846516226, 143.6098349907112, 143.65534251076824, 142.72943299382942, 142.9236713539213, 143.67564247912577, 148.57756398616496, 149.80925718622706, 150.7316199382541]"
150,"[159.73901126655008, 148.1624633400725, 143.87652034720514, 141.3654430522022, 140.248354150026, 140.18282389518924, 139.59743511279456, 140.03206957902322, 141.23256024712447, 147.19603560580546, 147.391534213708, 150.4878391246095]"
160,"[158.18496428280082, 146.0643431042953, 141.1984994544763, 137.94847378190727, 136.16642236816566, 135.33522670651658, 133.61788129634922, 134.86709668427312, 136.47550212737244, 140.83292856198167, 142.58419678278915, 143.77827661684393]"
170,"[156.15801487581786, 143.65333716664992, 137.78918093915487, 136.54301483586494, 136.29953649887372, 137.06589749219867, 136.57707292166768, 138.02919747870007, 138.9004263856578, 141.06137090433526, 142.8219823171256, 145.4738346821615]"
180,"[155.40099987900328, 141.5169917255292, 135.45187029376987, 133.34243451459437, 132.055396543535, 131.89966240625793, 130.49909921436716, 130.99235264072013, 132.67589459287527, 136.2332867721363, 138.5179499171661, 143.0267382986746]"
190,"[154.65096883839888, 140.11481008058468, 133.65501239166957, 131.04133190966445, 129.14320709682934, 128.972960024503, 127.24605139535294, 127.51887238864896, 129.4058822489446, 132.33435810379308, 136.09117063360395, 140.3686210302147]"
200,"[152.64309525052332, 136.4091100625043, 129.62085741913475, 127.19778013098416, 125.7967436668322, 125.22858060139691, 123.60042806912207, 122.9009043288257, 125.20168182338048, 126.82051716125707, 131.02067912488724, 136.40297581384746]"
210,"[150.9483623950437, 135.05735280182313, 128.41496528396695, 125.63216617440015, 124.29873033502166, 124.38191811455266, 122.94615666890029, 122.84771790669794, 123.59013687088154, 125.29685011447923, 126.82584621832105, 130.45447010117846]"
220,"[149.17037315355458, 132.806287732216, 124.82542332563789, 120.69692530323006, 119.40441974381059, 119.41129346057677, 118.24010545389768, 118.8574422924972, 118.71058463259955, 121.76952982887968, 123.59881811503398, 128.5430857787728]"
230,"[147.2301644429196, 130.22986220039735, 122.39020837963822, 119.57780743417877, 117.84521828721796, 116.07713419389991, 115.12611436927051, 114.73958877241877, 115.13346542943523, 117.14670157346745, 119.5749245758936, 124.41277010408709]"
240,"[145.644705532234, 127.87125343060345, 120.98093736649562, 118.8271742668581, 118.18803528358518, 119.83228124586665, 118.5084620875884, 119.82511253288789, 122.83269811936188, 121.77427023608998, 129.86162859469354, 131.8270228780614]"
250,"[145.096489619949, 126.21662069473294, 118.10300798384051, 115.28309046483476, 113.48284963774005, 112.45411785617122, 113.63132483866946, 113.817108165801, 113.98634574453193, 118.79893734875594, 121.22574431634108, 126.14022507385542]"
260,"[143.72960654225434, 124.15241718815943, 116.49522227864088, 114.32304555842725, 113.43699100864394, 113.64650053146721, 112.67054408771014, 113.84222908213468, 115.64402542734021, 116.27176189480575, 122.65186808698714, 128.76001210925097]"
270,"[141.98463041596537, 122.43967602409997, 114.6067906250613, 111.72949022696258, 111.39503785771143, 111.35852388536394, 111.58101737482032, 112.53000716324695, 113.69584458144264, 113.43828246899479, 117.64778868393806, 125.43393914073054]"
280,"[140.17643551367533, 119.11283874393851, 112.0665872140691, 109.0230445128768, 107.84773269997758, 107.40474011754057, 107.59711292755135, 106.73283924531839, 109.2588548520622, 109.65066246096725, 112.90216346243324, 114.42137938826846]"
290,"[137.91714007784594, 116.9215072825592, 109.78813151457477, 107.64646524201893, 107.10190292796655, 108.02877299496505, 106.85174127326407, 107.36571274309222, 110.45900294613757, 111.83338360525653, 113.12217504677673, 106.97577173080988]"
300,"[137.3980048280674, 115.64605707843961, 107.20261627811267, 105.91576356080908, 103.78181972913944, 103.8789502838842, 102.0983170158929, 103.20559359796134, 104.25460849559761, 105.31407308717093, 108.53206726561335, 111.69579457997837]"
310,"[135.8346263150443, 114.06692960163869, 108.23676941571725, 107.9357211861625, 108.64798161179486, 110.58938358736287, 108.17034565856919, 108.83698706354795, 107.53991086156212, 111.76106688029212, 107.68016073126138, 107.38229531506816]"
320,"[134.98835573085975, 114.77401450378578, 106.56038599441047, 104.08335687199813, 104.56005435228909, 104.11118106142243, 101.83153838061942, 102.59023715325212, 106.38301029610409, 107.82036232515513, 105.29946062560707, 104.22606120000172]"
330,"[133.4998267856609, 111.22843787300597, 105.58651741001046, 102.54660856408974, 99.65580396767031, 98.10521785624498, 96.99698891900321, 97.90054218992782, 101.78178900218862, 100.29347409366093, 97.47466051558214, 99.46061906802016]"
340,"[132.36938455135552, 110.22234155478401, 104.24229984734176, 101.91220824093722, 100.84809761543227, 100.5053633000588, 102.75431532411714, 100.99545453429432, 102.85289618320475, 103.14593861620621, 99.97230192605207, 101.87593376080298]"
350,"[132.45217467463632, 110.86044008475706, 106.42031595262455, 107.16755109751277, 109.41078882805539, 113.39315433461422, 117.97024830781356, 118.71601490880498, 122.46209670890059, 121.2753452247989, 120.55885774701044, 120.87727119659306]"
360,"[130.7431724846061, 108.77676026772824, 102.51639116413327, 99.82746177970441, 100.11272868547961, 100.16914739301312, 98.1251096195594, 98.4967485018469, 101.47368680745195, 98.74249504809694, 97.10406471120383, 96.50092136832058]"
370,"[128.02968170816425, 105.26426935129739, 98.31211798079772, 95.32642038530922, 94.68983022621401, 95.32217062280758, 93.51609912129109, 94.54309445355094, 94.60647731842732, 93.38478674510608, 91.79091609813463, 90.3291655692853]"
380,"[127.31770003020554, 103.85301703495328, 96.20456149665596, 94.06237008742355, 92.62327793399068, 92.68493697376086, 93.50593007848292, 94.11315777024933, 94.50413038279893, 97.72289172109652, 98.95330328783328, 98.9373470596301]"
390,"[124.74846533259404, 100.5822081192827, 94.50585709576306, 90.9466398691669, 90.85698836444236, 92.98576589559059, 93.02920645055391, 93.1899917765292, 94.79701003128409, 93.24581634232916, 92.75945474808456, 86.33496618321902]"
400,"[124.28058526426715, 99.96761520822605, 93.5414092783182, 91.3415207070201, 91.40826434520999, 91.75360391177453, 92.69649403826291, 95.04559980146817, 93.44853682503862, 96.76091098863711, 100.93638741769645, 90.05339561797409]"
410,"[125.04110597662958, 99.34742697771799, 93.8442416834442, 92.93171892551034, 95.58117439386392, 95.83770372970065, 96.05658852173346, 94.96351824445063, 94.63634115700373, 93.6360521521478, 94.2484794459282, 91.26445736485336]"
420,"[120.52641211346545, 96.12409170921114, 90.55705295457518, 88.33655731350503, 87.33625482006728, 85.99413879672764, 85.22008428244922, 84.04699304911442, 83.70164863718529, 85.59228177674204, 85.20575192213626, 82.31809493828777]"
430,"[118.9619217868521, 94.2131597228511, 88.62861173770283, 88.48910700931, 88.85236337819477, 90.85872234733125, 89.9979214555667, 89.19896470298127, 88.85221185276994, 92.80116969821206, 92.71925948776062, 87.2952317029475]"
440,"[117.78950644272497, 95.69226774093057, 90.56643871290159, 86.9689120148577, 85.17715395852498, 85.91232330971539, 86.13838129665672, 85.27344547844064, 86.48518201171535, 87.66108096778107, 88.11731389551574, 81.91763739938821]"
450,"[117.81455643590833, 90.22918205999042, 85.76818692542795, 83.41930278321526, 82.04027035903935, 81.84021122006207, 82.88876007486064, 81.87598918342395, 79.0484963479882, 81.94361549911801, 83.694547625243, 80.60769152480734]"
460,"[114.76575264494892, 87.18442452242799, 84.0138141510218, 82.42990627109627, 81.68964106440086, 84.76010121473843, 84.37980757640041, 84.33748072041591, 86.4450710548599, 84.84114542925941, 90.03977453261156, 84.89408038974148]"
470,"[113.00846457961154, 86.75187492086927, 84.01626976218662, 81.39471334542921, 78.80473958575949, 79.1781839882694, 78.23321867992729, 79.1118730595938, 77.24749178481188, 79.0845502846345, 81.53285404086203, 77.0809256800679]"
480,"[110.73012134474077, 85.70518352783476, 81.1576038951627, 78.82325269486887, 77.22239899158868, 77.91673145266358, 77.86898313073141, 77.15418787663327, 77.50926461723054, 78.77151890472247, 78.44463383596725, 71.28314468479911]"
490,"[110.23977256355751, 82.53482715590656, 79.66606296067616, 79.10876079588084, 78.37685421005801, 78.98196165211466, 80.7543708373895, 79.2686786110018, 77.06864711108258, 80.92683348769455, 83.6944154856187, 74.72884342303858]"
500,"[109.43326098086055, 84.23117454048942, 78.99285251557859, 86.27662221995344, 81.89339115187967, 82.1754820178977, 82.01316539985332, 82.21622971694761, 82.61441867586672, 84.43227426761993, 82.09609500037402, 75.96195136120379]"
510,"[107.12151001370206, 78.93781641059942, 73.6708465877266, 77.68386926285184, 78.80265340382213, 79.55358904768464, 76.03133265712852, 75.37484409968, 77.00356331682624, 79.46898901393924, 79.43524604659075, 74.44063721730994]"
520,"[105.63398156405226, 77.93055519518629, 73.29788187607018, 74.22141343135073, 70.79634855586777, 72.70555365875951, 72.15308751561432, 71.44783834689403, 72.43137736089932, 75.91526311366802, 75.31281158696993, 66.0747347964148]"
