iteration,trainRMSE
0,"[280.7316734470715, 280.6303220701874, 280.56866740157085, 280.52855403963207, 280.47898144695455, 280.4777655205245, 280.45489308653134, 280.43823790521355, 280.41847497306804, 280.2357314778186, 280.2126440426441, 280.0773815487276]"
10,"[265.62271127962333, 241.2105265054484, 238.1808038868141, 237.71870584938875, 237.61090841195283, 237.58986848182948, 237.56079226386277, 237.53235064185228, 237.50585388218636, 237.31394038815964, 237.2886617299022, 237.16897855442187]"
20,"[257.3947702435377, 227.51064363779514, 226.86577284819862, 226.80463385507375, 226.8024273427618, 226.91706075711147, 226.9834150067896, 227.02435492733412, 227.02657621751808, 226.87198559298352, 226.8784636048697, 226.78146694476516]"
30,"[249.5521408267157, 217.87921347307866, 219.4652143414906, 219.84094322023435, 220.07753990569563, 220.35473930645966, 220.41824713873567, 220.45093207396508, 220.41858806416028, 220.28373022498792, 220.296367576069, 220.2367813240385]"
40,"[235.9399574875939, 211.08635678792209, 214.66613743341836, 215.95134184529158, 216.73075134490256, 217.55071059124572, 217.9724879180127, 218.2844327758789, 218.37540113632488, 218.32510720269866, 218.43498177066013, 218.44596077970738]"
50,"[224.57081726226744, 206.72692339807477, 211.57717893609066, 213.48209604331657, 214.60617634378366, 215.81243050201132, 216.49487704999345, 217.00103832320767, 217.2004721028467, 217.22215268011053, 217.40451567627622, 217.49355305403614]"
60,"[219.93475816903293, 203.4177217183166, 207.45014657763502, 209.4602877853536, 210.58760669582463, 211.94680126697435, 212.68412316466834, 213.40891027877691, 213.92378657711254, 214.29901318854917, 214.86758019729973, 215.37651878625874]"
70,"[217.29858200662295, 200.79782157109727, 203.18316306836715, 205.10121412393542, 205.9409730866783, 206.84363322053343, 207.39774901074324, 208.2714182156727, 209.15058151352846, 210.0235268120599, 211.1828066889417, 212.26384214417035]"
80,"[213.43456767004926, 196.05523248504613, 198.56414013804536, 199.41466503352427, 199.79915194306113, 200.5243188823156, 201.4491055130088, 202.73158582053716, 204.10734633335838, 205.5661913532994, 207.0881858068487, 208.99677985051096]"
90,"[210.4127110921492, 193.33897753096636, 193.7823061485761, 194.24255080351182, 194.48896665800373, 195.24408587208913, 196.70894708004593, 198.4511117239679, 200.46669416319472, 202.70308605206364, 204.98236085124697, 207.48782440731327]"
100,"[206.77451909669747, 189.9003710583647, 188.99623744894467, 188.93728848015377, 188.44504359012478, 189.0164542279813, 189.99208061588172, 191.87611430277738, 194.34621530411187, 197.22766641206493, 199.81362663094873, 202.8440192115316]"
110,"[203.84614483294513, 186.39413655071323, 186.57068541785335, 187.6295772236594, 186.33684953490928, 186.103240740329, 185.4122521005945, 186.4714194625022, 187.69959138278878, 190.48627152026367, 193.2721953744261, 197.33438205137654]"
120,"[200.6999154353161, 181.55481381744522, 180.22211072762852, 180.7653467347135, 180.06020369548727, 179.58294926984792, 179.41948125332488, 180.84763687849846, 183.2508847079787, 187.62752417760208, 191.85889686817788, 196.81975741879432]"
