iteration,trainLoss,trainRMSE-avg
0,78645.79,280.44
10,57752.37,240.19
20,52736.125,229.49
30,49547.082,222.44
40,47766.164,218.48
50,46586.156,215.8
60,45079.527,212.28
70,43332.45,208.12
80,41290.52,203.14
90,39775.816,199.36
100,37677.86,194.01
110,36052.79,189.8
120,34359.027,185.23
130,34225.758,184.94
140,32813.37,180.93
150,31003.379,175.96
160,30130.941,173.47
170,30812.154,175.47
180,28631.533,169.08
190,28558.242,168.9
200,28042.645,167.24
210,26752.133,163.42
220,25533.621,159.64
230,24362.48,155.91
240,23715.016,153.82
250,23021.645,151.54
260,22822.793,150.9
270,22796.537,150.85
280,22545.219,149.91
290,20563.725,143.14
300,22201.15,148.75
310,21379.016,145.97
320,23056.45,151.7
330,19509.158,139.43
340,19778.545,140.48
350,18810.363,136.9
360,17553.574,132.19
370,17588.486,132.29
380,16952.727,129.86
390,17301.924,131.28
400,16572.764,128.39
410,17321.094,131.38
420,17113.635,130.61
430,16174.596,126.89
440,16360.464,127.59
450,16547.387,128.39
460,17661.414,132.71
470,16540.588,128.37
480,15202.848,122.94
490,15147.899,122.78
500,14860.502,121.55
510,14999.58,122.2
520,14048.141,118.15
530,13876.376,117.42
540,13925.14,117.66
550,13708.385,116.73
560,14075.779,118.31
570,14393.592,119.64
580,15135.438,122.79
590,14004.611,118.04
600,13284.312,114.89
610,14397.209,119.75
620,14049.102,118.27
630,13350.876,115.22
640,13321.672,115.09
650,12822.055,112.89
660,13039.947,113.88
670,14301.505,119.43
680,14389.977,119.76
690,13815.018,117.33
700,12437.12,111.13
710,12978.709,113.66
720,11905.054,108.72
730,12089.646,109.63
740,12546.01,111.67
750,13610.728,116.49
760,13142.443,114.42
770,12618.461,112.05
780,12124.91,109.8
790,11806.604,108.29
800,11930.323,108.88
810,11568.555,107.15
820,11328.405,106.07
830,11797.371,108.31
840,11103.855,104.94
850,11222.089,105.55
860,10753.753,103.28
870,11713.627,107.98
880,10839.1455,103.75
890,10902.007,104.06
900,10311.144,101.08
910,10346.804,101.3
920,10197.071,100.54
930,10109.572,100.13
940,10083.397,100.01
950,10094.224,100.11
960,9923.277,99.16
970,10184.685,100.46
980,9628.646,97.62
990,9361.346,96.18
