iteration,trainLoss,trainRMSE-avg
0,214992.11,463.66
10,125659.86,353.86
20,108759.805,328.96
30,94950.68,307.09
40,80475.35,282.08
50,72125.74,266.77
60,66056.37,255.19
70,62058.38,247.33
80,59402.66,242.12
90,58169.633,239.76
100,59127.24,241.86
110,57381.74,238.35
120,55956.125,235.49
130,56870.215,237.59
140,54536.8,232.64
150,52311.77,227.82
160,50033.785,222.86
170,47780.723,217.8
180,46883.78,215.7
190,45848.465,213.27
200,44378.67,209.63
210,44445.605,209.82
220,44911.363,211.06
230,42158.04,204.54
240,41595.09,203.39
250,40436.074,200.48
260,40799.996,201.36
270,39071.867,197.07
280,39414.31,198.02
290,39819.45,198.95
300,39427.34,198.08
310,39962.97,199.37
320,36948.336,191.66
330,39326.598,197.82
340,39820.16,199.08
350,37309.38,192.62
360,37114.617,192.06
370,35690.996,188.26
380,36950.355,191.77
390,34819.074,186.11
400,33993.562,183.86
410,35626.914,188.26
420,35650.86,188.4
430,34997.57,186.54
440,38325.336,195.38
450,36871.375,191.35
460,34649.137,185.68
470,34487.605,185.3
480,35934.168,189.2
490,33242.383,181.93
500,33792.18,183.45
510,33942.15,183.8
520,41840.402,204.05
530,35173.297,187.1
540,32622.969,180.13
550,30925.736,175.43
560,31783.08,177.86
570,30822.867,175.1
580,30799.14,175.02
590,29990.55,172.69
600,31926.627,178.22
610,30047.002,172.91
620,33427.67,182.34
630,29913.14,172.6
640,29804.729,172.21
650,29507.06,171.33
660,29753.613,172.07
670,28820.7,169.31
680,29464.84,171.37
690,28335.324,167.95
700,28703.525,168.96
710,30191.014,173.17
720,29255.53,170.66
730,28968.324,169.73
740,27745.861,166.28
750,28021.098,166.94
760,32348.904,179.49
770,28208.096,167.56
780,27250.65,164.56
790,26834.088,163.41
800,26640.064,162.82
810,25929.332,160.68
820,26697.47,163.0
830,24822.805,157.21
840,27374.824,164.81
850,27668.066,165.81
860,26398.586,162.08
870,24826.129,157.22
880,24862.963,157.28
890,24239.143,155.34
900,26208.66,161.46
910,29102.053,170.01
920,23886.877,154.17
930,25856.664,160.34
940,24509.857,156.23
950,23630.234,153.39
960,25390.385,159.11
970,24775.506,157.13
980,23695.281,153.55
990,23502.785,153.01
