iteration,trainLoss,trainRMSE-avg
0,229970.66,479.55
10,101518.27,318.6
20,88800.625,297.99
30,79283.19,281.56
40,71999.42,268.3
50,68280.8,261.26
60,65173.07,255.18
70,62148.85,249.14
80,62581.12,250.0
90,59757.027,244.26
100,58873.004,242.46
110,58149.438,240.96
120,56993.03,238.43
130,58717.05,242.11
140,55151.07,234.33
150,53829.992,231.73
160,54568.656,233.16
170,53463.58,230.74
180,52562.516,229.02
190,53403.387,230.88
200,56990.28,238.02
210,51030.44,225.42
220,54722.562,233.09
230,50822.168,224.65
240,56607.82,237.54
250,50883.586,225.3
260,50735.062,224.76
270,51359.066,225.81
280,48815.21,220.54
290,51389.17,226.56
300,47107.652,216.75
310,47586.836,217.89
320,46678.75,215.84
330,56416.945,236.76
340,48615.207,219.88
350,50820.21,224.26
360,44588.312,210.9
370,44115.3,209.59
380,43238.11,207.69
390,41166.664,202.75
400,50565.383,224.04
410,43342.46,207.77
420,44568.047,210.59
430,44618.004,210.85
440,45524.406,212.63
450,39178.234,197.76
460,40593.527,201.15
470,40529.996,200.96
480,44249.504,209.73
490,41563.3,203.47
500,41951.49,204.34
510,39945.46,199.57
520,44334.113,210.0
530,36699.15,191.31
540,36649.68,191.29
550,56029.35,235.8
560,39515.37,198.06
570,40226.84,199.91
580,38078.72,194.7
590,36807.03,191.56
600,40406.836,200.1
610,39813.38,198.95
620,38044.477,194.62
630,35996.92,189.46
640,38343.844,195.43
650,36174.35,189.93
660,37197.164,192.56
670,33730.13,183.49
680,34177.215,184.6
690,32169.371,179.25
700,34893.656,186.28
710,31514.86,177.47
720,34764.21,185.99
730,32638.387,180.44
740,32525.633,180.09
750,29924.912,172.94
760,30222.162,173.79
770,29211.037,170.82
780,28582.104,169.03
790,28539.0,168.82
800,27318.855,165.24
810,31474.615,177.16
820,32915.91,180.98
830,28374.338,168.38
840,27667.055,166.28
850,26582.787,162.98
860,26715.6,163.39
870,26406.816,162.42
880,27484.574,165.71
890,26528.684,162.82
900,32875.28,181.09
910,27613.896,166.03
920,27894.268,166.97
930,27795.857,166.68
940,25264.746,158.85
950,26019.053,161.27
960,27346.436,165.31
970,26523.107,162.8
980,24682.166,157.02
990,24527.072,156.49
