iteration,trainRMSE
0,"[473.82515567092963, 476.8758569441703, 478.6153571678902, 479.83021609759624, 480.80541177039714, 481.3409842796824, 481.6509129982278, 481.7325082674609, 480.1457179297966, 479.98645636663895, 479.8921973811531, 479.87018756627]"
10,"[328.34879873896017, 319.4628061430109, 318.6602715481058, 318.53460424121533, 318.423840029022, 318.2902386791084, 318.27668540044516, 318.25562027771093, 316.335082774604, 316.22999305759737, 316.1999788477787, 316.22058143613833]"
20,"[301.6321964330786, 298.7258197564604, 298.71050880644646, 298.465396032732, 298.32770017332155, 298.2341466288217, 298.2166111681155, 298.2452373617419, 296.3538799523267, 296.2852177901475, 296.3060661089848, 296.37271652460703]"
30,"[275.9678706977853, 279.94210460830897, 283.16022472040817, 283.234939096604, 283.11163425911985, 283.0052959578589, 282.8969432651918, 282.9499794579979, 281.07892385515197, 281.02404142994374, 281.1227313797053, 281.2816817316141]"
40,"[257.01995841306297, 264.2459087291766, 269.68233664826545, 271.62119597202616, 271.56435370302535, 270.5771086679346, 269.29798790491384, 269.45358630526385, 267.9776482107725, 268.3457472879208, 269.27033941345417, 270.5190115078888]"
50,"[246.19505605624093, 258.7739803487335, 263.9743440257085, 265.2703151561623, 264.8245889585443, 264.0602280915006, 262.98555976314435, 263.4890590481556, 261.75685865779866, 260.9387871374904, 260.9250586098129, 261.91683110381405]"
60,"[238.15445666067333, 244.13280614671044, 248.64420853738204, 253.7403627217483, 257.4281078553145, 258.9056064007411, 258.9059899561231, 259.69312698411306, 258.7277004992121, 259.5845270682495, 261.1116859720673, 263.1830220990974]"
70,"[228.07736541401778, 237.9038066022622, 240.92007608340913, 244.4857548110705, 249.30381118954494, 253.18362335018452, 255.10495801097716, 256.50300508308374, 255.34446763809416, 255.8457116874304, 256.0460591946457, 256.9073613350584]"
80,"[231.96795619006338, 248.23396959715802, 247.5928646254246, 243.05190108444012, 242.32325715116443, 244.7035378046223, 247.92856336328848, 253.1096616904881, 255.87234435528822, 259.44855189567176, 262.1721403820943, 263.6448801226745]"
90,"[226.66307209356555, 239.07921438528518, 237.19827614535657, 234.72361956349607, 236.00212010603624, 240.18155003610366, 244.8700682085159, 250.8634114609235, 253.78455796250515, 255.42873999186182, 255.90121817193292, 256.45534772772874]"
