iteration,trainRMSE
0,"[634.1923025381334, 634.0845465049941, 634.1788828013163, 634.2199971557056, 634.2369952624933, 634.219481948925, 634.2055387121352, 634.2162643896364, 634.201582642943, 634.1749866765251, 634.1921884633939, 634.1700508503948]"
10,"[595.6174401619012, 505.73224318719156, 489.3320723710397, 488.2238831932908, 488.05402048021557, 488.4691683385057, 488.67026068494505, 488.71300845019084, 488.7280003256039, 488.72320001812636, 488.72438901723626, 488.7186714740494]"
20,"[583.1262850770466, 466.2307215369678, 463.74682879886933, 462.3213898763354, 462.11315858225305, 462.0886867975427, 462.08832124444837, 462.08642296102727, 462.0923546292462, 462.09890293055685, 462.0986640096842, 462.1030348942457]"
30,"[562.4437616688059, 441.8071503960461, 440.24935335616044, 439.36903541830344, 439.2052359520278, 439.2140296819839, 439.24552939320154, 439.2660219874746, 439.30259307466446, 439.33937496309784, 439.351440609085, 439.3795035364348]"
40,"[538.5815579723849, 420.7645515088176, 420.20727611742575, 420.54098470362425, 420.6780660508233, 420.81127121219583, 420.8908345911842, 420.945166156697, 421.02447548851933, 421.08355154681715, 421.1359778750776, 421.17114907606293]"
50,"[518.3422909783973, 403.25728438553614, 409.0016462570607, 411.777867167527, 412.3697934211483, 412.58565063709534, 412.7243824578697, 412.80090902074386, 412.89779607147335, 412.9686156559585, 413.02396953037004, 413.0648463561718]"
60,"[491.861474789688, 392.3804497183056, 404.6793438295417, 408.63001732163156, 409.251522251526, 409.59126142233043, 409.8410569972295, 410.0362607054596, 410.2431350704214, 410.3984207701708, 410.56922044097354, 410.6836969403937]"
70,"[475.75389462478984, 383.235936835917, 398.79035594447873, 403.9444784743313, 403.87430400783126, 403.7808535072158, 403.88906278568396, 404.1055400600982, 404.2710860517188, 404.4479628184183, 404.72713547056424, 404.8622847456734]"
80,"[469.9217282696009, 375.3436105068697, 391.44136288155124, 394.2722824316387, 393.85796975640164, 394.19832097542564, 394.81219580910243, 395.50919085640885, 396.06797809494475, 396.5041784624152, 397.1221734862607, 397.39479208442714]"
90,"[466.08546825635375, 368.88742003602096, 381.9194218822654, 380.29062456076986, 375.892355284918, 375.82360777907525, 376.82639893725894, 378.1489281929482, 379.30195651143254, 380.08434410317807, 381.359887631771, 381.82114553431865]"
100,"[458.79679579900613, 362.3464812898586, 372.69976737805524, 361.51142081739494, 356.89633686149546, 358.4894861414059, 360.4200139978207, 362.6251107818569, 364.5079023801146, 365.2511943169299, 367.6677542018775, 368.2722865093354]"
110,"[449.92520463187134, 353.5224581127326, 355.10904488380777, 344.9166442766098, 346.25914065655104, 349.0184745896125, 351.1461670658307, 353.46091555333214, 355.28820981253295, 356.1729908357691, 358.3175280574549, 359.23356034781654]"
120,"[442.022448696889, 345.3866134039072, 338.93566596541103, 335.53430845383787, 339.5777382532095, 342.98019479671905, 345.57616941307674, 348.041644075597, 350.15036172691936, 351.22602035103245, 353.9682965184533, 354.9515086477256]"
130,"[439.30615308334797, 336.25860759714465, 323.93064788294106, 324.59943746938285, 328.8920165953042, 332.57791093630937, 336.7727152613659, 339.9838535830729, 342.22975688842735, 343.9155532634054, 347.20029038119065, 349.2820175978021]"
140,"[434.702578276512, 330.3374278900726, 317.75013091311695, 317.6491565062767, 322.32123756669586, 326.67348035184125, 330.4767737257347, 333.48656021990865, 335.97235615808677, 337.1967928993294, 339.89472787070486, 341.83390002568547]"
150,"[429.1493604767436, 323.2906344911933, 310.754612239457, 311.48836118286874, 316.5467524406972, 321.2478340351409, 325.7144250063935, 328.59442338710335, 331.23112690108536, 332.5232871001585, 335.75646963135716, 338.27224564567763]"
160,"[422.22886030794433, 314.46010800460897, 303.19544002207954, 305.4579111131078, 311.39607288975463, 316.3858914853162, 321.20729030129627, 324.67253572852064, 327.9072192787144, 329.55104625789795, 333.29738239390286, 336.47220698797037]"
170,"[416.6706505819908, 308.9565780406732, 300.5976045265094, 304.98600521669505, 311.271597565075, 315.7461396333895, 320.85631509893403, 324.8931724038349, 327.92543436885813, 329.4405725120628, 332.8798270385641, 335.8489849878619]"
180,"[411.42037231525103, 304.6814081977699, 294.26787278695116, 298.7191079500424, 305.7421331728958, 311.6562546822505, 316.9743172855715, 320.0349821616151, 322.97089821085194, 324.4543990844082, 328.29771847301885, 330.6488617420787]"
190,"[407.0077629305043, 302.14583114938426, 291.9299980586097, 296.5724381979576, 303.8595094071072, 310.2851745576259, 317.35173727673794, 322.46618828876854, 326.5846740249792, 328.37924963545936, 333.12712537664714, 335.5061939493318]"
200,"[404.46220324662465, 299.2942333443254, 289.30622513484377, 294.69268782685793, 302.3057087181747, 307.10046915633103, 311.11046375173214, 314.9416653815844, 317.0582280486516, 318.8108694767556, 322.44969546593916, 325.53696883413335]"
210,"[400.65282177213066, 294.8423843909812, 285.5278290433057, 289.8837636561059, 296.2490286960054, 300.7588043076153, 305.86580538403985, 309.77649538535746, 312.23373186760955, 314.4675265525727, 317.2448611416246, 320.4138587304974]"
220,"[397.18943464353526, 292.1900120101473, 282.2494352189571, 286.86386687645705, 293.71051972448004, 299.04947123804027, 304.01803331722914, 309.2765701618417, 312.7085272775113, 316.17696540243367, 320.26322272913546, 323.87618109858124]"
230,"[392.130854752943, 289.19888389759865, 281.41124971079495, 286.85470721525866, 293.6218287701905, 298.85051792009665, 303.5644698804694, 306.59353528639076, 309.3344857252764, 312.1063230947187, 314.56605929083844, 317.8255126761371]"
240,"[390.48060299836476, 285.87506261613356, 277.30606636126424, 282.1513854316118, 289.5052985784831, 294.5858568742376, 299.40309514298093, 304.3023990109875, 306.64346118278405, 308.62925571915383, 311.773551963786, 314.57490025533303]"
250,"[388.7373083967411, 283.0828406839827, 275.4889215792246, 281.0660041602392, 288.11721952641574, 292.83090107041716, 297.7324826960476, 302.28800415955436, 304.7123134277134, 306.5862636851292, 309.02872308761306, 311.2510148084215]"
260,"[384.95545024214096, 278.60976498069954, 271.2313834984191, 277.38908912462534, 286.06138182056156, 291.2571047342778, 295.5905206687386, 300.9890419314456, 304.7049782052395, 308.0594214724372, 311.8807829335691, 315.78543529760276]"
270,"[383.1516015240919, 276.227253027374, 270.3526030120202, 277.743965982159, 285.91448337545444, 291.14968511457784, 295.5901114831364, 299.986505485007, 302.6070065595347, 303.9734642377402, 306.47703363592495, 308.7387135905565]"
280,"[379.0094630507202, 273.43965927068547, 267.1563292064884, 273.6365381722268, 281.8764486934446, 287.47485197719806, 292.2742854643246, 296.0605806956479, 299.00328609449537, 302.16681024471325, 305.44625326792357, 308.747946151353]"
290,"[375.7951400691035, 272.7829282510092, 265.96539195942796, 272.33535466141626, 281.04814552696627, 286.6770833572064, 290.9989111754427, 295.74120331263396, 299.0848764071149, 302.35682475783005, 305.2815752248617, 307.9672895791972]"
300,"[378.5358184846108, 273.23650354852424, 267.02320813818085, 273.61582392079254, 281.24957970584285, 286.19081037733065, 290.5092981412603, 294.426921329611, 297.8398417843386, 300.63147931625787, 303.08907409459823, 305.6767708523118]"
310,"[376.619157945065, 270.2274033803647, 264.10504705315, 271.62064876611885, 279.29460544454207, 284.38655607895186, 289.4791795103444, 294.9589938737107, 298.13123253232703, 301.030534149074, 304.1543288156972, 308.1827129407453]"
320,"[381.9975839726094, 272.45944873318103, 264.8869104492472, 273.5333749065588, 281.95938158708094, 287.84794971225165, 293.29553237995384, 297.36862905357026, 300.39748231210547, 303.00062127720304, 306.94005274388724, 310.9584940604969]"
330,"[380.61581508567474, 272.4743378814737, 263.56122667020605, 271.6825691268544, 280.1105343425011, 284.75784150856106, 289.2843183369289, 295.5995094905112, 298.1568346373694, 300.67912786181574, 305.4637850289505, 308.12001390934716]"
340,"[373.04016761875704, 267.8397147776819, 258.6395986453784, 267.0394027255713, 274.94103322679666, 280.08905081888776, 284.97830155418, 289.0915431976741, 292.02815648107406, 295.81306737554365, 299.074169340332, 302.1788230897613]"
350,"[377.83949102469654, 271.4179600558685, 267.0813406107152, 277.66405838149245, 288.08728142195656, 294.05019978749687, 298.16715501138594, 303.0170853785537, 304.59465087893625, 306.36803049039713, 310.64630415253976, 313.10285570744617]"
360,"[370.00726866515805, 265.9349750555539, 260.01785282968734, 268.92898089052363, 278.3696271542818, 283.6365928191402, 287.4824145649085, 291.9888161128562, 294.45313494744704, 295.84788385861214, 299.0543690887193, 299.163479606016]"
370,"[370.42009620183774, 269.4563819670981, 263.74365608093876, 272.4427546612988, 281.4681407034135, 287.4987171662025, 292.29516988422733, 295.8801716388808, 298.26182901247205, 299.9445164297042, 301.83142009801827, 303.1727549270289]"
380,"[374.9190977953178, 270.6283885159711, 263.35626038383504, 272.00310879696434, 281.30829010746396, 289.11823771197135, 294.3642376912728, 297.72788252321203, 299.6319825586718, 301.4783664069316, 303.0197387744998, 303.5559355712971]"
390,"[370.30310004740846, 264.18313882446114, 259.2480974294249, 269.0400746426769, 279.57579284850914, 286.3073880244172, 291.66085217720223, 296.15971584226514, 298.83447491875864, 301.74122461782076, 305.2021912449196, 307.5628202304268]"
400,"[369.05329610449377, 264.082368001488, 258.6523795894985, 269.5578697584405, 279.5851219887724, 286.7675009023204, 292.4098653233126, 298.50001876093825, 302.1190462957899, 304.39749216963145, 310.1745910048531, 314.09820644457886]"
410,"[368.75466737672696, 263.2397113312662, 259.2426496487445, 266.39337447176166, 274.53428606256017, 280.45651802230935, 285.662233825492, 290.46730760186716, 293.21132100258626, 296.64583371917934, 300.3591158834316, 304.0555920785139]"
420,"[365.8535882503385, 261.62606936615504, 257.074223361409, 265.98440212177474, 275.3687195092133, 281.5866031210792, 285.74157345763746, 289.39466789126647, 291.79607249129333, 293.8216164446111, 295.802342724459, 297.38366842174497]"
430,"[362.9913754779466, 261.72044924069456, 256.13400892106876, 265.48082927438935, 275.36736459357144, 281.70560874063557, 287.1306759080754, 292.2803029596527, 295.3848835268491, 297.57908905142466, 300.6075979996539, 302.2799241650878]"
440,"[363.27419369469345, 261.77403932517603, 255.53114860782426, 264.6194655020094, 273.7808863335252, 280.0008983122238, 285.20742840572115, 289.4975476251113, 292.793296707547, 295.95866546003964, 299.5848184966445, 302.61233415858635]"
450,"[359.2403408375006, 260.6399969088145, 253.799320654468, 263.29813747551844, 273.46106911256635, 279.82847349087365, 283.97147047701696, 289.38165454116034, 292.14419773295054, 294.7723234385754, 299.359169694594, 301.51041237596036]"
460,"[356.86009419157574, 258.008864181465, 253.68581733015532, 265.9366694995434, 276.9527715100681, 282.9067689438656, 287.7262193578775, 292.38237414362794, 295.1177955218321, 298.20553111819544, 303.57202473705075, 308.1457087189806]"
470,"[360.14316880922365, 260.2266934180267, 255.2233661186305, 264.09953796701853, 273.1646038728139, 278.91757759129257, 283.5864585956876, 287.62032235200854, 289.4639458640459, 292.4164310005547, 295.8580990345595, 298.3884661749889]"
480,"[362.5748082866637, 259.7390446035291, 255.91832205869036, 268.3823549774726, 281.2919439701521, 290.28834148079955, 296.32275038320404, 299.464443749705, 301.85196730487735, 302.4032492146148, 302.8066695100448, 302.5882649608997]"
490,"[361.40736590659327, 257.2745209660418, 253.34878500732427, 262.5567204915749, 271.20009724675884, 275.69030854815855, 279.7160341003552, 283.6995707179201, 285.8238986553675, 288.42653925961343, 292.75554306223484, 295.58638643505384]"
500,"[360.1894752540389, 256.3500447236879, 251.455095482989, 262.11356373661954, 272.3094424237117, 277.2228128782656, 280.34673002114204, 285.5388621821292, 287.0095471992306, 289.7189139327468, 293.37160126946645, 294.07963530749686]"
510,"[355.42241989695844, 255.00275613900942, 250.2248350822213, 259.86264878583364, 269.0328733361282, 276.22803620963475, 281.17770390415814, 284.5624530328328, 286.9418564801093, 289.5408240415922, 292.2744660700845, 294.253265261576]"
520,"[352.935797377652, 255.7758235243383, 249.81904285825448, 258.8094949368362, 267.00528935924956, 271.92416011495203, 276.7302136662503, 281.4669119926519, 284.0415600005551, 286.45715073819275, 289.6575068384123, 291.6372493862296]"
530,"[351.04065446955576, 252.55679191239986, 250.65239817386757, 260.77292669028276, 269.89992328356004, 275.0661123066155, 280.36365826245725, 284.2161956582873, 286.1918487577214, 288.0706276108908, 293.06427343517464, 294.6765715895427]"
540,"[352.88907887919623, 253.09813126391674, 249.08168076647385, 258.285283105282, 267.48951707552914, 274.0660602977776, 278.89076643002824, 283.06033054580695, 285.6633128962069, 288.11373900787015, 290.7908712897959, 291.8444926816862]"
550,"[350.32152455599845, 252.10120446120524, 248.50741419507102, 258.92435320759705, 268.3793186427729, 274.61220366123314, 280.57246465844867, 285.09557490126167, 287.33500572912857, 291.385721956479, 295.9615973665435, 299.8950072481609]"
560,"[351.85251118126297, 251.45538763283736, 248.05956728096663, 258.3484391335452, 267.4333492911649, 273.7116207636824, 278.51972526924783, 283.7091116639897, 286.60830837488834, 288.9331272535057, 293.82818125526194, 295.7479772838195]"
570,"[351.2560240783519, 253.5749973908017, 251.35050738363424, 262.0227672085169, 270.8292435455949, 276.024063510653, 280.8384176447498, 285.85712356527034, 288.0236216059066, 290.15979895936397, 291.8059877639493, 293.8480300123015]"
580,"[350.9642955028296, 251.84260048134806, 248.77878428603185, 259.09963057717965, 269.03925249150024, 274.6286588767141, 279.27331573152424, 283.9400817288478, 285.76734795729504, 287.797100247607, 292.0248293923726, 293.38775984315566]"
590,"[348.60800293651545, 250.80489100358514, 247.2569399781376, 256.8071577879434, 265.2529947305582, 270.93690530266343, 276.36021964056425, 279.9891815187569, 282.70032383971403, 285.63100439104767, 288.9049106312791, 290.6906007441719]"
600,"[348.8071315263686, 252.72459913485872, 248.85256017830588, 257.2938899668884, 264.6488736967039, 269.34445462803905, 275.8485745887629, 279.91187317232055, 282.0431102407741, 284.285274700088, 286.9159632155039, 288.98428154523765]"
610,"[347.6369866460418, 250.48148584272903, 246.72105845400162, 255.95079687637607, 264.6431224639785, 269.86545143107344, 276.38280510216384, 279.9572370101841, 282.44653426459035, 285.9755037689659, 289.4255197480611, 291.87614788289727]"
620,"[346.6460849934479, 250.55699311913634, 246.47818026531812, 255.19008030593648, 262.6370371075335, 268.0525398867011, 273.6684178969633, 276.08567445787605, 277.6263863207939, 278.99750175299744, 282.29635614861746, 284.274127929686]"
630,"[344.81626421151543, 250.62089074556854, 246.84064014229642, 256.6849003136387, 265.1896471843417, 270.84944010142965, 277.25584360441695, 281.76674600064155, 284.5476874007518, 287.5332125457903, 291.8847602789131, 294.93686778205023]"
640,"[344.2692481753472, 252.25239443658168, 249.27841207112098, 262.69937564389113, 274.2654305342283, 281.2450801361363, 288.0363486305742, 292.5372842772092, 295.33861609408257, 297.03298474118156, 297.7897544694947, 298.1796859185044]"
650,"[344.49028054915715, 250.67611918406982, 246.97809873642785, 257.8618791349023, 266.2202479260467, 272.7076493001834, 277.78116398945195, 281.0567766505886, 282.43601873811485, 283.93915294140743, 287.51336241333377, 289.42037681793715]"
660,"[344.4444994288173, 249.8856642121284, 246.990059234844, 257.4091603740155, 265.71534518258693, 272.5624963971422, 279.5648156441949, 282.516092017191, 285.58287142578826, 287.0167765865792, 289.4019771490585, 290.85950360521014]"
670,"[343.73729711560514, 249.68835725295577, 245.1331509142848, 255.89173194066413, 264.69155772508583, 269.4843194734994, 275.155811923998, 278.8484581526304, 280.3617738522704, 280.9764591783577, 287.3370400968609, 289.7479519304477]"
680,"[339.6264060205924, 250.68418668466205, 245.8468671819382, 255.88964931269183, 264.6833675764017, 270.02213271581513, 275.9104817734576, 279.45459048962584, 280.61797207139585, 282.72261827673526, 286.7609788700182, 289.6238964319467]"
690,"[338.42919647404733, 251.39463549123604, 247.88514822016907, 258.37550112748943, 267.4573591146035, 273.8029674576024, 280.02826080311905, 283.0428109368304, 285.7745474041099, 287.3539712514463, 290.86715755453685, 291.6992772255746]"
700,"[337.5524599925929, 249.73330503230582, 248.72242634267567, 260.58051217009216, 271.8919380689967, 279.40788981284504, 285.4985284901268, 290.0276582997248, 292.8638059461923, 295.9195788813999, 300.1195851403871, 301.3048246035646]"
710,"[340.08044781201767, 251.60905619471387, 246.5641267498337, 256.5387502429162, 264.91796461336884, 268.90223356733117, 274.41150874311313, 278.51037918112553, 279.68041165050937, 282.39328346276625, 285.80159261916344, 288.10448103319817]"
720,"[335.5891522876914, 248.94250215984394, 245.48212154714562, 254.88557734000244, 262.9098062603517, 267.126149042384, 273.03035153337777, 276.31914130248487, 277.0459702629337, 278.9376581374507, 281.64177367553157, 284.64432651814695]"
730,"[338.8972438496396, 250.1846863566988, 247.91013026382078, 258.934382410058, 268.303516368998, 274.37606687292003, 281.7660711408913, 286.68906368985307, 288.4694964715004, 291.0220082926699, 294.81909822857835, 295.4768503977788]"
740,"[340.0455077674202, 252.53360005158567, 247.1930729238857, 257.53693617174594, 267.3075233621768, 272.6748173628116, 276.88718193755994, 280.35234150062826, 282.7744080335878, 284.68090535539574, 287.4163653558425, 290.7112666210645]"
750,"[337.5595899912512, 252.15233041766075, 247.80352659884454, 257.1841687217474, 265.2174586090352, 268.79534578702373, 273.49778165147177, 277.38094017573457, 277.6521391996117, 277.21754880480245, 280.3214555398166, 282.6864821111453]"
760,"[336.2060088862546, 251.4776405009579, 246.3772961522156, 256.5729871759614, 265.49593318265283, 270.122053032532, 274.8106183113109, 277.07378420704526, 278.10892469205925, 279.3511796632756, 285.08279546515996, 287.835020836487]"
770,"[335.8953316679011, 252.88575324029935, 248.40408004634054, 258.6407952949224, 268.0060074928479, 272.32262432787434, 276.34622368376165, 280.01942405174674, 280.98807342686047, 282.8243128290059, 286.5810710240549, 288.2087896814883]"
780,"[335.0599365122995, 251.55884369542733, 248.7339042973734, 257.45510306482515, 263.53710415414986, 267.51204596452703, 272.9730484649696, 275.51875717107185, 276.27519435383044, 275.8834444547898, 277.36533522678656, 279.2808500511428]"
790,"[333.9481978570884, 251.82178750073942, 248.19338178956724, 259.2508793547111, 267.81955077374244, 273.8987337757396, 279.98439852183265, 282.08792615485845, 283.67788980652676, 284.82358068390175, 289.18434618516903, 293.3080840241887]"
800,"[333.0382610327942, 250.40295578153243, 247.87271748466526, 259.50974296014425, 268.2938029701519, 273.40467012113714, 278.3071661017575, 280.8101909478211, 282.29540369686435, 282.49598760204657, 286.375476880043, 286.55375094790935]"
810,"[334.8258159187434, 249.3008096007917, 245.053114879759, 256.3448583924137, 265.0893347246362, 270.39530240404815, 276.8294010002911, 281.81784424672725, 283.616858115168, 286.0116606027357, 290.37566976399, 294.25469056201354]"
820,"[333.6506200711897, 247.18846749952453, 244.44543578996377, 254.8759846233406, 263.619755401604, 270.0021760115339, 275.0558298432715, 278.5273034284224, 280.5187059049037, 280.9193380501062, 282.2743671301181, 282.46612639914866]"
