0,trainLoss,trainRMSE-avg,testRMSE-avg
1,248994.97,238.2615,147.132
2,156636.5,238.2632,147.1136
3,128135.65,238.2704,147.0758
4,118448.21,238.2902,147.0077
5,113296.21,238.3105,147.0244
6,109823.58,238.3066,147.0559
7,107355.98,238.3187,147.0472
8,105535.07,238.3244,147.071
9,104208.47,238.3253,147.0921
