iteration,trainLoss,trainRMSE-avg
0,309404.28,556.24
10,199012.64,445.33
20,169564.95,410.52
30,145200.08,379.3
40,126382.96,353.28
50,111811.984,331.84
60,101501.35,315.89
70,93168.59,302.74
80,87266.63,293.37
90,83119.164,286.35
100,79252.08,279.55
110,75990.984,273.63
120,72352.664,266.86
130,68058.95,258.53
140,64853.254,252.23
150,61889.316,246.31
160,59395.062,241.2
170,58634.5,239.65
180,56342.46,234.84
190,55380.934,232.76
200,54575.645,231.13
210,52888.66,227.31
220,50923.965,222.96
230,51070.062,223.32
240,49327.33,219.36
250,48914.812,218.62
260,47219.33,214.6
270,47713.543,215.86
280,45578.566,210.83
290,44944.113,209.28
300,45386.23,210.51
310,43689.723,206.48
320,41755.46,201.53
330,45282.145,210.5
340,42982.99,205.03
350,40414.195,198.51
360,40193.55,197.91
370,38625.992,194.03
380,39023.66,195.22
390,36815.555,189.34
400,36702.87,188.99
410,37330.375,190.87
420,36283.285,188.08
430,38995.445,195.06
440,35723.96,186.37
450,35493.492,185.83
460,35681.094,186.62
470,34436.0,183.09
480,34465.58,183.38
490,37437.34,191.56
500,36635.477,189.57
510,33846.52,181.94
520,32876.24,179.25
530,33196.66,180.06
540,36179.87,188.41
550,33660.36,181.42
560,33810.957,182.12
570,32460.008,178.45
580,31837.393,176.69
590,36127.4,188.47
600,35909.16,188.27
610,33501.49,181.53
620,33811.117,182.49
630,31993.422,177.42
640,33534.49,181.58
650,32283.758,178.5
660,32406.54,178.91
670,31135.318,175.13
680,31255.88,175.62
690,30274.807,172.77
700,31445.832,176.24
710,30119.729,172.41
720,30743.6,174.03
730,29530.53,170.66
740,28653.906,168.05
750,29485.242,170.71
760,29165.938,169.66
770,29480.734,170.65
780,28346.936,167.31
790,28117.926,166.54
800,28962.521,169.21
810,29158.65,169.91
820,30298.238,173.43
830,28193.55,167.14
840,27450.232,164.95
850,27457.164,164.92
860,27073.975,163.81
870,26536.232,162.11
880,25501.287,158.98
890,26645.035,162.52
900,24792.648,156.75
910,25938.021,160.41
920,24440.734,155.74
930,26984.91,163.65
940,25469.094,159.11
950,25865.352,160.23
960,24471.633,155.94
970,25212.15,158.39
980,24729.12,156.88
990,25911.535,160.67
