iteration,trainLoss,trainRMSE-avg
0,276863.4,526.18
50,222047.28,471.22
100,172966.25,415.89
150,123274.43,351.1
200,87554.66,295.9
250,58429.79,241.67
300,50003.434,223.3
350,40181.168,199.83
400,30312.605,174.09
450,24908.865,157.81
500,22044.154,148.45
550,20376.613,142.71
600,20931.512,144.66
650,18138.562,134.66
700,17186.107,131.05
750,17443.959,131.95
800,13631.109,116.68
850,13308.028,115.3
900,14356.182,119.65
950,11361.995,106.53
1000,11495.389,107.17
1050,11604.586,107.63
1100,10366.805,101.77
1150,10559.25,102.7
1200,12223.501,110.54
1250,9820.706,99.04
1300,10115.1875,100.53
1350,9538.955,97.63
1400,9893.936,99.42
1450,8946.216,94.54
1500,8415.016,91.68
1550,8529.266,92.3
1600,8080.513,89.83
1650,8296.837,90.99
1700,9090.147,95.26
1750,7872.3564,88.67
1800,7750.7217,87.98
1850,8136.5415,90.13
1900,7332.3354,85.57
1950,7797.719,88.24
2000,7772.3784,88.1
2050,6681.6724,81.67
2100,9845.157,99.18
2150,7790.608,88.21
2200,6573.3403,81.0
2250,6292.1455,79.24
2300,6415.3535,80.03
2350,6154.4907,78.38
2400,6217.3193,78.79
2450,6208.239,78.73
2500,6608.067,81.25
2550,7148.878,84.51
2600,6069.185,77.85
2650,7975.939,89.18
2700,5674.296,75.26
2750,5217.29,72.15
2800,5102.6445,71.35
2850,5000.185,70.62
2900,5780.018,75.98
2950,5313.7886,72.82
3000,5353.909,73.12
3050,4812.1,69.28
3100,4785.128,69.09
3150,4997.839,70.63
3200,4695.0312,68.45
3250,4522.3726,67.15
3300,4959.232,70.35
3350,4707.2285,68.53
3400,5205.644,72.1
3450,5851.7915,76.44
3500,4755.3433,68.88
3550,4717.3447,68.62
3600,4460.1265,66.7
3650,4152.9697,64.34
3700,4053.691,63.55
3750,4783.049,69.11
3800,5375.1665,73.22
3850,4337.144,65.78
3900,3858.175,61.99
3950,4306.9,65.56
4000,4054.7798,63.58
4050,5663.4253,75.21
4100,4055.1487,63.6
4150,3692.9556,60.64
4200,3603.8115,59.89
4250,3519.1,59.17
4300,3691.1277,60.64
4350,3524.7578,59.23
4400,3422.3923,58.34
4450,3774.6235,61.37
4500,4482.8403,66.89
4550,4195.881,64.73
4600,6497.2437,80.36
4650,3514.143,59.15
4700,3259.7402,56.9
4750,3209.3135,56.45
4800,4572.804,67.59
4850,3659.3044,60.4
4900,3520.8608,59.22
4950,3364.5437,57.87
