iteration,trainRMSE
0,"[524.1702316303496, 524.7143212902889, 525.2265479244154, 525.6184839713785, 526.1939813581204, 526.4539412546699, 526.6515249330301, 526.8929853437402, 527.0322406592564, 527.0484946257759, 527.0725925262101, 527.0497121734272]"
50,"[470.51906024406236, 470.14824057369793, 470.31516148304416, 470.52062296315086, 471.00645819781374, 471.23078531282533, 471.4357182819303, 471.70894404794404, 471.884311368058, 471.93395603933084, 471.97153674259806, 471.9427495306866]"
100,"[415.6999389231768, 414.9590619553533, 415.0448918923198, 415.21324272018506, 415.67773277408946, 415.87208035750695, 416.04696121023284, 416.29130326655724, 416.43830908369466, 416.472303898519, 416.5013710274624, 416.4806966104755]"
150,"[351.6609919782141, 350.43657379810617, 350.39774027888274, 350.4975889439072, 350.91090037549594, 351.04562669512325, 351.1612433740797, 351.3465242451959, 351.4381331256752, 351.4428474711921, 351.45570724037003, 351.4502396458481]"
200,"[296.72257452238597, 295.6959328516107, 295.58630949021136, 295.576700154108, 295.8657376500813, 295.8836077696034, 295.88427854347435, 295.9486557973958, 295.93413588026647, 295.8866222014011, 295.86965662082775, 295.8916556537898]"
250,"[226.93058737936497, 237.22665002159457, 241.14235722904175, 241.56259772589718, 242.5055770307359, 243.2057404781526, 243.81113446838813, 244.29147505711197, 244.58354649225964, 244.76233592160762, 244.93020488547722, 245.09435378355116]"
300,"[196.74098657043618, 211.96324963202449, 213.73888052671805, 215.7226633902767, 219.46324470015654, 222.83381486721944, 226.38187761472415, 230.0203852025498, 233.27189738790173, 235.62153054326845, 236.74377812038313, 237.0980465298453]"
350,"[188.07043978735044, 194.78283269526642, 189.18892597408046, 185.61114093655752, 185.35913639985318, 187.7291980989782, 190.12440722344422, 195.92639877360793, 206.13972366302738, 217.7958084545547, 226.09467001013476, 231.13870161211966]"
400,"[171.13652840863568, 176.00087946469827, 173.91071150568155, 171.9279668090053, 171.83657895188844, 173.30683232536234, 175.30635734229298, 175.06441465920796, 174.56200385730372, 174.30376502029964, 174.74853079562686, 177.02199187031582]"
450,"[153.3751366273308, 158.6499272526174, 159.18894192643592, 158.23089978033113, 157.99907279281692, 158.2132072027984, 158.5264863065094, 158.321860812408, 157.08563628471825, 155.94933870385074, 156.33761485478013, 161.8399909550806]"
