0,trainLoss,trainRMSE-avg,testRMSE-avg
1,99179.81,213.1403,124.9596
2,81620.64,214.197,126.5905
3,79139.19,213.6536,126.0686
4,78298.37,213.8046,126.5247
5,77804.57,213.8111,126.4307
6,77382.83,213.8486,126.5307
7,76975.31,214.1144,127.0756
8,76590.24,214.2249,127.2699
9,76196.97,214.4282,127.6189
