iteration,trainRMSE
0,"[280.7476994257283, 280.7539221581108, 280.7521902455758, 280.7529614259624, 280.7107829930288, 280.70643614947784, 280.6534227733472, 280.5945528521036, 280.5009212253863, 280.21914908934036, 280.1111245253087, 279.92151036887356]"
10,"[247.1000302311368, 240.09067316479343, 238.3425710881941, 237.69124109107688, 237.47640590651588, 237.37171811434632, 237.28431312604, 237.19773821167246, 237.11982565489814, 236.89909463843415, 236.83221931104845, 236.70281363314777]"
20,"[231.36061473840107, 226.68309298818133, 226.54258976379012, 226.9841448624045, 227.07518507204463, 227.1307339667587, 227.015029255818, 226.94682235869735, 226.88583495384705, 226.72005084909156, 226.72081438711294, 226.6417585828584]"
30,"[220.4385183385419, 216.6649297450118, 217.63744808647385, 218.93787432394862, 219.53959427039445, 220.11786442284375, 220.29658394925696, 220.43985190252002, 220.46863473133092, 220.41109466320398, 220.4806484524002, 220.45830281036817]"
40,"[212.2396454452188, 207.37996821723428, 208.42588980666042, 210.48267667985198, 211.7929618680128, 213.1218344036315, 213.81787076469664, 214.22553400856575, 214.4599241091211, 214.64783091581103, 215.0042794621002, 215.346573660407]"
50,"[204.14969179309068, 198.73824491935966, 199.32895507780498, 201.00820481853037, 201.90536578066653, 203.12754681444986, 204.08109016027606, 205.1065408776286, 206.19875413250057, 207.43122656022197, 209.00087466421786, 210.5229349785052]"
60,"[202.25296994650174, 195.7940002275926, 194.00012046087303, 194.25422744100044, 194.04036588548152, 195.16114835726043, 196.63748506900163, 199.35495539278477, 202.13475430494904, 204.98913377433183, 207.63682449439605, 210.59385868848864]"
70,"[197.59342446651354, 191.02789810783466, 189.4991590602479, 189.45927826419398, 188.9351207592315, 189.90441389339748, 191.39979278407404, 194.08646560660043, 197.30650045990993, 201.08733524474104, 204.57846419530028, 208.49897141609168]"
80,"[194.57323605820088, 189.5573043037221, 187.87718548806066, 186.93021954138365, 185.64177261493512, 185.81050570635236, 186.42610364777588, 188.32913312003078, 190.74584485066524, 194.4682841019831, 198.41005007019766, 202.86165481554102]"
90,"[186.43849792929154, 182.41102454566658, 181.91572680872738, 181.977244602499, 181.4159602274787, 182.36725788126807, 182.9091149298376, 184.80138448640346, 187.97373618271914, 192.26804666944517, 196.86076884167923, 202.04525260936208]"
100,"[184.75473533722857, 179.91599797959375, 179.73171311512945, 180.04560794921355, 179.02273277159242, 178.96308292863944, 179.14576473269824, 180.87958560181931, 183.1045738074764, 187.481507897039, 192.02693222373344, 197.75032958152025]"
110,"[188.78860796506018, 190.50431285277725, 195.77151789254552, 199.7743798624116, 199.30865135376928, 198.13983233462702, 195.67105742648056, 194.2344453853811, 192.8133132134254, 194.00476268155896, 196.44727085190536, 200.67502508850407]"
120,"[177.11952511649787, 172.3664999106451, 173.64753292801007, 174.9194938846108, 174.64979607249506, 174.81119586084083, 175.34645963103654, 177.0306090404537, 179.94781631283, 185.20112589436928, 191.444781767428, 198.12012652109877]"
130,"[177.17823424862434, 171.46216787982803, 171.16365233670186, 171.85378739154487, 171.1736878838361, 170.9185718959451, 170.18446751938222, 171.38986149869953, 173.5923136158634, 177.96570615570405, 184.23635676351984, 191.44648544208533]"
140,"[174.27971164433413, 169.1023628993316, 168.58942760415988, 168.84411031712514, 168.3326750552424, 168.4461288013689, 167.97879921313424, 168.28987199103415, 169.8554545025187, 173.52446628445534, 178.73893636759337, 185.24741673547342]"
150,"[172.03707626524712, 166.73728161680936, 166.45838034847895, 167.95544280431525, 168.3469160250847, 169.23578967468012, 168.36688976170007, 168.47914768719377, 168.94664297485386, 171.85656049283443, 176.58431252627383, 182.60384418683256]"
160,"[170.55185947956463, 164.88086324204681, 164.67298415555368, 165.99256288956843, 166.5111284734799, 167.72851456065436, 167.24425497493002, 166.71344634898057, 166.8456805515585, 169.33401641482092, 173.6364512274215, 179.68508772857308]"
170,"[167.94474659895246, 161.8040661733665, 160.64316290083863, 160.68218219398904, 160.50945093073517, 160.92817350439802, 160.59022456992867, 160.51741601831526, 160.78793926810354, 163.5155323262791, 168.37174480355887, 175.7982533154225]"
