iteration,trainLoss,trainRMSE-avg
0,78700.42,280.54
10,56815.14,238.34
20,51633.277,227.23
30,48251.324,219.66
40,45196.45,212.58
50,41717.254,204.22
60,39925.715,199.74
70,38175.01,195.28
80,36497.582,190.97
90,34992.004,186.95
100,33731.305,183.57
110,38237.676,195.51
120,32297.62,179.55
130,30740.217,175.21
140,29531.928,171.77
150,29136.918,170.63
160,28460.39,168.65
170,26756.78,163.51
180,25581.72,159.87
190,25305.217,159.01
200,25444.693,159.48
210,24373.479,156.05
220,22840.38,151.07
230,22665.828,150.52
240,21289.22,145.82
250,21236.406,145.65
260,21328.111,146.0
270,20224.016,142.15
280,19475.697,139.44
290,19264.404,138.69
300,21521.885,146.67
310,18778.982,136.97
320,19798.598,140.66
330,18168.693,134.68
340,18096.584,134.45
350,17873.193,133.64
360,16806.707,129.51
370,19153.672,138.37
380,17107.162,130.73
390,16666.186,128.99
400,16084.819,126.71
410,15630.96,124.9
420,15916.126,126.08
430,15930.985,126.14
440,15197.893,123.16
450,14730.485,121.24
460,19399.668,139.21
470,16107.683,126.83
480,15957.909,126.27
490,14735.07,121.27
500,14871.297,121.84
510,15778.14,125.55
520,15133.907,122.97
530,15276.796,123.54
540,14569.225,120.62
550,13601.517,116.5
560,14398.706,119.92
570,13773.688,117.25
580,13166.147,114.62
590,12968.967,113.76
600,12783.715,112.94
610,12749.733,112.81
620,13147.498,114.54
630,12453.166,111.46
640,12821.721,113.15
650,12122.076,109.98
660,12562.062,111.99
670,11708.449,108.06
680,11854.756,108.76
690,12290.33,110.78
700,11467.943,106.97
710,11984.459,109.37
720,11384.604,106.57
730,11739.148,108.26
740,11103.847,105.25
750,12041.1455,109.66
760,11249.547,105.96
770,11194.642,105.71
780,10776.693,103.69
790,11364.518,106.48
800,10654.339,103.1
810,11517.532,107.24
820,10881.93,104.23
830,10583.761,102.74
840,10753.065,103.62
850,10238.294,101.04
860,10443.779,102.11
870,10032.705,100.05
880,10208.752,100.94
890,9808.062,98.9
900,9690.515,98.32
910,9847.795,99.13
920,10103.334,100.45
930,9749.933,98.64
940,11724.62,108.25
950,9894.873,99.38
960,9553.38,97.64
970,9218.215,95.88
980,9023.262,94.88
990,9859.035,99.23
