0,trainLoss,trainRMSE-avg,testRMSE-avg
1,364376.98,356.1487,316.6323
2,340358.92,356.157,316.736
3,334943.69,356.1783,316.7491
4,333187.81,356.2055,316.8166
5,332334.87,356.1903,316.7329
6,331736.61,356.1904,316.7617
7,331222.24,356.2044,316.7613
8,330703.11,356.1893,316.7306
9,330175.85,356.1917,316.7332
