iteration,trainLoss,trainRMSE-avg
0,445850.75,667.72
10,384922.16,620.29
20,361608.56,601.11
30,335603.9,578.92
40,308302.2,554.59
50,281959.66,530.07
60,255756.6,504.45
70,231828.16,479.81
80,209591.23,455.89
90,188855.81,432.48
100,170200.48,410.47
110,154014.73,390.18
120,138948.56,370.22
130,128128.484,355.13
140,121855.85,345.87
150,117583.9,339.44
160,122443.266,345.54
170,117005.74,337.47
180,114957.66,334.0
190,109633.56,326.68
200,106682.49,322.42
210,105883.26,321.51
220,104862.43,320.11
230,102395.21,316.28
240,99577.016,311.79
250,101122.42,314.53
260,104381.664,319.91
270,100919.89,314.47
280,98230.78,310.11
290,99431.85,312.18
300,95744.695,306.06
310,93476.05,302.31
320,91838.836,299.6
330,93703.29,303.09
340,90481.12,297.68
350,85158.35,288.15
360,84044.68,286.43
370,91511.984,299.71
380,97960.8,310.52
390,88942.46,295.34
400,88391.45,294.44
410,95699.48,306.99
420,91446.47,300.03
430,91554.75,300.02
440,89593.0,296.43
450,101024.92,315.73
460,93913.945,304.15
470,92843.836,302.6
480,89180.96,296.44
490,91070.48,299.66
500,89231.01,296.68
510,84872.35,288.84
520,89747.97,297.69
530,90002.44,298.17
540,90361.17,298.9
550,86966.086,293.0
560,88975.94,296.61
570,85619.414,290.71
580,92154.02,301.96
590,87440.51,293.71
600,84511.99,288.93
610,88546.414,296.08
620,85837.99,291.14
630,88280.13,295.86
640,82408.47,285.46
650,84244.06,288.8
660,80694.61,282.59
670,82516.1,285.91
680,79851.38,281.16
690,82828.71,286.58
700,82221.9,285.47
710,79921.43,281.42
720,78480.8,278.69
730,76477.35,275.12
740,81169.84,283.68
750,77799.66,277.68
760,80266.45,281.92
770,74395.125,271.39
780,79305.45,280.65
790,75849.69,274.31
800,79274.71,280.73
810,74662.68,272.14
820,75510.52,273.87
830,78187.695,278.71
840,74776.336,272.47
850,74316.96,271.57
860,82160.75,285.86
870,75857.2,274.41
880,78569.555,279.52
890,74304.32,271.75
900,74048.08,271.18
910,77960.37,278.51
920,72107.586,267.53
930,73304.7,269.8
940,77727.164,277.98
950,70260.805,264.15
960,75937.56,274.38
970,70466.26,264.47
980,67780.16,259.43
990,74947.02,272.98
