0,trainLoss,trainRMSE-avg,testRMSE-avg
1,266995.34,275.8064,147.9532
2,229143.54,275.93,148.5884
3,219452.27,275.9836,148.7503
4,214887.21,275.9867,148.8106
5,212398.11,276.0299,148.8133
6,210893.3,276.1029,149.0569
7,209850.79,276.2665,149.3552
8,209057.79,276.3266,149.5367
9,208377.24,276.2937,149.4422
