iteration,trainRMSE
0,"[673.5132720086214, 673.4383065697991, 673.3940657322793, 673.3406668581263, 673.277736191666, 673.2085961220457, 673.1501680518829, 673.112704984852, 672.9891301071901, 672.2366969750517, 671.3400265689016, 671.2445082517518]"
10,"[662.5851972525256, 661.51315744819, 661.2688466978427, 661.1806071503139, 661.107903040614, 661.0341687653674, 660.9729566767238, 660.9335298111412, 660.8107208210382, 660.0574611798644, 659.1585518392353, 659.0632556757993]"
20,"[651.0195901509217, 649.0490475541644, 648.6699032746142, 648.564789079783, 648.4915844354707, 648.4192298650908, 648.359381786668, 648.3205743501807, 648.199767897905, 647.4454482647114, 646.5438374527715, 646.4501624040972]"
30,"[637.1445698745713, 634.1085175823439, 633.559084885179, 633.4296635958232, 633.3538978385983, 633.2823502457212, 633.2237714189439, 633.1855067346983, 633.0671347378989, 632.3116016513712, 631.4068137473129, 631.3153645701443]"
40,"[620.5632470139954, 616.3453614305406, 615.6156630957857, 615.4650684905582, 615.3895818139329, 615.3206705274132, 615.2645054324523, 615.227382425559, 615.1123751003908, 614.3557546899049, 613.4473811478474, 613.3588426873863]"
50,"[601.8680390147692, 596.2893833301648, 595.3457966576334, 595.1674916214695, 595.0909169042436, 595.0244456844147, 594.9708639008819, 594.9349226843541, 594.823988649318, 594.0664204154551, 593.1541777560624, 593.0692307928732]"
60,"[580.9585657662284, 573.9305726627348, 572.7600451104926, 572.552692921342, 572.4754888534418, 572.4121689201224, 572.3618131984008, 572.3273511212026, 572.2215002562845, 571.4634842340795, 570.5473463650221, 570.466881271669]"
70,"[558.1887675983633, 549.5918305770675, 548.1777164365932, 547.9396443587308, 547.8623757707784, 547.8030600553528, 547.7567081677581, 547.7241137713072, 547.6245911259983, 546.867068835179, 545.9474520633775, 545.8725601101281]"
80,"[533.1597119889884, 523.4771904845326, 521.9705631326675, 521.7259769689728, 521.6529599206883, 521.5991963487875, 521.5578732538308, 521.5276130788778, 521.436019250463, 520.6806441345865, 519.7586802327942, 519.690719973182]"
90,"[506.89266943242325, 496.18281338451976, 494.52997916921805, 494.2703110696475, 494.20159294260293, 494.154634692969, 494.1195870301479, 494.09229732557833, 494.0106586398304, 493.2602196827885, 492.33820550994034, 492.27894534600057]"
100,"[480.1666921143008, 468.7002211136349, 466.9540384178977, 466.68783051991807, 466.62603720218783, 466.5877055672412, 466.5604321268559, 466.5367929265461, 466.4675965908799, 465.72648467787144, 464.80855957760195, 464.76007768634753]"
110,"[453.92621820588204, 441.90944083389434, 440.11930834101975, 439.85162445234573, 439.7884318451239, 439.75799787427604, 439.7390022077914, 439.7163918383377, 439.66194509240387, 438.9355136969132, 438.0283817703243, 437.9931315659065]"
120,"[428.7087461909189, 416.91480707354515, 415.2355623640828, 414.9932675363701, 414.95535509978106, 414.9413469072474, 414.93540962699905, 414.9221722536649, 414.88763550912404, 414.1891340896933, 413.3042283209388, 413.2855982296771]"
130,"[405.9597422478368, 395.59585205828256, 394.2720360910271, 394.08987967966874, 394.0734367517805, 394.0761333516159, 394.0841860492871, 394.0778826880651, 394.0663629628568, 393.40828630979183, 392.56114733712303, 392.56212389828335]"
140,"[387.26486378384413, 379.9598965126912, 379.3148039563845, 379.240493253901, 379.25337689507006, 379.2753038097593, 379.2988731826777, 379.30044534387866, 379.3147566491637, 378.7129552956985, 377.9224172204485, 377.9452209371609]"
150,"[374.80021017908, 370.0656872148084, 369.981515455113, 370.0509968509975, 370.19090876905625, 370.54468714038717, 370.8483450311984, 370.8216657890252, 370.6458121454807, 369.9056071676979, 369.09369620477696, 369.1895233582004]"
160,"[368.63833260041235, 364.6275058571269, 365.3408793414184, 366.35306910743833, 367.02336979696156, 368.0334774367544, 369.0092469138723, 369.62273011919774, 370.0023741090483, 369.23501153692047, 368.39205178502084, 368.50003498492816]"
170,"[364.5720352451158, 361.0076598684591, 361.8802277928126, 362.94119960031423, 363.72028407366815, 364.8697738196634, 365.95880526550576, 366.76737623359816, 367.4110455603604, 367.04136846244296, 366.61999364148585, 367.0253629846445]"
180,"[361.86220172854854, 360.04915119578067, 361.4342697468087, 362.6017097546575, 363.2227446374202, 364.33846919845683, 365.3215851301926, 365.87034135739725, 366.3322864870171, 365.5756445375925, 364.7032779484734, 364.79591136041154]"
190,"[359.5794920123988, 357.9380773478871, 359.40318567873936, 360.825615680318, 361.6302541471911, 362.552257371838, 363.4333820142224, 364.0261873639682, 364.3270253251643, 363.6045859347252, 363.0117988478125, 363.69366093673403]"
200,"[358.7197153869973, 356.4235853608542, 358.03999047280064, 359.9532240994299, 361.19813660152977, 362.73092401951305, 364.0974743949572, 364.7848799769742, 364.8770182541489, 363.39992461323595, 361.91942848115684, 361.69864044392796]"
210,"[357.2237874594314, 354.74332847878566, 356.06213038206005, 357.5451786850664, 358.1897113929004, 359.4013790716163, 360.7102959774973, 361.5177166593323, 362.0291188807045, 361.15083468922944, 360.44433305431636, 361.15630522713235]"
220,"[355.60257993908573, 353.04480182891234, 354.65804081998033, 356.4098244899332, 357.2585579676452, 358.6821870437561, 360.0200533887911, 360.715238656129, 361.081847752491, 360.2335681006905, 359.9868407965857, 361.05632799945664]"
230,"[352.30170068572374, 349.8631638702235, 351.87617399416087, 354.2406778063728, 355.6868763675792, 357.4257648672953, 358.7554071134902, 359.4479226383531, 360.2865605416154, 360.0353512947407, 359.95375050801965, 361.170231740997]"
240,"[352.9169188354802, 349.22542034032693, 351.06801924265005, 353.43755923248074, 354.6973766699825, 356.46847715737204, 357.773377588297, 358.43333082704305, 359.2611177771016, 359.1486561553631, 359.317017711095, 360.7997413817539]"
250,"[352.2111863683925, 348.9406901887766, 350.85878405400535, 352.99859212482846, 354.19160435288546, 355.88159854344553, 357.34581118637544, 358.3249806568066, 359.38788253180525, 359.3009240957178, 359.26315197479704, 360.5376620419797]"
260,"[350.2105806838368, 347.13828377387375, 349.4449089112398, 352.236296978331, 353.56966889558294, 355.6347144638304, 356.9205812392066, 357.269841652592, 358.1031753772005, 357.9811330395801, 358.1990815411248, 359.80553254894096]"
270,"[353.39605873736764, 347.87077826599784, 349.3264694432725, 351.61126689064105, 352.6447026753175, 354.2524619210082, 355.7384718897567, 356.9107497111735, 358.4204241027013, 358.4925736139374, 358.5808540893411, 359.9780536498846]"
