iteration,trainRMSE
0,"[258.89887149358526, 258.9389166696845, 259.00328969165406, 259.06660472845243, 259.1119245594864, 259.1849599607385, 259.240654399044, 259.3065973469261, 258.3899333287766, 258.41097940450186, 258.4313588640118, 258.4401088305933]"
10,"[233.86296355585367, 231.28605794810866, 231.02830623238077, 231.06403830025133, 231.138529334681, 231.2276041367217, 231.28583681429146, 231.35035682252962, 230.376028305571, 230.3883986351473, 230.3954817608814, 230.39542177650043]"
20,"[222.59999473039667, 220.6594058065175, 220.42020235475186, 220.46057592242136, 220.53246952060707, 220.61747008017028, 220.67205719549702, 220.7350030510404, 219.73742970166919, 219.74857203905816, 219.75335858894394, 219.75325830424612]"
30,"[211.19038487756725, 208.92525268118547, 208.64159451191517, 208.67632305474714, 208.74369408369304, 208.82383238692128, 208.8743657964692, 208.93596424466006, 207.9117468055747, 207.9217174405273, 207.92374967273292, 207.9237613564607]"
40,"[199.01754163596422, 196.40955635277237, 196.06997196012304, 196.09187172723935, 196.1495365965338, 196.22119380480694, 196.26522216217106, 196.32399430774285, 195.2689818086719, 195.27704536567035, 195.27537440904138, 195.27538568526933]"
50,"[186.15397145139934, 183.42337314876303, 183.06037253802882, 183.07192733672292, 183.11763615267657, 183.17811627657437, 183.21355480413, 183.268353193121, 182.18028212200986, 182.18584119910344, 182.17942963240094, 182.17943737725952]"
60,"[173.3146334816145, 170.67163725534095, 170.3159834952841, 170.31884951942428, 170.34947680698187, 170.39516096731637, 170.41929795555066, 170.46849416466497, 169.3489334851792, 169.35124132878752, 169.33884479541612, 169.3388522331386]"
70,"[161.49137112205386, 159.16724698766134, 158.8528396127145, 158.84831757933492, 158.85984898279557, 158.8861708605832, 158.8956359971418, 158.93695248664247, 157.79535582867342, 157.793508269201, 157.77371297572046, 157.77371301918393]"
80,"[152.00152241207306, 150.2924155171002, 150.06328864877423, 150.05338022322823, 150.04154801038342, 150.0433540299225, 150.03445288410998, 150.06503164366876, 148.92436530562327, 148.91742438928185, 148.88897219971193, 148.88897237752357]"
90,"[146.29046453923752, 145.7191264125415, 145.65124684962404, 145.64247673499545, 145.60446508437062, 145.577431357021, 145.54720500242584, 145.56404369382437, 144.46464274237675, 144.45193454181236, 144.41427265785143, 144.41427309275443]"
100,"[144.5437329745161, 144.83281488426533, 144.88640695298778, 144.88859944369028, 144.84629034780482, 144.8153632595507, 144.7858078795949, 144.80946537085788, 143.74975338424667, 143.7610168768032, 143.75608312171227, 143.80782903535737]"
110,"[142.64152944493884, 143.99480041943983, 144.58170771455238, 144.69054901173033, 144.68024867669837, 144.65746053212894, 144.62232505228303, 144.63206578775743, 143.5344480652661, 143.52608094320283, 143.49967945125152, 143.51823667500992]"
120,"[140.79229976434718, 141.07275451538436, 140.9444064595616, 140.84041445175012, 140.80282998211484, 140.76555996104057, 140.72640570552042, 140.74577484023217, 139.61257038724096, 139.69759891592, 139.8007690451012, 139.969947226564]"
130,"[131.8441288020616, 134.950040451846, 135.3366620880813, 135.84189390009095, 136.54616671960045, 137.18127103139335, 137.54841947441963, 137.8336384906094, 136.78389991556617, 136.87833108602732, 136.91321015026384, 137.00111008879986]"
140,"[127.50093733256436, 125.02031734091824, 124.69321478796579, 124.53718721283745, 124.37495267398903, 125.6324550223509, 127.6752036357437, 129.66381560124114, 129.58373141839772, 130.5989171016548, 131.0873337218062, 131.19742079441485]"
150,"[111.91143353042305, 115.68327188651277, 117.05023931562282, 116.76651275162976, 117.49975927660746, 119.77286940029197, 122.52661319312591, 124.87808041377424, 124.7367004070382, 126.0951292046883, 126.98483518027267, 127.58098523820283]"
160,"[109.50603161530202, 116.59131943128705, 120.96384655763717, 118.8891450841963, 114.43193547684494, 110.05812596946375, 107.92944444003226, 109.3976063031449, 111.82829786257932, 118.07341927275297, 123.8398291086316, 127.66737355442234]"
170,"[101.93975337704704, 109.24209580857423, 113.04701209363051, 113.67926777014566, 110.91433485761846, 107.21034889010355, 106.69446714314368, 110.27518228194877, 114.38785965630193, 121.12852646283751, 126.93130727475678, 130.78651308512937]"
180,"[97.92200893119693, 108.2620179170741, 114.66423459315155, 117.59444861047696, 115.31831399757752, 110.97066468053501, 106.85760012594537, 104.0639920521082, 102.54075700302074, 107.03725080205828, 113.75345821989674, 121.51468895117729]"
190,"[99.01899400126197, 106.53338092419135, 109.75801059185704, 110.72364315732946, 109.79348841018913, 109.15351322473705, 109.37030682327429, 110.92561977969872, 109.56483318292027, 109.11611884341367, 108.41465428833452, 110.10172233195946]"
200,"[94.9702511400971, 102.61592762585741, 109.8529048553975, 115.71597244308799, 117.56090110372322, 114.98633850574953, 110.47673700461633, 105.41029965707513, 100.2288094064743, 101.05947923593531, 105.79254388226269, 113.16793492113808]"
210,"[92.74158090240262, 98.33162167182712, 101.20040971776962, 101.88004823174657, 100.89880865290998, 100.03680340151323, 99.20943044080094, 98.91946996463244, 98.13894351746966, 100.88166047841209, 105.13281557363779, 111.261565905507]"
220,"[92.51643212062064, 98.41990722227695, 99.35194724636729, 99.70421785680043, 100.05261411698609, 100.51995065967127, 100.8956319039318, 101.70676803325946, 99.44927842045568, 98.71533546020275, 100.0836428303489, 104.79292825427277]"
230,"[90.55618425133193, 97.21996441155777, 98.8822843281696, 98.69338191624078, 98.73017693374325, 98.3716986985609, 98.3330399928719, 100.48521907176861, 101.07054367582712, 102.55326307132604, 103.68375416633732, 104.45336046733236]"
240,"[89.07770985369027, 96.02805041997155, 97.3508357134515, 97.22784011743875, 97.84808290708297, 100.48088008913648, 102.0323921143895, 102.88444313569894, 98.86504259832098, 96.12134244956239, 96.5473921788871, 100.96875784028428]"
250,"[86.48415442437465, 93.20109891095585, 94.71546558972109, 94.47303560970018, 93.46244391431455, 93.62367971874629, 94.4989680720732, 94.84567129490188, 94.0416468892721, 96.73157273105201, 101.59169817161937, 107.80398088269158]"
260,"[86.02609616782007, 93.07201030228599, 95.1253740813322, 94.46245677537443, 95.20758427709902, 97.46138992844377, 98.43579249169984, 98.51123979583556, 95.57367258665127, 95.3755045624658, 95.73596011439079, 98.82549231787264]"
270,"[84.41924298555743, 90.29934340103647, 91.24893608777043, 90.21344310217424, 89.02312109697121, 91.64434915221031, 93.19250594567075, 92.82948985007431, 90.21608357361212, 91.26355629160349, 93.07780908626476, 95.55328455543508]"
280,"[82.17596760734504, 88.12907535267007, 89.33323630123094, 87.76482843603266, 86.97120542629604, 89.31151669541796, 91.22890036366456, 91.95955646478942, 89.71190085645951, 90.32253999561988, 91.14171262610274, 93.09102663077736]"
290,"[81.16892809350344, 86.394694513574, 87.71082701036453, 86.19229996880958, 84.60516895681397, 86.62524655202823, 89.29551677871778, 90.9867326941687, 88.6756556255136, 89.04400738982062, 89.83040086265545, 90.39280695388105]"
300,"[81.20176954982436, 88.02015572143549, 89.21610011744504, 86.92553003532444, 86.59265086993373, 89.05894385242539, 91.30818167992142, 92.2501200520236, 89.40077839735571, 89.00886512617159, 89.96494424355595, 92.7860606695129]"
310,"[80.08711597352601, 84.63275735736278, 85.58306445965036, 84.08525600607555, 83.08171522041312, 84.86019726677728, 86.02417931225992, 87.05155204951625, 85.41931957290667, 86.53717349972358, 87.79185341250513, 88.60591892492839]"
320,"[78.78574528249416, 84.14532759591992, 84.21668720079718, 82.01270642577491, 82.17045116330007, 84.60296933683263, 85.3406524274537, 86.30218805002546, 84.4653919027209, 85.01315383046378, 88.37393937637691, 92.36999132871695]"
330,"[77.5897179125299, 81.62867760367394, 82.05678205325208, 80.49306706010303, 80.8065933833657, 82.97127645528758, 83.55855523905805, 84.98451912168377, 83.63042836076399, 83.54675293914809, 85.9418459991777, 90.4799078352942]"
340,"[77.61068638642215, 80.51723155463657, 81.26252660092673, 79.58964925864316, 80.09533401260617, 82.06545885859451, 83.08962258506133, 86.21610649276822, 84.59405484566233, 83.98081186979334, 84.00171781088463, 86.137197903175]"
350,"[76.26369660323996, 78.61519394273708, 79.39217580092321, 78.32973521753087, 78.26318021806149, 79.24123641526725, 79.46443057613402, 82.18068524766232, 80.94313514608197, 80.90757895706953, 82.07224341932789, 84.80331314279712]"
360,"[76.8951569395374, 79.66585286795656, 80.50116223445193, 79.9576181425976, 79.74472818824249, 79.93028739920108, 79.72453877566193, 81.83521947638768, 82.0150114284367, 82.92594528295452, 84.24168859385973, 85.23048726001757]"
370,"[75.39414270049556, 76.85881520723655, 77.29941361667484, 76.77701641752951, 77.48895932750757, 78.06841594476403, 78.30420247672392, 80.34325288842923, 80.2298474131726, 80.16525532436546, 82.1267534149264, 85.68149865144476]"
380,"[75.4359449003437, 76.17470601510213, 76.05402779330802, 75.7390278694593, 76.81219612339817, 78.46748709391927, 78.36187117942501, 79.45166785634572, 79.13706804375413, 79.91306323583623, 80.40907058450907, 81.34524898459871]"
390,"[74.45405405231769, 75.29275985520567, 75.25251895604994, 74.67843754838815, 75.58303030909798, 76.7383421993125, 77.30592327439231, 78.88121452156115, 77.69244236280966, 77.55732565671096, 78.95256056467122, 80.86397110907198]"
400,"[75.24291565048955, 74.70079440951572, 74.37746514731555, 73.723735138391, 74.72670119614907, 75.62391721515547, 75.08284805246973, 76.09385133197938, 76.80028566599245, 76.79214798473784, 78.15601964272983, 80.2092752265613]"
410,"[73.19086630353436, 73.02956104868274, 72.91563539538573, 71.98638983661795, 73.02149989065222, 73.13348061773392, 72.84211639497903, 73.55290609268714, 74.6927699262986, 74.77255352022765, 76.69932811201748, 78.80890776758551]"
420,"[72.57573749002943, 72.4220180624543, 72.21574065967523, 71.17268604132136, 72.41326493318783, 72.74007587593393, 72.3516405783587, 71.98118282301427, 72.08407644828047, 72.08172842100635, 74.15944497439061, 77.8708302637357]"
430,"[71.64793755984554, 71.09019630956264, 71.19511073784078, 69.69139968616666, 71.80793203928002, 71.77627155660853, 72.03190855882734, 71.7517701986226, 71.3706016147695, 72.07526080549287, 73.52765177219275, 77.49595526353183]"
440,"[71.6766439003995, 71.43919359025202, 71.52604635340454, 70.63458025876432, 72.08722825935702, 71.91485967485747, 71.54991550171157, 71.86936184856042, 71.37293845741628, 71.65544510139742, 72.67514003933522, 74.99658566693749]"
