iteration,trainLoss,trainRMSE-avg
0,67013.31,258.87
10,53431.46,231.15
20,48609.51,220.47
30,43559.89,208.71
40,38470.973,196.14
50,33527.383,183.1
60,29004.436,170.3
70,25204.963,158.76
80,22456.576,149.85
90,21106.752,145.28
100,20868.555,144.46
110,20750.87,144.05
120,19735.803,140.48
130,18559.277,136.22
140,16296.8545,127.63
150,14655.779,120.96
160,13438.8125,115.76
170,13029.147,113.85
180,12152.653,110.04
190,11790.959,108.54
200,11636.054,107.65
210,10162.992,100.72
220,9944.893,99.68
230,9897.008,99.42
240,9607.685,97.95
250,9136.79,95.46
260,9097.049,95.32
270,8303.603,91.08
280,7975.986,89.26
290,7677.6567,87.58
300,7896.8696,88.81
310,7283.974,85.31
320,7205.1265,84.82
330,6922.6577,83.14
340,6802.2974,82.43
350,6412.0176,80.04
360,6575.811,81.06
370,6259.021,79.06
380,6105.6084,78.11
390,5923.9805,76.94
400,5774.06,75.96
410,5488.429,74.05
420,5309.266,72.84
430,5205.895,72.12
440,5178.857,71.95
450,4882.9243,69.86
460,4869.085,69.76
470,4801.56,69.27
480,4989.4443,70.61
490,4607.4443,67.85
500,4822.448,69.41
510,4674.942,68.35
520,4408.783,66.37
530,4318.7075,65.69
540,4066.3425,63.73
550,4185.6406,64.66
560,4005.3345,63.25
570,3954.3037,62.85
580,4122.826,64.16
590,4210.1504,64.86
600,3843.1677,61.95
610,3792.241,61.53
620,3621.4102,60.12
630,3681.1108,60.63
640,3565.5916,59.66
650,3422.2522,58.43
660,3879.436,62.23
670,3502.8591,59.13
680,3259.268,57.0
690,3949.0276,62.76
700,3219.1985,56.64
710,3281.3223,57.21
720,3066.7915,55.29
730,3599.9548,59.94
740,3564.5981,59.64
750,3188.763,56.39
760,3076.996,55.37
770,2995.305,54.65
780,2944.1455,54.19
790,2870.7034,53.48
800,2861.0894,53.39
810,3409.3901,58.27
820,3020.5444,54.85
830,2675.4502,51.6
840,2695.3367,51.81
850,2834.8381,53.17
860,3323.5042,57.54
870,2906.3538,53.84
880,2597.046,50.84
890,2430.459,49.17
900,2442.1406,49.3
910,2621.0938,51.11
920,2480.4907,49.68
930,2426.4338,49.15
940,2925.9026,54.05
950,2407.8188,48.98
960,2242.7234,47.22
970,2180.904,46.54
980,2622.4028,51.16
990,2366.7822,48.54
