0,trainLoss,trainRMSE-avg,testRMSE-avg
1,244788.64999999999,223.5025,144.51750000000001
2,154736.54000000001,223.49889999999999,144.50450000000001
3,116677.39,223.5043,144.51820000000001
4,102470.49000000001,223.52359999999999,144.5223
5,96197.75,223.56319999999999,144.5531
6,92578.649999999994,223.578,144.62479999999999
7,90024.039999999994,223.61070000000001,144.7089
8,88115.410000000003,223.62639999999999,144.7432
9,86634.190000000002,223.66030000000001,144.791
