iteration,trainLoss,trainRMSE-avg
0,402225.78,634.21
10,402211.7,634.2
20,398778.94,631.49
30,384629.34,620.18
40,368635.3,607.14
50,349309.56,590.98
60,327004.03,571.76
70,302636.1,549.99
80,277811.94,526.86
90,252802.45,502.49
100,229548.3,478.76
110,209146.4,456.92
120,192623.12,438.47
130,181194.1,425.3
140,174516.16,417.48
150,167871.9,409.51
160,163887.98,404.6
170,158655.12,398.12
180,149650.44,386.6
190,145446.83,381.15
200,140713.75,374.81
210,137291.48,370.24
220,129187.07,359.06
230,123240.95,350.55
240,115813.32,339.78
250,115332.234,339.15
260,110553.57,332.02
270,107173.055,326.81
280,102401.64,319.33
290,98803.195,313.62
300,97208.516,311.1
310,95564.3,308.39
320,92675.86,303.74
330,94589.26,306.92
340,90208.76,299.67
350,89103.39,297.83
360,88473.94,296.74
370,85858.664,292.33
380,86465.86,293.32
390,88257.87,296.43
400,83778.98,288.76
410,82823.95,287.13
420,83063.71,287.62
430,84132.4,289.43
440,81974.48,285.65
450,82506.05,286.66
460,80545.96,283.18
470,79394.44,281.16
480,86093.61,292.79
490,81306.72,284.51
500,81987.7,285.76
510,78861.36,280.24
520,79036.67,280.55
530,78920.72,280.33
540,77578.36,278.0
550,77287.2,277.53
560,76197.86,275.52
570,78906.24,280.33
580,77970.93,278.72
590,77242.52,277.37
600,76839.06,276.7
610,76229.38,275.68
620,75596.99,274.56
630,75146.12,273.68
640,77489.914,277.96
650,74361.73,272.26
660,74084.93,271.74
670,74154.63,271.92
680,75685.086,274.64
690,74488.01,272.53
700,73649.84,271.0
710,76661.6,276.43
720,76297.98,275.79
730,73898.12,271.48
740,76551.16,276.23
750,74993.016,273.43
760,75681.484,274.67
770,74264.14,272.18
780,73975.05,271.67
790,77177.56,277.33
800,74205.336,272.11
810,75064.25,273.71
820,74994.914,273.57
830,73989.12,271.68
840,71948.375,268.0
850,72419.875,268.88
860,71149.96,266.53
870,71681.06,267.53
880,71205.164,266.66
890,70455.87,265.25
900,72008.766,268.12
910,70497.37,265.36
920,73385.42,270.68
930,71129.11,266.52
940,71202.625,266.64
950,69921.04,264.26
960,70448.055,265.26
970,70156.28,264.7
980,70038.7,264.5
990,72428.33,268.92
