iteration,trainRMSE
0,"[273.02228843416236, 274.20197268771255, 274.5496983155213, 274.6095916683004, 274.66444240647706, 274.50319225937136, 274.1801157178055, 274.01263996528644, 273.7881573124889, 273.54349855519695, 273.5813596623026, 273.3697765669535]"
10,"[211.52433390710962, 210.4692174006222, 213.82895373698588, 216.4431156713008, 217.48487220184396, 218.09977339852455, 218.1724001583703, 218.3283505554888, 218.34318545300297, 218.28387406299845, 218.3740195219066, 218.132022172625]"
20,"[202.8471327916494, 202.5035367053537, 205.38608779333373, 209.1904559196825, 211.4646563006097, 213.3788426145047, 213.975192733199, 214.26960042685494, 214.27541120348425, 214.25520273923743, 214.37860798999318, 214.1467740337124]"
30,"[195.5781110452409, 195.02943132609087, 198.66149805021018, 202.99105036010494, 205.59796502118618, 207.6098680409201, 208.51168539048078, 209.14062802355025, 209.36057738274147, 209.2799968087902, 209.3186557649249, 209.11007591751442]"
40,"[189.10552922530712, 189.49056201269178, 192.3520770121478, 195.54764295173507, 197.29021285739898, 199.07271599497363, 199.82745109082282, 200.8811629652628, 201.52258655809993, 202.05515802656288, 203.03577942698266, 203.82309555281236]"
50,"[186.12578730665138, 186.63753977109715, 189.87810253790946, 192.53458523777581, 193.31282258102507, 193.68624880756332, 193.7133195719792, 193.7017829269079, 194.33776975428708, 195.92172051438547, 198.3071318923474, 201.04682027242362]"
60,"[183.0260359004756, 184.53771167284864, 187.9917535305164, 191.23210532555328, 191.33034472432973, 189.83164419886367, 187.4887970869812, 186.7816127100966, 187.1580170742535, 188.75544468122348, 191.91405182414286, 195.7179003370782]"
70,"[180.35281334182048, 180.54910069385883, 183.25558147665103, 186.67691204865963, 186.78453271884166, 184.8015268713482, 182.36138881829922, 182.16535865020353, 183.03092929826073, 185.906362717794, 189.58819996311058, 194.10448283515734]"
80,"[177.33239287035502, 176.59276121569792, 178.52251561375022, 181.34968083773893, 181.7449607647032, 181.67652540033205, 181.33100455795997, 182.09182342543153, 183.84138281246317, 187.64539672216486, 192.2194959362856, 196.884447884637]"
90,"[176.11150489512633, 175.75858272214722, 177.2078526944161, 178.6150250789964, 177.65200232361178, 176.05345932346478, 173.82675916377514, 172.74425031085892, 172.57450876058647, 174.61972006510584, 178.54795069952635, 183.60996393928443]"
100,"[171.75168799285316, 170.70934090932363, 171.96772826973577, 173.0028237080646, 172.48058687196885, 171.37187901532403, 169.04262682831867, 167.99081066729622, 167.722282316028, 169.92697615333597, 173.84239734026562, 179.37914634123854]"
