iteration,trainLoss,trainRMSE-avg
0,44088.793,209.97
10,41287.758,203.19
20,38396.1,195.94
30,35474.613,188.34
40,33504.14,183.04
50,32959.293,181.54
60,32522.48,180.33
70,31210.086,176.66
80,29670.732,172.24
90,28843.367,169.81
100,27554.459,165.98
110,27025.762,164.38
120,25518.156,159.73
130,24868.02,157.67
140,23763.07,154.14
150,22800.566,150.98
160,23250.65,152.46
170,24158.408,155.34
180,21284.262,145.87
190,20469.47,143.04
200,19328.672,138.99
210,18750.852,136.88
220,17712.217,133.02
230,17039.104,130.47
240,15905.765,126.02
250,16386.473,127.95
260,14822.618,121.61
270,14712.348,121.17
280,13761.062,117.14
290,13258.361,114.96
300,12893.028,113.34
310,12617.967,112.13
320,11908.036,108.86
330,11868.989,108.71
340,11962.209,109.15
350,10733.068,103.27
360,10832.748,103.8
370,10149.571,100.4
380,10317.102,101.27
390,9688.464,98.05
400,9495.063,97.06
410,9135.033,95.14
420,9159.039,95.23
430,8747.953,93.05
440,8856.575,93.68
450,8661.893,92.58
460,8189.618,89.96
470,9161.936,95.45
480,7845.6743,88.04
490,8112.4863,89.67
500,7397.12,85.5
510,7150.882,84.02
520,7167.5293,84.16
530,7041.5176,83.35
540,6850.693,82.27
550,6736.0913,81.57
560,6437.884,79.73
570,6358.353,79.25
580,5930.959,76.4
590,5644.0586,74.49
600,5409.647,72.85
610,5126.457,70.85
620,5233.09,71.73
630,4873.487,69.06
640,5080.492,70.7
650,4588.1943,66.86
660,4490.5234,66.22
670,4923.4106,69.42
680,4480.5723,66.13
690,5164.082,71.15
700,5198.9067,71.42
710,5120.482,70.9
720,4507.7134,66.24
730,4120.719,63.3
740,3758.7163,60.33
750,3697.209,59.91
760,3455.9429,57.9
770,3836.6702,61.14
780,3150.875,55.13
790,2995.5037,53.72
800,2880.0193,52.6
810,3149.1443,55.28
820,2795.4465,51.83
830,2817.311,52.07
840,2885.0383,52.89
850,2454.4563,48.42
860,2418.3333,48.12
870,3051.8076,54.6
880,2615.2642,50.26
890,2225.195,46.11
900,2262.985,46.56
910,2413.037,48.29
920,2150.5435,45.32
930,1957.9738,43.13
940,1838.8842,41.73
950,1799.5857,41.27
960,2114.5334,45.12
970,1763.8372,40.81
980,1867.3103,42.22
990,1758.1632,41.0
