iteration,trainRMSE
0,"[210.26799683403337, 210.34835737807515, 210.3437692544984, 210.3483398291652, 210.35077490172225, 210.35412247101152, 210.36275134750628, 210.20644388636757, 209.84846490609246, 209.4487093281243, 208.96396125769638, 208.817512809862]"
10,"[206.8528692834794, 203.7570978810807, 203.2732422616086, 203.21942970704413, 203.20905986434178, 203.2055317630565, 203.2065985141338, 203.04864185807435, 202.69368875464778, 202.30416540719773, 201.82034606168034, 201.67960637842677]"
20,"[201.60752032454693, 196.17240130612745, 195.87239701114606, 195.80043224169526, 195.78303425910588, 195.77473223976602, 195.76956933598657, 195.61542248352697, 195.26967781029197, 194.89670650525844, 194.42228217978172, 194.2950582886848]"
30,"[193.1022647953451, 188.67357359682083, 188.3014494761344, 188.24298819867968, 188.23397373838984, 188.23015799621822, 188.22591545903288, 188.092478666498, 187.7698449754274, 187.40952727409635, 186.95405190330825, 186.83965558036462]"
40,"[185.31535188093787, 183.4295135185422, 183.15912131197462, 183.13160816478833, 183.13287927105463, 183.12595020625707, 183.1305368882816, 183.02755202781213, 182.73529646768853, 182.3985267842306, 181.97989056064156, 181.88874306207939]"
50,"[179.6020531179213, 181.7978695146006, 181.90498956783415, 181.98265881671932, 182.01575925847214, 182.03089434671602, 182.0424697331205, 181.9731307809225, 181.7210340577487, 181.41658711052273, 181.05114417426861, 180.988680772646]"
60,"[176.7733094371439, 180.24276940822514, 180.61058537810507, 180.87494048657715, 180.9993152642406, 181.0704949146452, 181.1006225548952, 181.01470365417924, 180.7295527895283, 180.45928663996474, 180.10760279998286, 180.03110246896446]"
70,"[172.86214564551113, 175.7453367141108, 176.0300425649874, 176.11611278950593, 176.3108790690125, 176.67651231055328, 176.91878292103686, 177.36883590819477, 177.69410035607737, 177.78002423539215, 178.0307258614636, 178.3407622386638]"
80,"[169.43187002239264, 171.86447379101384, 171.45515290273778, 171.80488391240164, 171.9542454060027, 171.870922080136, 171.69373383131753, 171.8996526467497, 172.34077068964908, 173.08865702864534, 174.24974930235217, 175.27544629237184]"
90,"[165.7974935157565, 168.09826162982478, 167.5833196904472, 167.47939439859397, 167.74096821985344, 168.42348355364703, 169.27590095941517, 170.05242716716032, 170.92981214512326, 172.42171912608433, 174.12294436211877, 175.75738069867492]"
100,"[163.2339714498643, 165.318237187991, 164.68996340036864, 165.1782719004419, 165.19667503289799, 165.15197533571757, 165.22157437130284, 165.4395962492953, 165.27527246968054, 166.89599118842665, 168.91665939753273, 171.24440042367488]"
110,"[160.89424031944094, 162.95614607783173, 161.71708772581692, 162.28658646648458, 163.31140463584052, 164.71353947564378, 165.40376806978952, 164.80337004071362, 164.01811600006084, 165.81194091161817, 167.58112930901973, 169.0218410323399]"
120,"[158.5795170594824, 160.43422806260375, 158.56232875833132, 157.86202836901066, 157.75161220736783, 158.2639645759297, 159.1999828834811, 159.4157869383425, 159.1663406722051, 160.57762644927982, 162.15969210608398, 164.7763321231585]"
130,"[156.7833676498336, 158.38362325683016, 156.3565686240605, 154.99366692953257, 154.54732400362374, 155.2798817708903, 156.06943239778076, 156.9296399760389, 157.80489249701432, 159.21330742699197, 161.01224905733022, 164.6502254373396]"
140,"[154.72939934456335, 155.42400912588923, 152.9427130507057, 152.29371001107478, 152.17471146120616, 153.76322743684574, 153.79715553002208, 153.54927613122004, 153.97440018003581, 154.00402122905652, 155.7855006405271, 157.27612983076665]"
150,"[153.1900298367966, 153.16455369194065, 150.42230493323146, 148.80353570238572, 147.96538220501066, 149.40151589444628, 149.2866097275256, 149.5216830186981, 150.5134202393888, 151.35087793658366, 152.72348937806925, 155.41528846909605]"
160,"[151.58994233708583, 151.64148472575002, 149.27365079402853, 148.2828236954917, 149.02436158820692, 152.62152171600724, 152.78859845175595, 154.37268011992148, 155.07494385195628, 154.4229480338469, 154.62414183254896, 155.78432371314298]"
170,"[150.9236170803351, 151.67327543676663, 150.42606603510058, 151.12220502340364, 151.52668763245322, 152.77974674981024, 153.30534021512162, 154.94849082095618, 157.295549064677, 159.6019575374726, 162.41073726002367, 168.0261025789908]"
180,"[149.37049067874796, 148.54038160272114, 145.0597211748267, 143.54628520214584, 143.01416253851446, 143.57828882842836, 143.34244314724378, 145.57428026246293, 145.77031653123453, 146.5468610791903, 146.7302692847068, 149.36994043271665]"
190,"[147.92933624084904, 146.04902924259656, 142.60645573333437, 139.99916938568947, 138.88927362349096, 140.97840277130922, 141.09954578801435, 142.37323856884234, 143.24598597503848, 143.1381296924399, 144.29722567650828, 145.92655023393036]"
200,"[146.30053102910333, 143.0826868466366, 138.95325150162643, 136.4808100760093, 135.41563649909344, 136.46591992178608, 137.02859698802274, 137.86866062850828, 137.3973485587337, 139.17012641431495, 138.7079786299386, 141.0156754441925]"
210,"[143.84873619401512, 140.7289606674232, 135.60473609554958, 133.08480846120625, 132.93524795235987, 134.31163271264526, 134.1650686000345, 134.57292098818235, 136.1254177135094, 136.17563288453022, 138.26208917547402, 142.7731473095255]"
220,"[142.89482541111465, 138.5019004286599, 133.55720596951045, 130.0582135399969, 129.56056481403738, 130.623190063899, 131.43956673728576, 130.76802986816134, 130.46806849287714, 130.74309645259245, 131.94111514581644, 135.74159084841781]"
230,"[141.01932276502504, 135.23266556934576, 129.82367757913264, 127.52659560280055, 127.22182835043648, 128.70072289797648, 128.66989840480215, 128.18861893456747, 129.29516074699873, 128.00062062095571, 129.4623953751446, 132.5152861551343]"
240,"[139.23833684999, 132.5029207877437, 125.96991585726647, 123.58431709880769, 123.8424076401037, 124.81091025521349, 123.76201416464954, 122.67134737902207, 123.3581323772792, 121.67592388751137, 123.57076504989762, 127.25058068642728]"
