iteration,trainRMSE
0,"[380.89959591935207, 380.8927118038417, 380.88696869522033, 380.8673893689829, 380.84159358753277, 380.8272747692373, 380.8137880459047, 380.80397990630314, 380.74700678319863, 380.65999327882156, 380.49530569495323, 380.3017177359365]"
10,"[376.4342322133047, 374.81590845029194, 374.448362916919, 374.37133024707003, 374.3451759873767, 374.33404355972255, 374.32399933564, 374.3173364684548, 374.26532000608915, 374.1834123333846, 374.02482113217934, 373.8374372107543]"
20,"[368.2156538742032, 366.49851009932854, 366.14941397372115, 366.09312466776254, 366.07516581283835, 366.0664186744631, 366.05703221625953, 366.0501364843684, 365.9998794982457, 365.9202867290126, 365.76643342094616, 365.58406574630357]"
30,"[358.7950588846185, 356.6769351493756, 356.2769632074856, 356.21880027955285, 356.2050373309761, 356.20037575181016, 356.19538269556114, 356.19176196568276, 356.14799342241554, 356.0751091162464, 355.92834397142605, 355.75284475064115]"
40,"[347.5637947159266, 345.3866824781794, 345.02710801185606, 344.9678019843206, 344.952494292739, 344.9473620299626, 344.94369511111285, 344.94127458846316, 344.9033918356176, 344.8372840829205, 344.6996471883023, 344.5334193886726]"
50,"[335.86106232759107, 333.29570628682336, 332.9030380183739, 332.84780533493915, 332.83966819848683, 332.8392687733887, 332.8401654610468, 332.8408517042958, 332.8114058344183, 332.75456591084895, 332.62917300291065, 332.4753337191856]"
60,"[323.30267591631457, 320.8390139513164, 320.60244209005543, 320.6093911809801, 320.6029094859465, 320.59352714075555, 320.5913726838923, 320.58999035562584, 320.56940679433524, 320.52261764330734, 320.4088809339162, 320.27030101695914]"
70,"[309.7002247716902, 308.14556766498606, 308.5294097286948, 308.76801113694125, 308.8443902707376, 308.8910717740604, 308.94267262907607, 308.98374957154084, 309.0098391788914, 308.99870011843024, 308.9027033349934, 308.7862804079679]"
80,"[295.6912339384908, 295.155348048588, 296.6903316395571, 297.58011145076347, 297.9898301549697, 298.3542537945508, 298.69159256728204, 298.94303643365396, 299.2083844967157, 299.3662113582428, 299.3899429247643, 299.3559880564279]"
90,"[281.1376750482642, 279.40966494447133, 281.3723501491727, 282.440338918292, 283.3531546967902, 284.65229944059405, 286.2360513389347, 287.7148398559634, 289.5330604735051, 290.457977030184, 291.2239635161062, 291.92452649389276]"
100,"[269.9228633056076, 266.8914763104477, 266.3262653240152, 266.9607359224715, 268.18249128286374, 270.3131956388443, 272.79702874045853, 276.048585008561, 279.573868844174, 281.571675093813, 283.5042888523624, 285.2063499548191]"
110,"[263.34735907128777, 263.3791400127751, 264.6280790030553, 264.4630120889649, 262.1489397401513, 262.2017910308326, 263.43578133156257, 266.32622582063635, 269.2078857234245, 271.8931270582467, 275.2976015648879, 278.6030870898095]"
120,"[253.50333125905385, 251.67862798754965, 252.118839088029, 253.06832128087646, 252.68120149790195, 252.930514482514, 253.74998605944515, 255.64197310598595, 258.24590030771645, 259.3690088890029, 262.3098259768407, 266.400180709745]"
130,"[247.78458014275014, 247.27912072535204, 249.9260166941341, 252.12438794699307, 253.22327984728338, 253.93671921606705, 255.4093162894509, 257.1158113422466, 260.3980521490634, 262.9492310230286, 265.6235231026996, 269.2772174344165]"
140,"[243.70153998526624, 243.94119715449443, 246.5894418486832, 249.2204295994453, 249.45488042065958, 250.85687368607958, 251.5733148689249, 251.74188064858646, 253.72678812367374, 254.06048881889325, 257.4841835606425, 263.38026269487756]"
150,"[242.5089912062615, 241.7854162403501, 244.8953311111283, 247.79093233426633, 248.00545452227644, 247.93809816048338, 245.65606173102648, 243.65050461065886, 244.85531289219261, 246.04789316609038, 249.30632322570293, 253.89870051953773]"
160,"[235.8400834467926, 232.58669182850244, 233.38834346165447, 236.2074440895976, 238.3386504257042, 239.80149575562038, 241.13119846753187, 243.35593145883539, 247.86739960051779, 250.84364637669256, 255.17847984102804, 259.7869260655716]"
170,"[231.49489858329093, 230.08630345872433, 230.88275599123895, 232.4157317518885, 233.76434416149894, 235.58346256680457, 237.27153544418542, 238.0723243459818, 240.24552427218455, 240.3848088861211, 242.62224233039782, 246.5994105195502]"
180,"[227.0388853337653, 223.86678816101974, 224.27709215186238, 226.07996284378262, 228.63663697668343, 231.31238112126863, 234.57874081940287, 238.17617111483293, 242.58910818313578, 245.4886910407591, 248.77330156343524, 255.071658929706]"
190,"[224.4505901116369, 220.1432406145474, 220.55011429002968, 223.28833101991475, 225.0713257919754, 226.43789931086238, 227.05046001250173, 228.25139640261781, 230.60993525190258, 231.17089892027576, 231.70040730984852, 234.27513915600144]"
200,"[221.4488737797817, 219.22517846406282, 219.92124038049093, 221.55728117247924, 223.57080691447726, 225.90215160337203, 228.32996245399357, 230.46544465935952, 236.16910465532553, 238.34469265116155, 242.7789819951807, 249.69063213611616]"
210,"[224.7188501357881, 226.92086991141124, 233.64154943185198, 239.2151735188195, 237.60069361043327, 233.7402525430469, 228.73139711255072, 225.135563581215, 224.39076994017486, 221.99283256475002, 224.2057802768211, 229.90640665377248]"
220,"[218.8489757579783, 217.64501164352154, 218.8790537649905, 219.54384028489343, 220.15806562052364, 220.90229675961814, 222.32511888810134, 223.65904185154992, 229.37191616437863, 231.86414763106896, 237.8536636370889, 246.1378081663119]"
230,"[214.42502131597178, 211.62205518472044, 212.8476165026538, 214.8387685332652, 216.43009057674388, 217.23014470798674, 218.67505417602766, 220.4924837799378, 223.02038769974226, 224.22318655845223, 228.63358135498532, 237.3908031443173]"
240,"[212.59393073894722, 208.34853804265367, 207.81725713300872, 211.14994554920662, 212.29751693175427, 214.5178429753839, 215.31976946760236, 216.66112467584372, 217.08367554683028, 217.25892642912265, 220.38462577395006, 227.2130061580648]"
250,"[211.791076390021, 209.75106121892344, 210.87386520584067, 216.15059122083645, 217.56709555772198, 217.7660191941008, 216.17969112754363, 217.24567136588297, 217.93129474996903, 215.51476613934074, 217.36059179314628, 222.9182110470943]"
260,"[208.52973359036707, 204.0968219438091, 203.34901802291776, 206.99131099209288, 208.17760163918146, 209.48959570914596, 210.58035126100552, 212.0348768579005, 215.29459895609034, 215.78668970186945, 219.6516150785948, 227.10828279322507]"
