iteration,trainRMSE
0,"[280.7537954168296, 280.6442323249393, 280.7472601888353, 280.7529940835337, 280.7111253255608, 280.70920182946537, 280.6650363036083, 280.62182587920637, 280.5668797094536, 280.3461847407227, 280.2888328258978, 280.12327550435197]"
10,"[273.79034187016026, 262.21121324986007, 259.97864925107643, 259.7186645392632, 259.62273834939094, 259.58967438982944, 259.53602649669955, 259.48637964584464, 259.4362759821562, 259.2249383290161, 259.1818538254846, 259.03983883665967]"
20,"[268.71244050824515, 249.81703336118153, 249.09373898767035, 248.89851580291028, 248.8384828424851, 248.827866034452, 248.7925462913325, 248.7552185681726, 248.71399980113284, 248.51283128714743, 248.471525498835, 248.3307543259279]"
30,"[263.23608594909683, 238.33333606409516, 238.15918029582548, 237.96130884147354, 237.9303214751139, 237.94041607011656, 237.91777109543622, 237.89140389680918, 237.86099369710888, 237.66873035126503, 237.63757260828442, 237.51202187208364]"
40,"[255.42237446523686, 228.41708829659962, 228.44906044706846, 228.3282222820844, 228.32649558828678, 228.3824834461965, 228.35212526961186, 228.33236039728234, 228.3051730916828, 228.13519538818778, 228.12906182801103, 228.01916324217825]"
50,"[244.99480469994575, 220.32444230548447, 220.94245070750998, 221.08593937765616, 221.24537299263474, 221.40679706733437, 221.43959769257324, 221.44420535472443, 221.4115093953219, 221.2534475640725, 221.25248260713616, 221.16779787752185]"
60,"[230.38939943622213, 213.92484186721143, 215.74967142067212, 216.95196851678512, 217.7475067103142, 218.47743605629617, 218.75921259470672, 218.92390192806297, 218.93201183180983, 218.75120224308606, 218.73535704562684, 218.6472984848767]"
70,"[219.432513846459, 210.19996387833908, 212.84241825563328, 214.4269455540007, 215.55497227509812, 216.69545407430917, 217.2978373468162, 217.6320687162141, 217.67693896648674, 217.4648777409621, 217.43852017210878, 217.28142428246807]"
80,"[213.87401749598178, 207.04546718342613, 210.6861993399533, 212.66716685292124, 213.98767526175814, 215.24259414775884, 215.9254939594478, 216.31622054657637, 216.47151989558108, 216.45818827170228, 216.56944540926114, 216.6825071781645]"
90,"[211.13312209180336, 203.44924659044048, 207.80021101616072, 210.3777461408191, 211.81408702424085, 213.1988348859205, 213.89275144944546, 214.51379909154247, 214.92055310764073, 215.20464453247158, 215.69373885796682, 216.04148002765263]"
100,"[208.43955434074212, 201.61967524218625, 205.33233245377664, 207.26662494065127, 208.26616402139223, 209.38178631472255, 210.01870806023345, 210.78940837126729, 211.43206698223807, 212.13351732113796, 213.01473890419473, 213.69033037872177]"
110,"[205.88422738086769, 199.56349553394665, 203.2330816677551, 204.84748068443963, 205.54832766472137, 206.41585994999556, 207.0516600104125, 207.84370708791434, 208.67668904525763, 209.48292056768037, 210.68421347941648, 211.61440354902402]"
120,"[202.94826502463735, 197.077908042576, 199.76957204180067, 200.78117141841793, 201.36757259215693, 202.304554640785, 203.26539211269707, 204.58762168739133, 205.9281001057964, 207.27964970046298, 209.02431400348712, 210.4326884063593]"
130,"[201.61925028532886, 196.28911687381017, 198.79139006089386, 198.75056065532607, 198.50828933122276, 198.94136280154396, 199.73809264640067, 201.16603406595905, 202.82450999477874, 204.49304162511282, 206.9590173689218, 209.0510967357976]"
140,"[199.80201761239624, 193.03639939969653, 195.39811190262378, 195.64072801016815, 195.89240753875166, 196.72687232188704, 197.93538224307093, 199.55040822499294, 201.36785321069513, 203.2833182733206, 205.49277239990255, 207.67270288340464]"
150,"[198.31308507653858, 190.95955750736888, 193.3215870428227, 193.4576427307588, 193.26220422971141, 193.50878819008264, 194.40821781128471, 196.13985791626794, 198.24877752017204, 200.41745023391164, 203.29698449365273, 206.04919865063096]"
