iteration,trainRMSE
0,"[481.17581579555696, 481.0498452190871, 481.21918212360345, 481.3602821971441, 481.2707090265323, 480.9956580839047, 480.84225210479235, 480.71087195958614, 479.10794881017455, 479.0608839738, 479.1291731565799, 479.2711192380027]"
10,"[370.7483391418499, 354.5066507139892, 352.20016617067324, 351.90768532801604, 351.9935827818378, 352.03594408870373, 352.091375172031, 352.07381989038856, 350.21579449203983, 350.08380527556926, 350.0307603069611, 350.0421925312318]"
20,"[339.1085350585744, 330.13772515243426, 328.78524560652073, 328.6207951146264, 328.75169708562305, 328.81318880833066, 328.88883987589537, 328.91025170663266, 327.03213341026174, 326.9258756985382, 326.89171082746026, 326.9118882680331]"
30,"[314.3735420788879, 307.97790951409877, 307.25560069604023, 306.96749591691054, 306.9046020556837, 306.85400743527356, 306.87670172111626, 306.8876141637947, 304.98067852042743, 304.8957879796064, 304.89830017757413, 304.9437646376047]"
40,"[292.41462599389115, 289.2755930925042, 289.7855073957769, 289.6842299001876, 289.6581781819578, 289.5100116386203, 289.50820795607274, 289.63884607000216, 287.8575702182796, 287.79383734777423, 287.868646561257, 288.01131107087593]"
50,"[273.7559499498141, 274.4682906252821, 276.38220189073576, 276.7211846622161, 276.5797198037325, 276.23216122493363, 276.1983448104099, 276.55316177175115, 275.05029474356667, 275.22228914436363, 275.4568407822236, 275.661941303834]"
60,"[254.03023286435013, 261.38648055419014, 266.48280431447904, 268.0435320440179, 268.49458696470055, 268.20275786330035, 267.88261408475284, 268.71533989696275, 267.5705294809747, 268.0200765687791, 268.6560559603488, 269.47897067600707]"
70,"[246.86190427127818, 250.3451649549754, 254.76359604551354, 257.6434683542741, 260.1135998143402, 261.6843437112135, 261.71672548853564, 262.87057572888153, 261.5307900380513, 260.7731062222554, 260.6396217345156, 262.0796826946648]"
80,"[238.8978208176425, 244.2394572046683, 249.0083710032896, 251.16539782065098, 253.60775311560715, 254.72195515404997, 254.59651001469936, 256.1088286111541, 254.94173875661284, 255.35525278985483, 256.359976291488, 258.2086813040443]"
90,"[236.61657301698963, 243.92445071720115, 245.38191059979079, 245.5831990640593, 246.6056063079584, 247.7288158810427, 248.04981752676227, 249.80579650793075, 250.22143461306587, 251.36195281843789, 253.26627232504876, 256.5286172054193]"
100,"[231.49148683647942, 235.42392660842592, 235.91956965846495, 236.26542237889439, 238.08186414132285, 240.31361672521015, 242.9042577328836, 245.93190171140765, 246.6545749273319, 248.81890841013595, 251.32410088869776, 254.53961546340338]"
110,"[229.94780235086606, 234.6832188834849, 235.2526176385534, 235.31705255322194, 234.33074899133035, 232.2986526749769, 230.885772204585, 232.2154979846184, 232.75606980892516, 238.5015674632831, 246.53582306856507, 255.04760864858443]"
120,"[227.59665632533, 232.05968016788262, 231.63314865999604, 230.63730997678246, 229.77824968857013, 230.71787722391366, 232.39689685037823, 235.8890959104661, 239.22534202798346, 245.08440687992652, 252.1519531351752, 259.34985349918975]"
130,"[227.74840759815882, 231.60468213773206, 232.47594611324888, 232.62202047374277, 231.29540593917213, 229.3187337766024, 226.9704154420922, 227.63360742871538, 228.21731595272925, 233.41829428878836, 241.80292828500922, 251.89694414258722]"
