iteration,trainRMSE
0,"[59.7509907978822, 56.4690074828979, 57.066549649762116, 57.7611626470444, 58.279998374840126, 58.66904649953241, 59.01191967063612, 59.24923798479368, 59.468216323387715, 59.66025471880652, 59.818802009468634, 59.9473555421848]"
10,"[22.210210005851582, 23.65976429544309, 25.8739175277728, 26.680046856493473, 27.439422938590628, 28.02293195514425, 28.41192865505568, 28.410726438489945, 28.373708314938376, 28.34811461083308, 28.316216847592276, 28.279988897623532]"
20,"[20.76527741324748, 23.591092328633867, 25.36528599253369, 26.537888210307795, 27.28854196210351, 27.735854997960093, 27.919339911139357, 27.90409849652052, 27.860485450766472, 27.85996291154119, 27.870597307145655, 27.87491087255188]"
30,"[20.48684146129949, 23.394343374292582, 25.110243505937344, 26.354893194874876, 27.0540792663167, 27.37609345252945, 27.461240693099587, 27.3616167477805, 27.157917830365253, 26.98959987784166, 26.9061629130325, 26.943072440086397]"
40,"[20.230839512392013, 23.28150919277864, 25.06749947705415, 26.17155783553415, 26.757559327218512, 26.828728425475816, 26.270063508194713, 25.58138860940974, 25.289839050108448, 25.566664808646575, 26.239066362928668, 26.857440263063115]"
50,"[20.399081825555648, 23.20058490927106, 24.994183181968832, 26.173270199117546, 26.730301936193708, 26.8486355210567, 26.204612403973805, 25.81474720428756, 26.038363218209188, 26.26876939959204, 26.64417098533399, 26.998548579562982]"
60,"[20.25054147802644, 22.883889516527866, 24.304961425594165, 25.301211384074715, 25.73709474774817, 25.33818840181788, 24.463854937890254, 24.215808664916263, 24.44381858373329, 25.104377355773703, 25.7539152844628, 26.331568668078962]"
70,"[20.149511353915937, 22.72936835629206, 24.370983034811776, 25.446592666286772, 25.87918130190012, 25.853765782895547, 25.231714477040228, 24.764375111030745, 24.73207662467852, 25.287804557995198, 25.965405088125518, 26.63537025894414]"
80,"[19.877387964260826, 22.49279827137701, 23.78842453316085, 24.551120066038884, 24.878073628283943, 24.70808827744004, 24.024259539316464, 23.62591878400973, 23.511516771280384, 24.014637151956048, 24.717422347179802, 25.41159410302964]"
90,"[19.536802154576566, 21.967846710792735, 23.236744877927073, 23.896131207858367, 24.40329764687687, 24.494110699468045, 24.241533011008535, 24.06583543306748, 23.61237224843067, 23.657769818160943, 24.227759816747437, 24.97588318899787]"
100,"[19.4187143784911, 21.756476545010862, 22.89850044583725, 23.4380310285387, 23.93950886143818, 24.016637175573162, 23.6428730929987, 23.398138130140367, 23.12541616223924, 23.403599282436478, 24.015735718270044, 24.596834826794275]"
110,"[19.147781920420254, 21.390977681843292, 22.631253601831645, 23.289315491252093, 23.52445485787691, 23.57798040376018, 23.31008720034451, 23.64012941579978, 23.363210746678405, 23.117619005088653, 23.18810507187817, 23.82673030736438]"
120,"[18.923578898888604, 20.906689137717326, 22.017026954049825, 22.537014800983496, 22.87036609560013, 23.060270891658625, 23.023544891580702, 23.064932504992584, 22.704038370612825, 22.59070464097066, 22.88558225962145, 23.457659119592233]"
130,"[19.013415252527047, 20.93546830706447, 22.09684170251305, 22.710495951084457, 22.914727919784372, 22.91165237757858, 22.853418095555686, 22.969739697949056, 22.843917761366612, 22.79607950213089, 23.086954095819713, 23.667924872436437]"
140,"[18.70743153867895, 20.46698954415848, 21.458562542896406, 21.86480633992831, 22.125468785349067, 22.232786722757353, 22.131529407677178, 22.446410906014517, 22.37302568426589, 22.267871379740864, 22.380261972713555, 23.00522202774528]"
