iteration,trainLoss,trainRMSE-avg
0,431017.7,656.52
5,431017.66,656.52
10,431017.62,656.52
15,431017.62,656.52
20,431017.6,656.52
25,431017.6,656.52
30,431017.56,656.52
35,431017.56,656.52
40,431017.53,656.52
45,431017.53,656.52
50,431017.53,656.52
55,431017.5,656.52
60,431017.5,656.52
65,431017.5,656.52
70,431017.5,656.52
75,431017.47,656.52
80,431017.47,656.52
85,431017.47,656.52
90,431017.47,656.52
95,431017.47,656.52
100,431017.44,656.52
105,431017.44,656.52
110,431017.44,656.52
115,431017.44,656.52
120,431017.44,656.52
125,431017.44,656.52
130,431017.44,656.52
135,431017.44,656.52
140,431017.44,656.52
145,431017.44,656.52
150,431017.44,656.52
155,431017.44,656.52
160,431017.44,656.52
165,431017.4,656.52
170,431017.4,656.52
175,431017.4,656.52
180,431017.4,656.52
185,431017.4,656.52
190,431017.4,656.52
195,431017.4,656.52
200,431017.4,656.52
205,431001.3,656.51
210,428647.34,654.71
215,421285.12,649.06
220,407406.9,638.28
225,388033.88,622.92
230,364666.88,603.87
235,338565.38,581.86
240,311524.34,558.14
245,284465.97,533.35
250,258291.98,508.22
255,233614.64,483.33
260,211191.14,459.55
265,191517.08,437.62
270,175058.72,418.4
275,162344.16,402.92
280,153761.92,392.12
285,149698.0,386.91
290,149876.78,387.14
295,150046.39,387.36
300,149075.33,386.1
305,153387.64,391.35
310,141605.38,376.26
315,136989.9,370.07
320,130306.91,360.89
325,140643.12,375.02
330,116900.46,341.78
335,112830.28,335.78
340,107876.89,328.28
345,107815.42,328.21
350,104442.78,323.04
355,104012.38,322.3
360,98970.96,314.42
365,100248.36,316.38
370,100587.89,316.95
375,98846.84,314.07
380,96368.21,310.17
385,100056.86,316.07
390,94351.89,306.96
395,94120.99,306.58
400,94596.37,307.39
405,94556.266,307.27
410,92586.72,304.01
415,92190.05,303.31
420,90986.12,301.32
425,90962.75,301.32
430,94174.33,306.44
435,89858.0,299.44
440,89617.83,298.99
445,95712.35,308.94
450,88819.016,297.69
455,92337.97,303.46
460,89038.66,298.12
465,89685.945,299.17
470,91256.51,301.67
475,89170.69,298.32
480,88443.445,297.14
485,86751.08,294.25
490,86805.83,294.31
495,92359.59,303.56
