iteration,trainRMSE
0,"[467.9393777286455, 467.07103494169775, 466.70287711208925, 466.60341515901035, 466.76804036375546, 466.9693583027122, 467.294992264421, 467.5879696888924, 467.8157847198006, 467.96298329003037, 468.0600354934527, 468.19177980443214]"
10,"[453.8811072766618, 414.1906649999421, 407.9559654257092, 407.3033461129721, 407.37718430371643, 407.4483141165058, 407.6024000033253, 407.756133957469, 407.9150612603555, 408.0128649466144, 408.02190282130005, 408.01878689116614]"
20,"[445.62424265020104, 388.87923704954534, 387.551749656883, 387.1569702962945, 387.2527059389611, 387.32926390033015, 387.49098893923616, 387.64799501138856, 387.8049099438788, 387.90167453859186, 387.91288831832054, 387.9114737027343]"
30,"[441.57896251616575, 366.07484221107995, 363.2603825171966, 362.7483325542934, 362.8029150205568, 362.8643603524303, 363.0236800310349, 363.18510234848213, 363.3546827521486, 363.4618516413799, 363.4890825083088, 363.51464455486916]"
40,"[433.3588122084311, 344.51357792494815, 338.96895499653806, 338.02790610626164, 337.94473382020647, 337.9058231560012, 337.98376167807237, 338.0834083810195, 338.20008198404554, 338.26793171663235, 338.2644609901, 338.28568124094255]"
50,"[420.5441285558404, 323.2652017633536, 317.39516247366936, 316.30540323526867, 316.13093978190864, 316.08032977322546, 316.1149015785576, 316.1756419191333, 316.27925333459217, 316.3537945087498, 316.38493304873555, 316.5157232537153]"
60,"[409.01231630348406, 302.6784667613824, 297.981215244278, 297.0812690977037, 296.7702909816424, 296.5107840961583, 296.4456039454809, 296.4802124161066, 296.56577878781894, 296.6423649373645, 296.70305674080424, 296.8938636504683]"
70,"[388.6576397981159, 280.7963578068489, 278.631132952565, 278.6534454041455, 278.5996793268798, 278.31905061003266, 278.1728974986508, 278.14506675062523, 278.2238190102025, 278.31106104707175, 278.3886702791399, 278.5531190054622]"
80,"[376.8892041568607, 266.34100160326244, 260.6283956392798, 260.3579617218907, 261.1756848772752, 261.8176863059428, 262.46066884687895, 262.79152698538087, 263.1235632362199, 263.0249769152688, 263.27464684476786, 263.62555745501015]"
90,"[367.0443112152476, 256.93747966640393, 250.89841109864807, 250.71817049878567, 251.54402903631495, 251.700449244904, 251.66438057059324, 251.29970164945178, 251.5138361150999, 251.4753234661647, 251.55790531042172, 251.94394790163173]"
100,"[351.40643118677315, 241.8420283084667, 239.40814910570938, 239.5071854405627, 240.2101733352925, 240.47043122613044, 240.85189299492262, 240.51250142661777, 240.81061291047928, 240.97344843115633, 241.41102075871123, 241.89907158916841]"
