iteration,trainLoss,trainRMSE-avg
0,218476.2,467.41
10,170007.86,412.12
20,154343.42,392.54
30,137327.98,369.95
40,120853.484,346.65
50,106857.35,325.63
60,94988.38,306.65
70,83747.93,287.79
80,75053.32,272.13
90,69410.75,261.52
100,63408.348,249.94
110,59922.1,243.06
120,57762.695,238.84
130,56811.992,237.11
140,54927.32,233.18
150,52842.62,228.68
160,51500.4,225.82
170,51457.957,225.85
180,50344.363,223.22
190,49199.21,220.62
200,49073.598,220.49
210,47960.273,217.85
220,48334.02,218.77
230,47089.27,215.97
240,47660.45,217.46
250,47067.387,216.0
260,46903.7,215.64
270,44592.965,210.17
280,45533.773,212.45
290,43439.348,207.43
300,43759.902,208.2
310,43020.203,206.58
320,41925.21,203.76
330,42986.902,206.45
340,41195.156,202.15
350,40610.562,200.77
360,39492.832,197.94
370,42986.02,206.88
380,39018.496,196.79
390,39658.94,198.22
400,39569.395,198.03
410,39560.543,197.98
420,37885.35,193.79
430,40490.656,200.33
440,43754.207,208.61
450,43344.19,207.65
460,39587.03,198.15
470,36920.598,191.38
480,35342.203,187.2
490,40687.266,200.76
500,37593.023,193.24
510,40037.68,199.2
520,35995.38,188.93
530,43342.395,207.57
540,46055.105,214.0
550,37514.41,192.9
560,36644.395,190.21
570,36473.164,189.92
580,36482.285,190.09
590,35512.195,187.53
600,34937.242,185.7
610,35310.645,187.06
620,35024.71,186.13
630,34002.85,183.62
640,35543.59,187.61
650,44789.254,210.59
660,35426.67,187.17
670,35623.96,187.69
680,39152.992,196.94
690,37150.91,191.81
700,35250.926,186.36
710,36867.938,190.45
720,34113.59,183.49
730,34500.973,184.46
740,35777.895,188.19
750,40062.695,198.84
760,31814.678,177.35
770,31380.502,176.25
780,33942.117,183.03
790,30400.045,173.43
800,33255.88,181.25
810,35818.285,188.19
820,31883.096,177.46
830,28552.299,168.09
840,29235.598,170.02
850,30163.447,172.73
860,26473.705,161.91
870,50582.234,223.78
880,33155.85,181.13
890,29763.621,171.71
900,37913.375,193.73
910,33500.363,182.05
920,28275.457,167.28
930,40216.023,199.42
940,35544.332,187.68
950,29782.018,171.77
960,29527.455,171.04
970,29616.305,171.22
980,26723.273,162.73
990,26876.219,163.29
