iteration,trainRMSE
0,"[256.59534038946595, 257.1890877016304, 257.5072051470183, 257.7155475335639, 257.8411776603335, 257.9309361858846, 257.9741534089874, 258.01998009030757, 257.0806487571313, 257.0823362948125, 257.0859620437358, 257.0875872752332]"
10,"[208.23757152629238, 206.99587793199464, 206.8615946286557, 206.91339098024153, 206.98119652049635, 207.06025070977316, 207.10989176856035, 207.17111316280184, 206.14265886410814, 206.152384879271, 206.15395216497694, 206.15398810837272]"
20,"[195.85788626001025, 194.9842811587697, 194.90669899620522, 194.96430016623052, 195.02604725550864, 195.09753573041172, 195.14099310121105, 195.1994754328961, 194.1416363215588, 194.14949496868732, 194.14744781394919, 194.1474478728452]"
30,"[183.48381742526178, 182.65111233847657, 182.57350783852226, 182.6242079817709, 182.67486246371564, 182.7356419814064, 182.770832119471, 182.82548015638065, 181.7362776797478, 181.74173310031327, 181.73513704755268, 181.7351370620089]"
40,"[171.4996880075103, 170.60312296135433, 170.50711087083326, 170.54599748848437, 170.5818433017839, 170.6285234976411, 170.6529868929783, 170.70231123479638, 169.58328694276602, 169.58566026495467, 169.57338170083338, 169.57338160930615]"
50,"[160.45489172205157, 159.66567129113986, 159.57484240984738, 159.60207759008483, 159.61941273988367, 159.64789191190076, 159.6586132721104, 159.70060490890884, 158.56002193675198, 158.5585027105987, 158.53928708779182, 158.5392863842038]"
60,"[151.46243549368037, 150.99596727340827, 150.93927876489036, 150.9553196838998, 150.95013275526907, 150.95579452238297, 150.94945673926736, 150.9815595827471, 149.83890780052, 149.8326509544403, 149.80533974516706, 149.80533690432463]"
70,"[146.2395686223246, 146.03185306908583, 145.99724369475007, 145.99646313716048, 145.96411584493742, 145.94226741713848, 145.91574580320108, 145.93505555651384, 144.82528521271647, 144.81354381451138, 144.77738486010657, 144.77736266605316]"
80,"[145.337735926563, 145.4302355571659, 145.34456939371287, 145.20235069370338, 144.98131428861154, 144.7895984447995, 144.6680083940815, 144.66815503015476, 143.60737021373188, 143.60861091990503, 143.58089248395, 143.59216538949562]"
90,"[144.27922974698535, 144.4373939677125, 144.29602809043456, 144.19072299287404, 144.1124464525802, 144.17273176708707, 144.37546526124123, 144.66118149207503, 143.76075727898046, 143.75450386827282, 143.5932820922352, 143.469718828944]"
100,"[144.17895884876643, 144.75110936974437, 144.70525497997622, 144.59730427643052, 144.77582926607613, 145.08780369262178, 145.26086997638055, 145.34626842339415, 144.2711075083895, 144.26082872613125, 144.22307763870128, 144.2237043529389]"
110,"[142.12058949109914, 143.0912403350481, 143.05242438472996, 142.92073544816836, 142.90861070413612, 142.959421742993, 143.0312973435948, 143.21840036032324, 142.36836680587103, 142.70229369715395, 142.8933902123659, 142.99307458703365]"
120,"[139.70402887680237, 141.21112198071899, 141.52577600621325, 141.51736703167805, 141.37781212125194, 141.32792910110646, 141.37375847101174, 141.54831555464952, 140.52253192656457, 140.61789817368623, 140.6954595904663, 140.8069185941752]"
130,"[136.07721339883324, 136.7940741564782, 137.16459481105295, 137.35705319078772, 137.5855610399868, 137.94849330586274, 138.25707007448608, 138.5024753070607, 137.42176887615557, 137.6818843117645, 137.9815487731631, 138.28408383663566]"
140,"[131.83422267222576, 132.94219637097112, 134.017652644479, 134.35671963490017, 134.2500614053074, 134.42193746739113, 134.76662368889544, 135.16639035715042, 134.0155733096494, 134.23157589203322, 134.40997905327237, 134.54894893562408]"
150,"[126.08004187714182, 127.6825127880179, 128.55749341551964, 128.90569810417867, 129.67410115085048, 130.83273178744648, 132.0243671066583, 133.1272604416983, 132.56638785513522, 132.95249079548606, 133.15781057011623, 133.27081798599065]"
160,"[123.16725127466955, 124.17794994828452, 123.254640670343, 122.48582736169672, 123.68775845718828, 126.09443937126257, 128.68443392036764, 130.89412603929378, 131.12758427493063, 132.02971501594624, 132.42256112409154, 132.55257100700328]"
170,"[116.3743328943408, 116.56217741840173, 113.35550966969515, 110.2217635564552, 110.88353049350609, 115.65256905395118, 121.4013016404066, 125.92589535458971, 126.70816864365705, 127.61286314334755, 127.81064958394829, 127.77461936404141]"
180,"[108.43845559285495, 112.76222902817197, 111.44011888069429, 106.51432683261939, 104.90636340667336, 108.19976006698225, 114.82832228280688, 120.93486909906726, 122.42096524242527, 123.97944702421788, 125.39423088705817, 126.38159105152755]"
190,"[103.30215991930957, 108.1170345756746, 107.70357225814037, 104.11060308212625, 102.30000253065472, 104.78869745892578, 111.65407506204764, 118.9702981514651, 121.84344676727949, 124.1941438479447, 126.14408135114296, 127.37629493579107]"
200,"[103.37986609970488, 110.78034516416079, 114.29775304232126, 113.92464289566603, 112.58080430827788, 111.19461185613683, 111.50389170600592, 115.1075293586047, 119.1493925366367, 125.13829364886845, 127.96773676279346, 127.55573661300303]"
210,"[101.06391829289414, 105.68781283783078, 105.58496467919798, 103.17046426269633, 101.55547095919944, 101.99220065800417, 105.2807030319969, 110.28545934319258, 114.48948330594459, 120.23102612750094, 124.03704906531047, 126.49029488715917]"
220,"[99.19371349968657, 101.25454524596486, 102.193834626985, 101.9545258643626, 102.66740103245003, 104.56676332460722, 106.58010186781533, 107.80599137451082, 106.26986128866957, 106.78261085174626, 108.11698526622872, 110.61840347555551]"
230,"[97.70129501323792, 99.74090061503632, 99.02960325821243, 97.88312305371548, 99.85347245900347, 102.7429746501872, 105.15566297311793, 106.3680043145103, 105.343782871935, 105.15153217517812, 105.7215196243788, 108.67492598384781]"
240,"[94.36943217945108, 97.32598264657828, 99.27440913340268, 99.13890137892736, 99.31051672851927, 100.80963492649575, 102.86387917875544, 104.52935901749002, 103.63137393051582, 103.03944790414745, 101.75615959812043, 101.88494730056804]"
250,"[91.43935876503741, 94.87694467820585, 95.5600456285839, 95.27947390951768, 95.72928809815019, 96.99371907508234, 98.01470090750061, 99.196182062108, 98.20043709018512, 99.3434933702802, 100.77185713432137, 102.8553984562872]"
260,"[89.6481005756361, 94.07333106048868, 94.94774283637814, 93.71820005962559, 92.89873752054604, 94.60977323724235, 96.02740624562786, 97.20195617872388, 96.52812406753142, 97.31706524736961, 98.05400584995407, 98.91661268903691]"
270,"[87.9292552308921, 92.52993994613551, 93.89040944656863, 92.60735663387972, 91.58114094512486, 93.08867875768335, 94.2230020587689, 94.6381959676981, 93.36600965256216, 94.35161480860452, 95.13494663071202, 95.80581348944605]"
280,"[88.29980049283745, 92.90136011579386, 94.67178470099407, 93.69527930108185, 93.81850652960615, 96.96753902864404, 99.53442069216636, 101.674584292676, 99.96515020125834, 99.50435842863149, 98.27578895851464, 97.49722878170795]"
