iteration,trainLoss,trainRMSE-avg
0,66268.414,257.43
10,42778.273,206.83
20,37953.004,194.81
30,33285.117,182.44
40,29015.05,170.34
50,25391.05,159.34
60,22687.82,150.62
70,21200.457,145.6
80,20900.6,144.57
90,20763.016,144.09
100,20921.365,144.64
110,20408.066,142.85
120,19887.102,141.02
130,18931.312,137.59
140,17978.629,134.08
150,17098.018,130.74
160,16284.479,127.55
170,14450.135,120.02
180,13401.769,115.52
190,12939.936,113.38
200,13519.37,116.05
210,12174.458,109.99
220,11001.187,104.83
230,10577.372,102.78
240,10141.04,100.66
250,9487.066,97.36
260,9094.144,95.33
270,8702.309,93.26
280,9306.975,96.4
290,8457.872,91.93
300,8437.525,91.83
310,8582.328,92.61
320,8578.506,92.54
330,8202.154,90.53
340,7774.864,88.14
350,7578.1294,87.02
360,7210.3486,84.88
370,7455.9966,86.31
380,7220.24,84.94
390,7006.696,83.64
400,6578.0537,81.06
410,6433.1846,80.17
420,6160.669,78.46
430,5918.746,76.9
440,5897.0986,76.74
450,6083.4873,77.95
460,5402.155,73.48
470,5386.4434,73.37
480,5251.4917,72.45
490,5547.723,74.43
500,5074.8003,71.22
510,4880.121,69.84
520,4696.32,68.52
530,4564.156,67.55
540,5786.217,76.02
550,4585.7,67.71
560,5506.5137,74.01
570,5507.4463,74.17
580,4722.8374,68.71
590,4410.4976,66.4
600,4199.9014,64.79
610,4102.0,64.03
620,3966.2817,62.96
630,4040.1492,63.54
640,4017.2007,63.37
650,4075.653,63.82
660,3801.0845,61.63
670,3651.2368,60.4
680,3662.0261,60.49
690,3604.966,60.01
700,3767.493,61.36
710,3664.857,60.51
720,3684.6787,60.68
730,3620.5598,60.15
740,3486.57,59.01
750,3287.317,57.3
760,3353.6072,57.89
770,3490.1262,59.05
780,3481.969,58.96
790,3628.345,60.19
800,3345.2493,57.81
810,3111.4912,55.73
820,3337.475,57.74
830,3218.884,56.71
840,3144.9128,56.03
850,3224.3665,56.76
860,2935.246,54.12
870,2886.04,53.67
880,3045.4236,55.14
890,3684.2117,60.65
900,2990.2043,54.64
910,3112.6665,55.77
920,2793.607,52.8
930,3009.2227,54.83
940,2926.9595,54.06
950,2724.867,52.15
960,2784.539,52.74
970,2991.9045,54.64
980,2711.2112,52.03
990,2674.563,51.68
