iteration,trainLoss,trainRMSE-avg
0,305457.56,552.68
10,261008.39,510.89
20,243758.78,493.72
30,226571.92,475.99
40,208583.31,456.71
50,190136.0,436.04
60,171750.77,414.42
70,153526.73,391.82
80,134620.52,366.9
90,122531.89,350.04
100,109117.72,330.32
110,97043.62,311.52
120,85963.11,293.18
130,77806.234,278.89
140,72885.86,269.84
150,70185.7,264.72
160,66304.79,257.13
170,64162.656,252.83
180,62180.99,248.79
190,62651.523,249.56
200,58694.01,241.63
210,58026.22,240.36
220,55731.484,235.86
230,55218.47,234.5
240,57935.984,239.74
250,56194.21,236.62
260,52057.31,227.92
270,51342.383,226.19
280,50136.35,223.42
290,48034.355,218.83
300,45229.656,212.37
310,48835.47,220.83
320,47925.64,218.44
330,52380.75,227.67
340,47686.125,217.6
350,43365.1,208.08
360,42996.742,206.98
370,41622.598,203.83
380,40741.13,201.47
390,42868.22,206.43
400,41810.402,204.16
410,41492.77,203.36
420,49724.535,221.09
430,38097.945,195.06
440,39051.945,197.41
450,36809.5,191.74
460,35320.383,187.85
470,35894.746,189.36
480,36026.832,189.59
490,35613.516,188.51
500,33450.125,182.81
510,35311.28,187.75
520,33580.383,183.13
530,32446.334,180.07
540,32535.645,180.28
550,36751.32,191.32
560,43076.035,206.54
570,35472.348,187.99
580,32226.928,179.45
590,34783.05,186.3
600,42101.77,204.47
610,42290.96,204.36
620,43120.234,206.8
630,33689.42,183.43
640,32258.057,179.53
650,43729.473,207.33
660,33622.95,183.16
670,30700.406,175.16
680,30038.943,173.27
690,30290.85,174.0
700,32911.395,181.26
710,31365.648,177.05
720,30853.701,175.61
730,29670.63,172.21
740,28855.408,169.81
750,28714.074,169.42
760,27388.11,165.44
770,27281.168,165.14
780,26981.621,164.2
790,27298.717,165.19
800,26328.836,162.19
810,26550.137,162.9
820,25295.398,158.96
830,25684.771,160.22
840,25627.758,160.02
850,25900.008,160.9
860,24921.55,157.79
870,25794.309,160.57
880,24149.305,155.31
890,24919.117,157.81
900,23944.816,154.65
910,24873.121,157.67
920,23785.648,154.14
930,24677.71,157.06
940,24642.623,156.92
950,26091.43,161.47
960,31877.576,178.21
970,33510.43,182.54
980,26917.668,163.96
990,24569.014,156.68
