0,trainLoss,trainRMSE-avg,testRMSE-avg
1,122216.7,132.9314,172.9709
2,86433.720000000001,132.91730000000001,172.9374
3,64534.830000000002,132.99010000000001,172.8193
4,55182.0,133.0479,172.91489999999999
5,52133.129999999997,133.0556,172.90180000000001
6,51101.379999999997,133.03440000000001,172.94409999999999
7,50681.290000000001,133.01150000000001,172.96809999999999
8,50474.860000000001,133.00389999999999,172.9744
9,50358.669999999998,132.99940000000001,172.99209999999999
