0,trainLoss,trainRMSE-avg,testRMSE-avg
1,244271.98999999999,222.917,141.92850000000001
2,154299.32999999999,222.94200000000001,141.94880000000001
3,115695.17999999999,222.9615,142.0564
4,101244.77,222.9819,142.042
5,94978.339999999997,222.99090000000001,142.0446
6,91340.479999999996,223.005,142.05260000000001
7,88806.660000000003,223.0153,142.14609999999999
8,86866.190000000002,223.0301,142.15520000000001
9,85309.240000000005,223.03229999999999,142.22020000000001
