0,trainLoss,trainRMSE-avg,testRMSE-avg
1,294788.22,230.9123,201.6521
2,172271.88,230.9305,201.7037
3,130051.07,230.9766,201.7983
4,118924.55,230.9702,201.7474
5,115158.91,230.9906,201.7628
6,113410.61,231.0061,201.7991
7,112420.12,230.9911,201.7355
8,111795.52,230.9959,201.7157
9,111375.5,230.9973,201.7068
