iteration,trainRMSE
0,"[674.144137837634, 674.0960716341799, 673.9796735427581, 673.2380636238346, 672.3388073700373, 672.2443251550218, 671.4789094208792, 671.0782844933966, 670.4322050311348, 669.5197121443906, 668.8685950439709, 668.6737625711156]"
10,"[674.144137837634, 674.0960716341799, 673.9796735427581, 673.2380636238346, 672.3388073700373, 672.2443251550218, 671.4789094208792, 671.0782844933966, 670.4322050311348, 669.5197121443906, 668.8685950439709, 668.6737625711156]"
20,"[674.144137837634, 674.0960716341799, 673.9796735427581, 673.2380636238346, 672.3388073700373, 672.2443251550218, 671.4789094208792, 671.0782844933966, 670.4322050311348, 669.5197121443906, 668.8685950439709, 668.6737625711156]"
30,"[674.144137837634, 674.0960716341799, 673.9796735427581, 673.2380636238346, 672.3388073700373, 672.2443251550218, 671.4789094208792, 671.0782844933966, 670.4322050311348, 669.5197121443906, 668.8685950439709, 668.6737625711156]"
40,"[674.144137837634, 674.0960716341799, 673.9796735427581, 673.2380636238346, 672.3388073700373, 672.2443251550218, 671.4789094208792, 671.0782844933966, 670.4322050311348, 669.5197121443906, 668.8685950439709, 668.6737625711156]"
50,"[674.144137837634, 674.0960716341799, 673.9796735427581, 673.2380636238346, 672.3388073700373, 672.2443251550218, 671.4789094208792, 671.0782844933966, 670.4322050311348, 669.5197121443906, 668.8685950439709, 668.6737625711156]"
60,"[674.144137837634, 674.0960716341799, 673.9796735427581, 673.2380636238346, 672.3388073700373, 672.2443251550218, 671.4789094208792, 671.0782844933966, 670.4322050311348, 669.5197121443906, 668.8685950439709, 668.6737625711156]"
70,"[674.144137837634, 674.0960716341799, 673.9796735427581, 673.2380636238346, 672.3388073700373, 672.2443251550218, 671.4789094208792, 671.0782844933966, 670.4322050311348, 669.5197121443906, 668.8685950439709, 668.6737625711156]"
80,"[674.144137837634, 674.0960716341799, 673.9796735427581, 673.2380636238346, 672.3388073700373, 672.2443251550218, 671.4789094208792, 671.0782844933966, 670.4322050311348, 669.5197121443906, 668.8685950439709, 668.6737625711156]"
90,"[674.144137837634, 674.0960716341799, 673.9796735427581, 673.2380636238346, 672.3388073700373, 672.2443251550218, 671.4789094208792, 671.0782844933966, 670.4322050311348, 669.5197121443906, 668.8685950439709, 668.6737625711156]"
