iteration,trainRMSE
0,"[547.1290799230255, 546.8242695098695, 548.0388908797378, 547.9274693158744, 547.6308023738341, 547.252212491587, 546.8541031350536, 546.7463058550334, 546.9103820973424, 547.2862616199683, 547.7650877800293, 548.1945813187056]"
10,"[387.4049503733104, 363.7135860529448, 361.50015012974734, 361.5918399254982, 361.95857339276364, 362.38430873943577, 362.72086668572007, 362.98285551014476, 363.292696557021, 363.524705831559, 363.53567388135247, 363.5867396469688]"
20,"[345.76532451007074, 332.2503521990326, 331.37252257342743, 331.780045074337, 332.330724199801, 332.8103631526434, 333.13327800700716, 333.4750639629516, 333.70146759148963, 333.8787188194441, 333.97511544067333, 334.2230806372254]"
30,"[314.91599510278274, 303.5535012270853, 303.99922569290374, 305.03314035591586, 306.1484881321323, 306.81413479788586, 307.14328751492224, 307.38890022568125, 307.5622921046007, 307.76766511625704, 307.999583278398, 308.4269267441903]"
40,"[287.0100776566562, 276.50558628144205, 280.6771390534641, 284.2812356920745, 286.0785897769129, 287.01939404757655, 287.35440042642824, 287.60103760027636, 287.75424690293096, 287.97274866268515, 288.1393292628995, 288.6650947854489]"
50,"[264.013341195356, 252.3876589935669, 257.0167680297066, 264.1517237023455, 269.68651140665264, 273.0056144080975, 274.2478058600974, 274.8574831266959, 275.27304392824334, 275.5594886005952, 276.03137172174246, 276.80064200662054]"
60,"[251.98017711923265, 240.74256233415258, 243.34400207711195, 250.9703713629462, 259.413090320472, 266.0212319202598, 269.6648889014687, 271.4687892261496, 272.57024644619725, 273.3020569535736, 273.819936355655, 274.5955685866944]"
70,"[244.51955063568195, 232.79741981702625, 232.71838178731, 237.69867327394962, 246.15799290582504, 255.1577811405319, 261.4976027368457, 265.3601172271071, 267.4869701834921, 268.8041683405871, 269.4965148393831, 270.29463514526026]"
80,"[241.7852001150071, 229.7442866103661, 226.113017038528, 225.3398065509063, 227.9409589031843, 235.04803887095883, 245.24741651510774, 256.78355365325507, 266.9344362882658, 274.2027915780078, 277.28896551787375, 278.4776166822126]"
90,"[240.35266058020082, 232.54124932640485, 231.62652451762332, 231.6279914981956, 232.4681045699627, 236.60851874722118, 243.22613988601006, 250.44903345416867, 256.4260368306221, 262.4484239026105, 267.65635109601664, 272.2709061486484]"
100,"[231.8799347856427, 221.14799375585056, 220.1145752333777, 222.57500163310888, 228.4648796839349, 236.93377597755608, 244.40583342501134, 250.0800877476994, 253.37236680901245, 256.2114336361876, 259.46512339436083, 263.6095717292514]"
110,"[236.1833478843061, 230.13495721435302, 225.0197456581858, 223.33969480431207, 225.04266969748312, 231.41454961628855, 238.8739645824898, 243.51836504380438, 245.77685845350743, 248.37410998817657, 253.92192481853684, 262.9666577466601]"
120,"[235.52998916591977, 220.87851465070338, 215.6076584678229, 213.97744318292868, 215.5979462582918, 221.68839429715467, 230.4406527169504, 239.35718427921597, 246.04343187538632, 251.5269958579016, 257.3784074901889, 263.63335985415745]"
130,"[225.75542672684537, 212.3042048836766, 206.95287170711805, 206.82766165380752, 210.32988236228357, 216.52352997128486, 220.99629854814287, 224.38910771472896, 225.46392264230028, 228.22399724735038, 236.05501307004417, 249.16005383785637]"
140,"[222.8976828721086, 208.67069395209253, 202.7925890212503, 201.91039045166417, 204.38411323127036, 209.45561594307426, 213.44171796479398, 215.39356743395908, 216.8921681335321, 222.1852833153097, 232.13777678406495, 247.53678773279267]"
150,"[218.73067025067007, 206.5862270670637, 204.64774384279738, 205.76708812394156, 209.86842594344398, 219.80399847394835, 235.44793140305407, 244.95171235204202, 239.99339131479056, 227.85186091720576, 219.28734302516227, 229.73938201641587]"
160,"[217.8049153513719, 205.8267422625657, 201.07780938352693, 199.37925876524434, 200.96343901948907, 206.20680544205536, 213.0262210346154, 218.27069086110643, 223.02915673310932, 229.9215434697065, 240.19189215656377, 253.5244050903507]"
170,"[215.95052444153498, 201.93382934598378, 197.56288708367006, 196.63144706953986, 198.68009799306404, 204.16180952513037, 209.6463222578471, 215.8470743592357, 220.21282077055494, 220.85692726213125, 223.30260340478355, 233.02951377018272]"
180,"[213.40600185788773, 199.19080838634179, 195.49301409865564, 194.79279082288454, 197.2088578575748, 203.42966246760798, 208.67381772391585, 209.39810066914146, 205.22746693869746, 202.106444718198, 206.5834158491625, 222.61896703819514]"
190,"[212.35662359610825, 200.7588255498615, 198.24323466915033, 200.42163900461378, 206.29576008554076, 216.3216857838198, 225.41895758409643, 228.2013848151856, 221.28447572812075, 211.9016099869152, 212.1001801259514, 231.62896242474463]"
