iteration,trainRMSE
0,"[380.9007786498723, 380.78568378521146, 380.5454925997907, 380.4312077722836, 380.3146235000634, 380.2311677221621, 380.17196565478724, 380.1294288135269, 380.07264802074747, 379.98812879729815, 379.8055182987614, 379.5657343090956]"
10,"[359.1398302100759, 315.3617863857878, 311.513327545613, 311.609158507695, 311.6020762253577, 311.662526381258, 311.70609171572227, 311.7598058162907, 311.80051297905214, 311.79377197732714, 311.70951286385247, 311.5994922694428]"
20,"[348.15070921465, 294.47108881262926, 295.8263496409316, 296.6810754131003, 297.1025743942064, 297.4615732033138, 297.7541453024753, 297.92393743742326, 298.16065121264114, 298.415668748173, 298.48902696700435, 298.4745235081554]"
30,"[337.9785387911688, 280.375870626567, 280.0520919083791, 282.6535018726896, 284.1901525475996, 285.5089091330687, 286.42116040341847, 287.1632730069544, 287.78597601935445, 288.40223156322, 288.91222392653395, 289.2329817079685]"
40,"[325.8824317292493, 269.30036462694244, 268.9681796689872, 271.43636530899977, 273.5900710634577, 275.5855783553573, 277.32394372212764, 278.9426363464678, 280.54319289858023, 282.46864162197505, 284.08056480780823, 285.4463601125543]"
50,"[319.2773085097676, 265.95552163680264, 262.60235892091083, 262.19466153658453, 261.114487110841, 261.98985205926675, 264.01932496253824, 267.0529486326344, 271.0859247761523, 275.25697996906644, 279.3003955119395, 283.1275235189047]"
60,"[313.77858034437287, 259.83281420731873, 255.9758869342722, 254.22684858288244, 252.57481562534264, 252.96097906652267, 254.58579451838506, 257.170346254529, 261.3175198636956, 266.5203219283009, 272.1312588668309, 278.10958784672806]"
70,"[309.601969386223, 255.56988504171616, 253.75542035927964, 252.73420852228438, 250.32870469266814, 249.8220495376032, 250.39944940293455, 252.05397338308114, 255.92920788456945, 261.5934219496919, 267.71758618762647, 274.78798700497305]"
80,"[306.2726120707027, 249.57346617099, 246.22902599412507, 245.83880768759153, 243.15893685039092, 242.08510375431618, 242.33049894977955, 243.37506482918303, 247.49051516673435, 253.32725582989102, 260.13706997134034, 268.0792935264337]"
90,"[302.3929302928151, 246.35172968905403, 242.57753595374675, 242.5793988421374, 241.04460341374616, 238.64295875059025, 237.35736227270036, 237.00110539114638, 239.5564978809367, 245.1440326430279, 252.15201666156247, 260.8763175010411]"
100,"[297.2201932257398, 241.79351038909417, 235.66560975296858, 234.51881469188083, 232.0699590347571, 230.58495323111134, 229.79925223478946, 230.223682648637, 233.1354436366943, 237.9714931242639, 244.59746017909453, 253.52891913292095]"
110,"[292.80278923572456, 232.2135509765747, 226.67819802913613, 227.89725208340963, 229.62451491052911, 232.95780184874505, 236.7025741167238, 239.94051269078278, 243.90151780030007, 249.14885258371893, 256.71333126693446, 265.93753104829824]"
120,"[290.94315518662256, 236.15675768480742, 231.73474046130423, 233.38435271010906, 234.61729569349754, 235.5182974638933, 233.62689944777992, 231.4909738252779, 231.20063799844243, 234.20597133643776, 239.36829231367753, 247.68933117961586]"
130,"[288.03416518404265, 228.5161840316721, 220.51116007360628, 218.02646091225432, 217.30558166030588, 218.47704068704496, 219.84867130415827, 221.0588871922224, 223.88163900082677, 227.94269037527053, 234.61030542380962, 243.94516148823215]"
140,"[284.81445205111373, 223.68034743575654, 219.5587578237368, 222.65466113094365, 225.12097982106437, 228.37771658681484, 230.7376819921949, 231.64616553088158, 233.23272985598012, 236.15826711854533, 241.8642778922072, 249.54529810656223]"
150,"[282.7032816139762, 220.297587245309, 216.47380978029523, 217.34294948624813, 217.99530320650993, 220.660900698725, 225.29110076070813, 228.00980278123907, 232.79303854842084, 238.73416478436425, 245.37064197268586, 254.09997622684983]"
160,"[282.73494709864946, 222.02850933406125, 215.47112581333107, 214.73186773931852, 214.78340085452265, 215.79592868144925, 216.836462651281, 216.51361094431826, 217.80508957040712, 220.76048461655796, 226.9386587733326, 236.67955979666553]"
170,"[279.17916333426746, 218.70377514150246, 210.18011131095327, 208.38549839876063, 206.77535706319583, 206.7774738605064, 208.8645672297623, 210.18624201620048, 212.79635563375766, 217.10298872567708, 223.84224392432705, 234.12595976298283]"
180,"[277.13284153740955, 220.2220246622188, 210.4877662398074, 208.31114912098602, 207.39553047092073, 206.29343681470866, 205.53075446638132, 204.1285305988072, 204.93104927881836, 207.95929951024252, 212.68197313206858, 222.17931778242948]"
190,"[273.58105510439145, 215.4152282357713, 206.2152411858514, 203.6201048829925, 202.12147994358293, 201.22546600348446, 203.2538690205815, 203.37780196114784, 203.68323969770384, 205.00982107701213, 208.74519831863515, 216.20560193050912]"
200,"[270.44073078204804, 215.93874074037177, 208.68273155189513, 208.9063084526978, 210.82245233299608, 212.8548074108408, 215.2810065820303, 213.64292563861827, 210.33957838067192, 209.29858276153257, 208.3903831669347, 212.97558984863244]"
210,"[267.05385587575626, 207.5062622158739, 197.26641169823384, 194.19487325934466, 192.26550133393704, 192.85600975425749, 194.4899750368151, 194.45220358661072, 195.30017811788804, 197.9490455048617, 202.25946064819826, 210.54061424888258]"
220,"[264.059760493982, 202.5689604156343, 192.94638050791826, 190.90248018302415, 189.38418134758103, 189.15762250757044, 188.82849219379756, 189.1695359913863, 190.44726189720856, 194.00111984449998, 200.9618612055502, 212.97391573832118]"
230,"[261.71452837161, 200.4056601970063, 190.90830106738005, 188.68537012215825, 186.6048529221832, 185.91908323813576, 186.00883124523708, 185.58523062123598, 186.53983830507246, 189.25128136337656, 193.46252002936424, 203.94555764701295]"
240,"[259.4147998407762, 200.77424238690767, 191.77953554302562, 188.96058554816435, 188.6024718633932, 190.68015146435303, 192.01495617365057, 190.54432959352673, 187.71985676168407, 187.1530160682065, 188.805621883233, 197.2840430106463]"
250,"[259.7314484604572, 198.53444980448057, 189.7500173713796, 188.09002204807732, 186.88974328860007, 188.56354900231585, 191.30833192735665, 191.76518910014371, 191.69728419922586, 191.39965900645436, 192.4538945633612, 200.16532206786752]"
260,"[257.23463619699845, 199.47632381360538, 192.1710639000969, 190.00772613543606, 189.05572574321997, 189.6176808196442, 192.85296456051142, 191.66095706070934, 189.9639667123751, 189.71655259969307, 189.95462042285348, 198.83030576882857]"
270,"[254.9038440178148, 196.93880456843488, 187.03654223936047, 182.6678470923846, 180.98860104343944, 182.32912663477174, 184.95251992167732, 185.0281495955328, 183.50672952473286, 183.40093434836385, 183.03929597542924, 189.54729652774273]"
