0,trainLoss,trainRMSE-avg,testRMSE-avg
1,37686.95,86.8594,86.271
2,24194.06,86.9489,86.4219
3,21715.41,87.0222,86.6008
4,21129.17,87.029,86.6239
5,20875.12,87.0262,86.6061
6,20716.08,87.0185,86.6038
7,20589.63,87.0271,86.6344
8,20478.12,87.0259,86.648
9,20372.45,87.0268,86.6521
