iteration,trainLoss,trainRMSE-avg
0,144851.2,380.59
10,72132.12,268.47
20,65138.71,255.16
30,55620.395,235.76
40,51269.03,226.38
50,46288.457,215.12
60,45865.617,214.09
70,43736.6,209.06
80,40104.293,200.19
90,40040.47,199.85
100,38295.92,195.65
110,35328.02,187.93
120,35562.645,188.54
130,34089.766,184.58
140,31848.182,178.41
150,33498.363,182.71
160,30671.9,175.11
170,29325.533,171.22
180,30064.732,173.15
190,28676.5,169.32
200,26504.021,162.76
210,26250.848,161.99
220,25034.76,158.18
230,28132.121,167.67
240,27472.672,165.7
250,25650.535,160.1
260,23693.541,153.9
270,22164.074,148.84
280,21791.254,147.59
290,20081.102,141.63
300,19080.898,138.1
310,19140.295,138.32
320,19536.172,139.67
330,19674.023,140.25
340,17526.611,132.28
350,16699.258,129.15
360,15433.3955,124.09
370,15550.76,124.64
380,13875.959,117.7
390,12631.256,112.32
400,16445.922,128.22
410,17423.828,131.82
420,13348.714,115.44
430,12260.22,110.69
440,21088.729,145.13
450,16653.947,129.0
460,11847.49,108.73
470,10900.585,104.27
480,9712.189,98.49
490,9604.877,97.97
500,10157.983,100.56
510,9019.154,94.91
520,11595.311,107.49
530,8075.4624,89.81
540,7451.9497,86.16
550,15724.522,124.73
560,10512.111,101.97
570,7343.285,85.53
580,6167.1807,78.43
590,5689.3354,75.31
600,14262.329,119.17
610,6055.9204,77.69
620,5297.1826,72.73
630,5356.454,73.16
640,4170.182,64.49
650,4025.177,63.38
660,4752.877,68.87
670,10202.496,100.58
680,4462.102,66.73
690,3127.2856,55.8
700,3076.6384,55.34
710,4112.984,64.05
720,3280.6543,57.12
730,3037.7253,54.96
740,2892.4426,53.65
750,3809.8564,61.6
760,3034.048,54.91
770,3622.1077,60.07
780,2469.7131,49.56
790,2782.4932,52.65
800,1972.0802,44.26
810,4008.0605,62.69
820,1914.0385,43.64
830,1486.8424,38.4
840,1373.9707,36.95
850,1194.5724,34.2
860,2003.1257,43.98
870,1240.3065,34.95
880,1772.4244,41.5
890,1089.5568,32.91
900,1549.1951,39.26
910,1440.1929,37.71
920,1459.3619,37.97
930,2041.4044,45.05
940,7805.037,87.95
950,4456.684,66.18
960,1885.0182,43.23
970,1851.224,42.79
980,1683.6321,40.77
990,1168.211,33.89
