iteration,trainLoss,trainRMSE-avg
0,3777.1755,61.46
10,786.595,28.04
20,729.2921,26.94
30,717.5413,26.7
40,710.4769,26.56
50,704.3154,26.44
60,697.18555,26.31
70,687.68823,26.13
80,678.6093,25.96
90,663.1421,25.66
100,662.94714,25.65
110,643.21655,25.28
120,641.1787,25.23
130,661.52136,25.62
140,632.87744,25.07
150,618.42413,24.79
160,609.424,24.61
170,586.36584,24.14
180,569.9084,23.82
190,587.05914,24.15
200,559.2818,23.59
210,550.9437,23.41
220,531.7547,23.01
230,541.4822,23.21
240,546.28485,23.32
250,515.8227,22.66
260,507.85507,22.49
270,496.70746,22.24
280,489.29892,22.07
290,482.85367,21.92
300,483.74466,21.94
310,461.1962,21.43
320,476.6033,21.79
330,482.1032,21.88
340,458.44995,21.36
350,439.53265,20.93
360,417.23834,20.39
370,410.6942,20.22
380,398.6716,19.93
390,419.28128,20.44
400,418.976,20.43
410,419.248,20.45
420,398.1651,19.92
430,385.24533,19.59
440,371.33084,19.24
450,372.5541,19.27
460,371.1729,19.24
470,382.79456,19.53
480,356.60327,18.86
490,351.7012,18.73
500,346.87854,18.6
510,367.56235,19.15
520,338.3894,18.37
530,345.81662,18.57
540,344.6786,18.55
550,324.95023,18.01
560,329.2263,18.13
570,326.6601,18.06
580,314.9292,17.73
590,314.77502,17.72
600,309.94348,17.59
610,309.48602,17.57
620,308.25085,17.54
630,300.24368,17.31
640,379.25616,19.4
650,321.3562,17.91
660,298.0696,17.25
670,289.91132,17.01
680,294.73434,17.15
690,290.6092,17.03
700,280.61874,16.74
710,280.57132,16.73
720,284.19553,16.84
730,277.4286,16.64
740,281.52197,16.76
750,268.70657,16.38
760,263.5282,16.22
770,266.38617,16.31
780,286.6592,16.92
790,275.3739,16.58
800,261.2805,16.15
810,261.08148,16.15
820,256.30032,16.0
830,259.91733,16.11
840,254.38165,15.94
850,258.25232,16.06
860,252.93697,15.89
870,248.14395,15.74
880,258.00235,16.05
890,250.91898,15.83
900,247.34166,15.71
910,248.86266,15.76
920,241.77898,15.54
930,235.72873,15.34
940,239.72084,15.47
950,227.06181,15.05
960,243.24182,15.58
970,243.46967,15.59
980,250.3298,15.81
990,252.4984,15.87
