iteration,trainLoss,trainRMSE-avg
0,305504.1,552.72
30,279001.44,528.21
60,239853.48,489.75
90,192427.5,438.66
120,147070.88,383.5
150,115296.94,339.55
180,76890.445,277.17
210,63327.633,251.37
240,60778.55,245.54
270,50193.05,223.24
300,42955.414,206.9
330,38285.203,195.51
360,40631.67,200.83
390,33417.9,182.77
420,30442.361,174.43
450,29205.832,170.82
480,29525.451,171.78
510,31957.537,178.6
540,27677.613,166.26
570,27106.174,164.52
600,25972.396,161.03
630,27980.443,167.08
660,24486.389,156.34
690,29039.81,170.09
720,20519.855,143.19
750,19094.822,138.14
780,17682.213,132.96
810,18280.22,135.17
840,17280.84,131.44
870,16602.5,128.83
900,17493.172,132.23
930,16067.689,126.73
960,14263.564,119.41
990,14863.169,121.9
1020,13111.295,114.47
1050,19849.844,140.53
1080,13947.365,118.0
1110,12687.129,112.6
1140,12212.903,110.49
1170,12875.095,113.36
1200,10739.713,103.57
1230,10643.05,103.12
1260,10089.212,100.4
1290,9630.693,98.08
1320,9171.444,95.69
1350,9093.871,95.3
1380,9746.623,98.67
1410,10740.075,103.6
1440,9968.694,99.79
1470,9344.529,96.62
1500,8322.264,91.15
1530,8723.002,93.34
1560,8246.551,90.75
1590,8204.7705,90.51
1620,8502.219,92.16
1650,8169.558,90.33
1680,8551.679,92.42
1710,7603.845,87.14
1740,8120.4634,90.04
1770,9358.442,96.69
1800,7395.1074,85.93
1830,7530.8833,86.73
1860,9071.657,95.13
1890,6949.514,83.29
1920,6930.7437,83.17
1950,7323.9814,85.55
1980,6470.762,80.36
2010,8267.494,90.83
2040,7856.312,88.56
2070,7195.639,84.78
2100,6184.7534,78.57
2130,8176.3486,90.22
2160,7552.5977,86.85
2190,5732.062,75.61
2220,6105.3223,78.06
2250,7959.685,89.19
2280,6353.858,79.66
2310,5864.452,76.53
2340,8898.383,93.99
2370,5574.3364,74.57
2400,5903.0737,76.79
2430,6970.285,83.38
2460,6049.2275,77.74
2490,5769.189,75.91
2520,5715.878,75.55
2550,5677.2925,75.29
2580,6480.0576,80.46
2610,4883.8433,69.71
2640,4733.8765,68.62
2670,5037.4106,70.88
2700,4900.127,69.91
2730,4867.9844,69.58
2760,4593.5684,67.55
2790,4763.6206,68.86
2820,4468.627,66.68
2850,4525.166,67.15
2880,4375.82,66.05
2910,3930.3313,62.43
2940,4105.13,63.91
2970,3720.6594,60.67
