0,trainLoss,trainRMSE-avg,testRMSE-avg
1,98432.04,196.5792,132.4392
2,73190.53,196.6063,132.5593
3,69485.48,196.6042,132.3079
4,67994.85,196.6197,132.5028
5,67184.76,196.6339,132.5673
6,66585.22,196.6416,132.328
7,66055.5,196.6187,132.4108
8,65591.87,196.6311,132.4592
9,65181.23,196.6296,132.4019
