iteration,trainLoss,trainRMSE-avg
0,275850.72,525.21
10,151073.52,388.66
20,130705.88,361.52
30,110929.234,333.05
40,93161.25,305.21
50,78397.26,279.98
60,66634.37,258.13
70,59194.508,243.29
80,55900.63,236.38
90,52838.074,229.73
100,51990.98,227.85
110,53553.29,231.29
120,52631.227,229.31
130,51801.008,227.49
140,51696.098,227.23
150,50592.29,224.76
160,52404.09,228.74
170,49007.17,221.22
180,47869.29,218.64
190,46325.65,215.07
200,45821.8,213.85
210,45130.754,212.18
220,44794.605,211.38
230,42705.1,206.37
240,42542.54,205.95
250,42003.79,204.67
260,40599.668,201.23
270,39893.266,199.47
280,39441.72,198.34
290,38542.832,196.13
300,37556.082,193.6
310,36968.918,192.09
320,37176.227,192.66
330,36177.49,189.98
340,35578.02,188.44
350,35866.406,189.19
360,35392.832,187.92
370,39540.8,198.3
380,35510.89,188.23
390,34605.863,185.85
400,34121.062,184.51
410,34404.285,185.3
420,34565.543,185.66
430,33615.84,183.18
440,34982.15,186.79
450,35068.094,186.97
460,33483.992,182.81
470,34080.844,184.38
480,33793.68,183.59
490,31661.406,177.8
500,31439.47,177.15
510,31677.047,177.8
520,32375.992,179.72
530,30714.059,175.11
540,30494.873,174.46
550,31341.232,176.83
560,31034.416,175.91
570,30384.252,174.14
580,30592.244,174.71
590,28949.41,170.0
600,28512.574,168.68
610,35440.574,187.75
620,30552.678,174.56
630,29896.24,172.69
640,30050.45,173.14
650,28844.35,169.66
660,28617.145,168.98
670,27934.928,166.98
680,29869.102,172.56
690,28084.53,167.39
700,27502.584,165.64
710,29841.926,172.43
720,30197.314,173.47
730,28953.3,169.9
740,28252.854,167.83
750,28087.879,167.34
760,27782.025,166.5
770,28203.756,167.75
780,27778.812,166.49
790,26664.756,163.08
800,27173.836,164.61
810,27781.121,166.37
820,28577.809,168.8
830,29367.363,171.04
840,30726.438,174.98
850,31250.691,176.09
860,28127.314,167.34
870,25952.162,160.9
880,25891.297,160.71
890,28652.092,168.91
900,26047.809,161.17
910,27003.61,164.1
920,28525.764,168.58
930,26936.059,163.82
940,27936.713,166.87
950,25995.34,160.9
960,24423.172,156.08
970,25489.457,159.42
980,25986.102,160.93
990,24822.912,157.33
