iteration,trainRMSE
0,"[523.9470148132407, 523.0897648145601, 524.0202550197414, 524.6546483507618, 525.2153664796082, 525.4777113544963, 525.7033044542759, 525.9876689418898, 526.1646800529454, 526.1480994228621, 526.1072812800217, 526.0564141709351]"
10,"[402.0605812926235, 387.8826898961101, 386.6035659788798, 386.54688323066165, 387.0055427759751, 387.2076823121593, 387.3980083801753, 387.66777766467646, 387.8459164833164, 387.89014187181783, 387.9117384579521, 387.9032966357968]"
20,"[370.2652847514941, 360.5076109271984, 359.64308502623226, 359.70846134405247, 360.21234836123114, 360.442344785416, 360.6806400178283, 361.0163373857023, 361.27419822985274, 361.3942212848316, 361.50736201974547, 361.6054738409727]"
30,"[342.7494880974593, 332.34849656615546, 331.4158810848355, 331.35061606703414, 332.037038638474, 331.9327348926893, 331.98596293927665, 332.1432634403291, 332.53597371139176, 332.7285723239239, 332.54297490456247, 332.79222909136377]"
40,"[315.8980881785267, 305.01059462684236, 303.65401436124677, 303.4363578807159, 303.9004831478446, 304.0662283620741, 304.235454180375, 304.3512174076551, 304.4127763438529, 304.4484235557894, 304.4376692042897, 304.6122220733015]"
50,"[289.77714166251786, 279.7111995449899, 279.0445099002966, 278.7148369884286, 278.9538939353889, 279.102247907319, 279.1463189323293, 279.09842569658423, 279.1605426920715, 279.068964045786, 278.9792790497443, 278.98220670333467]"
60,"[263.37516150603227, 256.83138076309973, 257.76939055322026, 257.60760629176497, 257.8475777354083, 257.864897072153, 257.7620915310501, 257.76095365957644, 257.88782939070586, 257.7304782594968, 257.5670018532991, 257.5594344944756]"
70,"[239.27096500831007, 237.13591885892941, 242.9446054945216, 244.2874753917745, 244.50719414884057, 244.2561674863236, 244.2654260423947, 244.4075428345267, 244.64546780986007, 244.85080578227698, 244.61600307440673, 244.2492863911698]"
80,"[224.1736363048984, 226.1905614839451, 234.6253341089771, 238.43487369261317, 239.4370863312308, 239.1298000878514, 238.96089881546234, 238.9726502796527, 239.27655111290704, 239.4392078174536, 239.15892421449217, 238.70256456422322]"
90,"[212.39870271365152, 215.23437916955342, 224.47986916306496, 229.56398060007677, 233.17680530623375, 234.39794778076057, 234.54128607643568, 234.54591963432165, 234.6099312669414, 234.65987921159368, 234.61270334609725, 234.5922578465949]"
100,"[209.50986009329125, 212.76353625366926, 220.05566904673955, 224.47124776237555, 229.18454416641168, 232.05543196661344, 233.5386989666198, 234.80832934311786, 235.111614615635, 234.46539566534702, 234.16392979627352, 234.03865629833447]"
110,"[212.4501213596191, 219.35104063992182, 226.8381539857145, 229.44258516930077, 232.02425503308183, 234.12637152910798, 235.59927630145262, 236.66823342278389, 237.26515357198565, 237.22859863308952, 237.13974171731695, 237.28675013261008]"
120,"[210.12134526394365, 219.5942578505399, 227.16174439434442, 231.50704387039218, 233.73026014823404, 233.8241946791307, 233.2675586182879, 232.56671460502355, 232.16503423353575, 232.13764296329046, 232.44481289473413, 233.1774478683949]"
130,"[206.27854684646414, 220.70011745967602, 226.89122102832192, 228.5779375437496, 230.36470284446324, 231.18697286844503, 231.28267924426146, 230.64584398617004, 230.35971705059137, 230.37806242949304, 231.11617261167922, 232.07235297055482]"
140,"[203.91674397251222, 220.03454466103958, 226.79761646384162, 228.26885804190462, 229.3946875188314, 229.72928044546236, 229.66819857498234, 229.87979946294135, 230.4014934659722, 231.4448542342799, 232.91037837279748, 234.3377739826415]"
150,"[201.0575441639329, 213.85812516291165, 221.41237069792786, 224.6032051695103, 227.27911374958765, 228.5745528892814, 228.837190742372, 228.88954619046345, 229.0881230475066, 229.85710351244487, 231.1924514250172, 232.47336774003102]"
