iteration,trainLoss,trainRMSE-avg
0,44084.523,209.96
10,40019.273,200.05
20,37147.836,192.74
30,34685.957,186.24
40,33240.363,182.32
50,33018.156,181.7
60,32713.584,180.86
70,32124.49,179.22
80,30980.951,176.01
90,30010.898,173.23
100,29662.736,172.22
110,28831.842,169.78
120,28228.197,168.0
130,27759.434,166.6
140,27113.69,164.64
150,26607.71,163.1
160,25944.803,161.05
170,25560.652,159.86
180,25186.477,158.68
190,25033.564,158.2
200,24525.4,156.57
210,23865.871,154.46
220,24374.773,156.11
230,23113.252,152.0
240,25845.979,160.74
250,22546.107,150.12
260,22101.908,148.64
270,22026.377,148.39
280,21464.988,146.48
290,21181.297,145.51
300,20611.373,143.52
310,20064.812,141.6
320,20680.014,143.76
330,19745.158,140.46
340,19446.537,139.4
350,19244.248,138.68
360,18260.701,135.05
370,18427.746,135.69
380,18058.627,134.29
390,17639.13,132.73
400,17040.26,130.43
410,17143.588,130.86
420,16622.256,128.83
430,15914.531,126.01
440,16398.666,127.97
450,15859.292,125.81
460,15532.201,124.48
470,16316.643,127.65
480,15703.304,125.2
490,15227.513,123.26
500,15756.706,125.39
510,15556.006,124.62
520,16561.305,128.64
530,16043.735,126.55
540,14028.855,118.24
550,13553.889,116.17
560,14713.967,121.17
570,13818.185,117.34
580,14077.749,118.47
590,13950.985,117.9
600,14116.462,118.64
610,12473.192,111.35
620,12750.337,112.64
630,12652.875,112.22
640,12481.129,111.43
650,11769.83,108.12
660,11583.352,107.22
670,12183.681,110.09
680,12429.765,111.23
690,15256.361,123.21
700,13116.405,114.34
710,11532.03,107.02
720,13138.716,114.46
730,11516.239,106.99
740,10683.672,102.9
750,10511.52,102.06
760,10372.056,101.37
770,12098.341,109.76
780,11416.252,106.53
790,10475.302,101.93
800,11363.288,106.31
810,10160.141,100.23
820,9645.205,97.64
830,10103.044,100.1
840,10384.127,101.48
850,10163.728,100.38
860,10582.707,102.54
870,9881.376,98.97
880,10817.928,103.63
890,9421.616,96.52
900,9327.655,96.07
910,12226.094,110.36
920,11724.187,108.0
930,10731.53,103.26
940,9966.369,99.41
950,9329.179,96.05
960,9028.739,94.43
970,9436.1875,96.63
980,9176.0,95.28
990,9253.271,95.66
