iteration,trainRMSE
0,"[670.5065764439194, 670.0662646948388, 669.7875728512777, 669.6691703406118, 669.5355017195204, 669.3149381344462, 668.7853439424165, 668.4035983208807, 668.3752267328532, 667.9851893743662, 667.6584714025795, 667.5554359418128]"
10,"[670.5065764439194, 670.0662646948388, 669.7875728512777, 669.6691703406118, 669.5355017195204, 669.3149381344462, 668.7853439424165, 668.4035983208807, 668.3752267328532, 667.9851893743662, 667.6584714025795, 667.5554359418128]"
20,"[670.5065764439194, 670.0662646948388, 669.7875728512777, 669.6691703406118, 669.5355017195204, 669.3149381344462, 668.7853439424165, 668.4035983208807, 668.3752267328532, 667.9851893743662, 667.6584714025795, 667.5554359418128]"
30,"[670.5065764439194, 670.0662646948388, 669.7875728512777, 669.6691703406118, 669.5355017195204, 669.3149381344462, 668.7853439424165, 668.4035983208807, 668.3752267328532, 667.9851893743662, 667.6584714025795, 667.5554359418128]"
40,"[670.5065764439194, 670.0662646948388, 669.7875728512777, 669.6691703406118, 669.5355017195204, 669.3149381344462, 668.7853439424165, 668.4035983208807, 668.3752267328532, 667.9851893743662, 667.6584714025795, 667.5554359418128]"
50,"[670.5065764439194, 670.0662646948388, 669.7875728512777, 669.6691703406118, 669.5355017195204, 669.3149381344462, 668.7853439424165, 668.4035983208807, 668.3752267328532, 667.9851893743662, 667.6584714025795, 667.5554359418128]"
60,"[670.5065764439194, 670.0662646948388, 669.7875728512777, 669.6691703406118, 669.5355017195204, 669.3149381344462, 668.7853439424165, 668.4035983208807, 668.3752267328532, 667.9851893743662, 667.6584714025795, 667.5554359418128]"
70,"[670.5065764439194, 670.0662646948388, 669.7875728512777, 669.6691703406118, 669.5355017195204, 669.3149381344462, 668.7853439424165, 668.4035983208807, 668.3752267328532, 667.9851893743662, 667.6584714025795, 667.5554359418128]"
80,"[670.5065764439194, 670.0662646948388, 669.7875728512777, 669.6691703406118, 669.5355017195204, 669.3149381344462, 668.7853439424165, 668.4035983208807, 668.3752267328532, 667.9851893743662, 667.6584714025795, 667.5554359418128]"
90,"[670.4306583097552, 669.975152483306, 669.6761709086554, 669.5517631283933, 669.420253425922, 669.2054770661229, 668.6832644582573, 668.3089358064237, 668.2872672541415, 667.9034825922291, 667.5828641373259, 667.4857967792279]"
