iteration,trainLoss,trainRMSE-avg
0,447524.38,668.97
10,447524.34,668.97
20,447524.3,668.97
30,447524.28,668.97
40,447524.25,668.97
50,447524.22,668.97
60,447524.2,668.97
70,447524.2,668.97
80,447524.16,668.97
90,447395.88,668.88
100,436461.66,660.65
110,413235.8,642.81
120,378099.6,614.84
130,335921.1,579.52
140,292162.0,540.46
150,251944.77,501.87
160,218019.1,466.86
170,190699.56,436.64
180,173254.56,416.22
190,161028.5,401.28
200,153237.67,391.45
210,139459.62,373.43
220,127694.86,357.3
230,114493.72,338.29
240,110213.63,331.64
250,108033.08,328.22
260,98745.01,314.03
270,93923.195,306.2
280,90508.38,300.56
290,94196.734,306.54
300,91578.95,302.22
310,87625.23,295.59
320,87281.36,295.03
330,86281.445,293.34
340,86365.086,293.53
350,84590.836,290.44
360,83708.67,288.87
370,82689.32,287.11
380,84410.34,290.08
390,86146.18,293.02
400,82566.945,286.93
410,84403.766,290.03
420,80599.65,283.55
430,81146.81,284.41
440,88078.96,296.26
450,80430.8,283.17
460,79493.23,281.51
470,77923.09,278.85
480,79035.914,280.73
490,77490.77,277.98
500,81961.54,285.73
510,78111.586,279.08
520,82050.45,285.87
530,79311.68,281.26
540,81744.17,285.26
550,78148.516,279.07
560,76687.05,276.48
570,75946.5,275.19
580,74757.65,273.04
590,73918.62,271.48
600,74999.305,273.32
610,72293.36,268.49
620,74981.055,273.35
630,79142.09,280.51
640,70693.55,265.56
650,69585.195,263.45
660,67537.46,259.57
670,70863.69,265.66
680,65704.24,256.05
690,69806.18,263.77
700,69225.805,262.78
710,66088.6,256.72
720,66076.82,256.72
730,62045.77,248.79
740,65633.51,255.8
750,68226.3,260.86
760,62025.617,248.81
770,64520.625,253.65
780,62855.656,250.47
790,61227.523,247.27
800,61367.547,247.47
810,59151.375,243.01
820,57960.336,240.58
830,60449.62,245.61
840,58963.035,242.64
850,56632.15,237.75
860,56638.035,237.83
870,56545.61,237.61
880,55931.676,236.26
890,56144.062,236.73
900,57252.883,239.1
910,55916.6,236.26
920,61228.234,246.96
930,58425.484,241.44
940,56150.684,236.68
950,55584.43,235.57
960,56165.234,236.78
970,57056.793,238.62
980,56393.402,237.3
990,54091.957,232.29
