0,trainLoss,trainRMSE-avg,testRMSE-avg
1,115460.29,151.2594,161.4081
2,77812.7,151.3182,161.4329
3,68708.18,151.3218,161.4272
4,65787.02,151.3166,161.4119
5,64537.97,151.3177,161.3968
6,63923.01,151.3141,161.4001
7,63583.89,151.3116,161.3921
8,63366.31,151.3118,161.412
9,63205.29,151.3104,161.3842
