iteration,trainLoss,trainRMSE-avg
0,302243.53,549.76
10,208665.19,456.79
20,187597.84,433.12
30,168908.64,410.98
40,150339.12,387.73
50,132521.3,364.02
60,117291.016,342.47
70,103401.586,321.56
80,90917.74,301.52
90,81423.445,285.33
100,76765.13,277.02
110,71177.26,266.68
120,68215.97,260.93
130,65210.133,254.95
140,62798.492,250.09
150,60874.97,246.14
160,58931.984,242.18
170,56568.22,237.09
180,55480.164,235.11
190,54325.152,232.62
200,53243.49,230.09
210,50941.543,225.45
220,53529.56,230.93
230,53126.723,230.18
240,52669.84,228.61
250,49327.18,221.83
260,49469.758,222.06
270,47396.355,217.13
280,53692.758,231.51
290,45666.69,213.21
300,47277.645,216.75
310,49262.87,221.64
320,43781.61,208.9
330,46479.21,214.53
340,45934.42,213.84
350,49153.62,221.1
360,43979.363,209.39
370,47627.758,217.92
380,44680.445,210.49
390,60269.938,245.17
400,45471.812,212.87
410,44571.43,210.82
420,40840.9,201.74
430,43533.406,208.27
440,48599.293,219.27
450,43358.184,207.02
460,49135.76,221.3
470,42244.734,205.25
480,43995.51,209.39
490,41490.887,203.45
500,37961.355,194.43
510,38297.645,195.5
520,35144.902,187.16
530,34365.695,185.27
540,34692.61,185.91
550,36563.625,190.56
560,36675.7,191.2
570,33581.555,183.04
580,34618.992,185.71
590,39734.8,197.84
600,33258.24,182.17
610,31982.2,178.68
620,31675.146,177.82
630,32314.383,179.64
640,30447.334,174.45
650,47015.027,215.18
660,30648.297,175.0
670,31734.738,178.0
680,33286.426,181.9
690,36916.176,191.56
700,29818.145,172.62
710,35359.29,186.89
720,32994.59,181.08
730,28290.66,168.14
740,29209.586,170.83
750,31540.428,177.46
760,37035.734,190.88
770,29823.4,172.55
780,33876.934,183.16
790,27632.115,166.12
800,27469.89,165.67
810,27547.652,165.81
820,26769.87,163.58
830,26814.896,163.72
840,29408.393,171.35
850,25387.195,159.29
860,24846.729,157.58
870,29587.049,171.76
880,31961.81,177.86
890,30775.717,175.09
900,29489.254,171.21
910,26380.373,162.35
920,28109.541,167.53
930,30397.854,173.99
940,28482.56,168.62
950,26401.418,162.34
960,26535.652,162.63
970,29286.588,170.84
980,33927.7,182.28
990,23973.496,154.75
