iteration,trainLoss,trainRMSE-avg
0,44021.76,209.81
5,33449.406,182.89
10,33087.547,181.9
15,32977.44,181.6
20,32528.63,180.35
25,32098.584,179.16
30,31600.76,177.76
35,30890.23,175.75
40,30376.21,174.28
45,30145.012,173.62
50,29546.727,171.89
55,29392.314,171.44
60,29318.273,171.22
65,29008.871,170.31
70,28733.998,169.5
75,28878.096,169.93
80,29073.04,170.5
85,28975.113,170.2
90,28362.453,168.4
95,28555.367,168.96
100,27886.57,166.98
105,28505.408,168.81
110,27536.953,165.93
115,27724.148,166.48
120,27803.725,166.73
125,28743.84,169.47
130,27312.533,165.25
135,26951.16,164.13
140,26580.17,163.01
145,26851.629,163.85
150,27376.928,165.42
155,26349.953,162.3
160,26004.252,161.24
165,25964.354,161.11
170,25631.387,160.07
175,25191.465,158.7
180,25374.473,159.27
185,24750.174,157.31
190,24521.348,156.58
195,24481.902,156.45
200,25269.719,158.93
205,24124.695,155.31
210,23723.611,154.01
215,23284.518,152.58
220,24343.254,155.98
225,22967.266,151.54
230,23190.201,152.27
235,22652.76,150.49
240,22272.012,149.22
245,21905.795,147.99
250,21688.533,147.26
255,21402.104,146.28
260,21030.648,145.0
265,20847.656,144.37
270,20609.17,143.55
275,20393.312,142.8
280,19895.865,141.04
285,19872.988,140.96
290,19413.875,139.32
295,19409.611,139.3
300,18859.363,137.32
305,18451.357,135.83
310,18438.963,135.78
315,18234.88,135.03
320,17804.13,133.42
325,17708.312,133.07
330,18954.715,137.67
335,17380.56,131.82
340,17655.166,132.85
345,17535.48,132.39
350,17791.605,133.35
355,17838.656,133.55
360,17693.217,133.0
365,16504.93,128.46
370,15969.067,126.36
375,16159.564,127.11
380,17126.645,130.86
385,15824.401,125.78
390,16414.102,128.09
395,15711.8,125.31
400,15052.613,122.68
405,15150.077,123.07
410,14494.205,120.38
415,14395.964,119.98
420,14446.589,120.18
425,13986.559,118.26
430,14356.633,119.81
435,14164.452,119.0
440,13416.318,115.82
445,14353.948,119.76
450,13692.116,116.96
455,13762.033,117.29
460,14163.58,118.96
465,13182.265,114.79
470,12564.275,112.08
475,12956.981,113.81
480,12413.211,111.4
485,12211.698,110.5
490,11872.685,108.95
495,11558.313,107.5
